size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 33, 5,10,  7, 21, combine, 24,0.28,   0.000,"[3 3,5,8,1 5,1,2 1,5,6,2 0,11,3 1 13 10,3,9,0,15,2,12,14,5 1,1,2,3,3 1,7]","[5 1,3 1,8,12,6,7,5,1,1 5,3,2,5,0,2 1,3 1 13 10,2,2 0,1,14,9,3,11,15,3 3]"
 33, 5,10,  7, 21,combineS, 24,0.28,   0.000,"[3 3,5,8,1 5,1,2 1,5,6,2 0,11,3 1 13 10,3,9,0,15,2,12,14,5 1,1,2,3,3 1,7]","[5 1,3 1,8,12,6,7,5,1,1 5,3,2,5,0,2 1,3 1 13 10,2,2 0,1,14,9,3,11,15,3 3]"
 33, 5,10,  7, 21,  greedy, 23,0.31,   0.001,"[3 3,5,8,1,5 1,2 1,5,6,2 0,11,3 1 13 10,3,9,0,15,2,12,14,5 1 1,2,3,3 1,7]","[5 1,3 1,8,12,6,7,5 1 1,5,3,2,5,0,2 1,3 1 13 10,2,2 0,1,14,9,3,11,15,3 3]"
 33, 5,10,  7, 21,     pso, 23,0.31,   1.539,"[3 3,5,8,1,5 1,2 1,5,6,2 0,11,3 1 13 10,3,9,0,15,2,12,14,5 1 1,2,3,3 1,7]","[5 1,3 1,8,12,6,7,5 1 1,5,3,2,5,0,2 1,3 1 13 10,2,2 0,1,14,9,3,11,15,3 3]"
 67, 9,19,  8, 19, combine, 56,0.17,   0.001,"[5,17,25,6,1,23,6,2,5 1,13,2 6,0 5,21,4 2,15,0,3,22,2,1 7,8,0,19,27,1,16,5,10,4 8,20,3,3,8 6,12,0,7,5 6,24,14,4,5,18,6,11,2,9,0,4,7,6 8,1,26,4,6 7,5 8,4]","[5,2,17,4 8,5,19,6 7,7,2 6,8,3,2,18,23,8 6,26,24,1 7,5 1,21,6,4 2,1,0,6 8,25,1,0 5,0,2,0,1,4,20,9,16,3,7,14,10,0,5 8,22,27,11,4,4,3,4,5 6,12,13,15,5,6,6]"
 67, 9,19,  8, 19,combineS, 55,0.18,   0.001,"[5,17,25,6,1,23,6,2,5 1,13,2 6,0 5,21,4 2,15,0,3,22,2,1 7,8,0,19,27,1,16,5,10,4 8,20,3,3,8,6 12,0,7,5 6,24,14,4 5,18,6,11,2,9,0,4,7,6 8,1,26,4,6 7,5 8,4]","[5,2,17,4 8,5,19,6 7,7,2 6,8,3,2,18,23,8,6,26,24,1 7,5 1,21,6,4 2,1,0,6 8,25,1,0 5,0,2,0,1,4,20,9,16,3,7,14,10,0,5 8,22,27,11,4,4,3,4 5,6 12,13,15,5 6,6]"
 67, 9,19,  8, 19,  greedy, 57,0.15,   0.012,"[5,17,25,6,1,23,6,2,5 1,13,2,6,0 5,21,4 2,15,0,3,22,2,1 7,8,0,19,27,1,16,5,10,4 8,20,3,3,8 6,12,0,7,5 6,24,14,4,5,18,6,11,2,9,0,4,7,6 8,1,26,4,6 7,5 8,4]","[5,2,17,4 8,5,19,6 7,7,2,6 8,3,2,18,23,8 6,26,24,1 7,5 1,21,6,4 2,1,0,6,8,25,1,0 5,0,2,0,1,4,20,9,16,3,7,14,10,0,5 8,22,27,11,4,4,3,4,5 6,12,13,15,5,6,6]"
 67, 9,19,  8, 19,     pso, 55,0.18,   2.092,"[5,17,25,6,1,23,6,2,5 1,13,2 6,0 5,21,4 2,15,0,3,22,2,1 7,8,0,19,27,1,16,5,10,4 8,20,3,3,8 6,12,0,7,5 6,24,14,4 5,18,6,11,2,9,0,4,7,6 8,1,26,4,6 7,5 8,4]","[5,2,17,4 8,5,19,6 7,7,2 6,8,3,2,18,23,8 6,26,24,1 7,5 1,21,6,4 2,1,0,6 8,25,1,0 5,0,2,0,1,4,20,9,16,3,7,14,10,0,5 8,22,27,11,4,4,3,4 5,6,12,13,15,5 6,6]"
 51, 9,22,  5,  8, combine, 45,0.12,   0.000,"[12,25,1 1,15,19 6,3,17 6,27,0,30,5,16,4,26,1,1,13,2,5 5,10,9,3,5,21,23,9,14,1,28,31,20,9 4,22,4,5,8,24,8,6,2 29,11,18,0,6,0]","[2,15,5,2 29,0,31,6,3,10,27,1,23,11,4,24,28,1,8,16,5 5,3,6,17 6,9,20,0,22,19 6,12,4,25,30,13,9,26,8,5,18,5,1 1,0,21,9 4,1,14]"
 51, 9,22,  5,  8,combineS, 45,0.12,   0.001,"[12,25,1 1,15,19 6,3,17 6,27,0,30,5,16,4,26,1,1,13,2,5 5,10,9,3,5,21,23,9,14,1,28,31,20,9 4,22,4,5,8,24,8,6,2 29,11,18,0,6,0]","[2,15,5,2 29,0,31,6,3,10,27,1,23,11,4,24,28,1,8,16,5 5,3,6,17 6,9,20,0,22,19 6,12,4,25,30,13,9,26,8,5,18,5,1 1,0,21,9 4,1,14]"
 51, 9,22,  5,  8,  greedy, 45,0.12,   0.006,"[12,25,1 1,15,19 6,3,17 6,27,0,30,5,16,4,26,1,1,13,2,5 5,10,9,3,5,21,23,9,14,1,28,31,20,9 4,22,4,5,8,24,8,6,2 29,11,18,0,6,0]","[2,15,5,2 29,0,31,6,3,10,27,1,23,11,4,24,28,1,8,16,5 5,3,6,17 6,9,20,0,22,19 6,12,4,25,30,13,9,26,8,5,18,5,1 1,0,21,9 4,1,14]"
 51, 9,22,  5,  8,     pso, 45,0.12,   0.658,"[12,25,1 1,15,19 6,3,17 6,27,0,30,5,16,4,26,1,1,13,2,5 5,10,9,3,5,21,23,9,14,1,28,31,20,9 4,22,4,5,8,24,8,6,2 29,11,18,0,6,0]","[2,15,5,2 29,0,31,6,3,10,27,1,23,11,4,24,28,1,8,16,5 5,3,6,17 6,9,20,0,22,19 6,12,4,25,30,13,9,26,8,5,18,5,1 1,0,21,9 4,1,14]"
 41, 5,18,  6, 15, combine, 35,0.15,   0.000,"[9,21,19 1,4 4,1,16,0,4,15 0,2,1,0,3,18,1 3,22,8,6,14,3 2,10,7,5,0,3,12,20 4,17,3,11,4,1,3,13,4]","[1 3,12,15 0,6,3,4,0,22,4,2,8,3,1,3 2,21,17,20 4,1,4,11,1,14,19 1,3,0,18,7,10,5,4 4,13,16,3,9,0]"
 41, 5,18,  6, 15,combineS, 35,0.15,   0.000,"[9,21,19 1,4 4,1,16,0,4,15 0,2,1,0,3,18,1 3,22,8,6,14,3,2,10,7,5,0,3 12,20 4,17,3,11,4,1,3,13,4]","[1,3 12,15 0,6,3,4,0,22,4,2,8,3,1 3,2,21,17,20 4,1,4,11,1,14,19 1,3,0,18,7,10,5,4 4,13,16,3,9,0]"
 41, 5,18,  6, 15,  greedy, 35,0.15,   0.004,"[9,21,19 1,4 4,1,16,0,4,15 0,2,1,0,3,18,1,3,22,8,6,14,3 2,10,7,5,0,3,12,20 4,17,3,11,4,1 3,13,4]","[1 3,12,15 0,6,3,4,0,22,4,2,8,3,1,3 2,21,17,20 4,1,4,11,1,14,19 1,3,0,18,7,10,5,4 4,13,16,3,9,0]"
 41, 5,18,  6, 15,     pso, 35,0.15,   1.106,"[9,21,19 1,4 4,1,16,0,4,15 0,2,1,0,3,18,1,3,22,8,6,14,3 2,10,7,5,0,3,12,20 4,17,3,11,4,1 3,13,4]","[1 3,12,15 0,6,3,4,0,22,4,2,8,3,1,3 2,21,17,20 4,1,4,11,1,14,19 1,3,0,18,7,10,5,4 4,13,16,3,9,0]"
 46, 6,11,  7, 24, combine, 35,0.24,   0.000,"[1 2,5,13,3,1 5,0 4,0 0 2,2,2,3,0,8 3,0,4,4 5,3,16,14,2,4 3,1,1,1 7,9,11,5,4,4,4,12,0,6,5 1,3 10,15]","[1,9,1,12,3 10,0,0 4,4 3,5 1,8 3,3,4,15,1 2,4,14,1 7,1 5,3,5,0,2,6,4,11,2,0 0 2,0,3,5,4 5,4,13,16,2]"
 46, 6,11,  7, 24,combineS, 35,0.24,   0.000,"[1 2,5,13,3,1 5,0 4,0 0 2,2,2,3,0,8 3,0,4,4 5,3,16,14,2,4 3,1,1,1 7,9,11,5,4,4,4,12,0,6,5 1,3 10,15]","[1,9,1,12,3 10,0,0 4,4 3,5 1,8 3,3,4,15,1 2,4,14,1 7,1 5,3,5,0,2,6,4,11,2,0 0 2,0,3,5,4 5,4,13,16,2]"
 46, 6,11,  7, 24,  greedy, 34,0.27,   0.004,"[1 2,5,13,3,1,5 0,4,0 0 2,2,2,3,0,8 3,0 4 4,5 3,16,14,2,4,3,1,1,1 7,9,11,5 4,4,4,12,0,6,5 1,3 10,15]","[1,9,1,12,3 10,0,0 4 4,3,5 1,8 3,3,4,15,1 2,4,14,1 7,1,5 3,5 0,2,6,4,11,2,0 0 2,0,3,5 4,5,4,13,16,2]"
 46, 6,11,  7, 24,     pso, 34,0.27,   2.432,"[1 2,5,13,3,1,5 0,4,0 0 2,2,2,3,0,8 3,0 4 4,5 3,16,14,2,4,3,1,1,1 7,9,11,5 4,4,4,12,0,6,5 1,3 10,15]","[1,9,1,12,3 10,0,0 4 4,3,5 1,8 3,3,4,15,1 2,4,14,1 7,1,5 3,5 0,2,6,4,11,2,0 0 2,0,3,5 4,5,4,13,16,2]"
 79,10,24,  8, 20, combine, 68,0.14,   0.001,"[9,4,25,5 2,7,10,26,8,5,32,8,2,24,9 0,3,27,0,12,3,3,3 9,23,1,6,21,5 5,5,7,8,30,4,1,0,9,33,2 2,13,2,5 4,7,14,1,8,11 6,8,31,2,6,19,4 7,0 4,1,0,28,3,15,22,29,3,17,20,3,4,16,2 8 9,18,2,0]","[2 8 9,13,9 0,12,14,23,31,19,29,24,2,3,6,8,3,1,4,11 6,5 2,1,30,0,3,22,9,0,20,8,7,7,32,4 7,3,8,4,15,16,10,5 4,21,7,3 9,8,3,2,26,2,0 4,2 2,33,1,2,9,18,5,0,17,5,0,25,1,4,27,5 5,6,3,28,8]"
 79,10,24,  8, 20,combineS, 67,0.15,   0.001,"[9,4,25,5 2,7,10,26,8,5,32,8,2,24,9 0,3,27,0 12,3,3,3 9,23,1,6,21,5 5,5,7,8,30,4,1,0,9,33,2 2,13,2,5 4,7,14,1,8,11 6,8,31,2,6,19,4 7,0 4,1,0,28,3,15,22,29,3,17,20,3,4,16,2 8,9 18,2,0]","[2 8,9,13,9,0 12,14,23,31,19,29,24,2,3,6,8,3,1,4,11 6,5 2,1,30,0,3,22,9 0,20,8,7,7,32,4 7,3,8,4,15,16,10,5 4,21,7,3 9,8,3,2,26,2,0 4,2 2,33,1,2,9 18,5,0,17,5,0,25,1,4,27,5 5,6,3,28,8]"
 79,10,24,  8, 20,  greedy, 68,0.14,   0.019,"[9,4,25,5 2,7,10,26,8,5,32,8,2,24,9 0,3,27,0,12,3,3,3 9,23,1,6,21,5 5,5,7,8,30,4,1,0,9,33,2 2,13,2,5 4,7,14,1,8,11 6,8,31,2,6,19,4 7,0,4,1,0,28,3,15,22,29,3,17,20,3,4,16,2 8 9,18,2 0]","[2 8 9,13,9 0,12,14,23,31,19,29,24,2,3,6,8,3,1,4,11 6,5 2,1,30,0,3,22,9,0,20,8,7,7,32,4 7,3,8,4,15,16,10,5 4,21,7,3 9,8,3,2,26,2 0,4,2 2,33,1,2,9,18,5,0,17,5,0,25,1,4,27,5 5,6,3,28,8]"
 79,10,24,  8, 20,     pso, 67,0.15,   2.327,"[9,4,25,5 2,7,10,26,8,5,32,8,2,24,9,0 3,27,0 12,3,3,3 9,23,1,6,21,5,5 5,7,8,30,4,1,0,9,33,2 2,13,2,5 4,7,14,1,8,11,6 8,31,2,6,19,4 7,0,4,1,0,28,3,15,22,29,3,17,20,3,4,16,2 8,9 18,2 0]","[2 8,9,13,9,0 12,14,23,31,19,29,24,2,3,6 8,3,1,4,11,6,5 2,1,30,0 3,22,9,0,20,8,7,7,32,4 7,3,8,4,15,16,10,5 4,21,7,3 9,8,3,2,26,2 0,4,2 2,33,1,2,9 18,5,0,17,5,0,25,1,4,27,5 5,6,3,28,8]"
 57, 5,24,  9, 18, combine, 45,0.21,   0.000,"[15,3,0 3,0,20,3 4,21,5,9,2,12,4 3,28 3,23,2 27,2 0,24,3,4 26,1 3,18,3,17,22,7,2,11,4,1 4 6,1,19,1,14,2,10,0 13,8,2,2,16,4,3,25,4,4 0]","[2 27,0,1,0 3,3,1 4 6,3,2,1,9,8,3,28 3,16,15,4 0,11,24,2 0,2,19,10,4 3,12,18,4 26,4,2,22,25,5,7,4,17,20,2,23,1 3,21,4,0 13,3 4,2,14,3]"
 57, 5,24,  9, 18,combineS, 44,0.23,   0.001,"[15,3,0 3,0,20,3 4,21,5,9,2,12,4,3 28 3,23,2 27,2 0,24,3,4 26,1 3,18,3,17,22,7,2,11,4,1 4 6,1,19,1,14,2,10,0 13,8,2,2,16,4 3,25,4,4 0]","[2 27,0,1,0 3,3,1 4 6,3,2,1,9,8,3 28 3,16,15,4 0,11,24,2 0,2,19,10,4 3,12,18,4 26,4,2,22,25,5,7,4,17,20,2,23,1 3,21,4,0 13,3 4,2,14,3]"
 57, 5,24,  9, 18,  greedy, 44,0.23,   0.006,"[15,3,0 3,0,20,3 4,21,5,9,2,12,4,3 28 3,23,2 27,2 0,24,3,4 26,1 3,18,3,17,22,7,2,11,4,1 4 6,1,19,1,14,2,10,0 13,8,2,2,16,4 3,25,4,4 0]","[2 27,0,1,0 3,3,1 4 6,3,2,1,9,8,3 28 3,16,15,4 0,11,24,2 0,2,19,10,4 3,12,18,4 26,4,2,22,25,5,7,4,17,20,2,23,1 3,21,4,0 13,3 4,2,14,3]"
 57, 5,24,  9, 18,     pso, 44,0.23,   1.916,"[15,3,0 3,0,20,3 4,21,5,9,2,12,4,3 28 3,23,2 27,2 0,24,3,4 26,1 3,18,3,17,22,7,2,11,4,1 4 6,1,19,1,14,2,10,0 13,8,2,2,16,4 3,25,4,4 0]","[2 27,0,1,0 3,3,1 4 6,3,2,1,9,8,3 28 3,16,15,4 0,11,24,2 0,2,19,10,4 3,12,18,4 26,4,2,22,25,5,7,4,17,20,2,23,1 3,21,4,0 13,3 4,2,14,3]"
 78, 5,15, 14,134, combine, 53,0.32,   0.000,"[13,12,4 4,0 3,1 4 1,4 0 4,2 0 0,2 3,0 1,7,1 1,3 4,4 2,11,2 3,4,15,1 3,0,1 4,0 3,2,3 1 2,0,3,16,2 0,6,4,0,3,2,3,1,3,9 0,18,0,5 1 2,8,10,2,2,0,1,14 3,4 1,2,0,17,3,4,19]","[6,19,0,2 0 0,14 3,1 3,18,3,0,0,4 4,1,1 4 1,1 1,2 3,2,4 0 4,4,4,0 1,4 2,8,3,0 3,4,10,2 0,2,4 1,12,2,1 4,3,7,3,15,2,3 4,11,3,13,9 0,16,0,0 3,0,2 3,0,3 1 2,1,5 1 2,2,17]"
 78, 5,15, 14,134,combineS, 53,0.32,   0.001,"[13,12,4 4,0 3,1 4 1,4 0 4,2 0 0,2 3,0 1,7,1 1,3 4,4 2,11,2 3,4,15,1 3,0,1 4,0 3,2,3 1 2,0,3,16,2,0,6,4,0,3,2,3,1,3,9 0,18,0,5 1 2,8,10 2,2,0,1,14 3,4 1,2,0,17,3,4,19]","[6,19,0,2 0 0,14 3,1 3,18,3,0,0,4 4,1,1 4 1,1 1,2 3,2,4 0 4,4,4,0 1,4 2,8,3,0 3,4,10 2,0,2,4 1,12,2,1 4,3,7,3,15,2,3 4,11,3,13,9 0,16,0,0 3,0,2 3,0,3 1 2,1,5 1 2,2,17]"
 78, 5,15, 14,134,  greedy, 50,0.36,   0.011,"[13,12,4 4 0,3,1 4 1,4 0 4,2 0,0 2 3 0,1,7,1 1,3,4 4,2,11,2 3 4,15,1,3 0,1 4,0 3,2,3 1 2,0 3,16,2 0,6,4,0,3 2,3 1 3,9 0,18,0,5 1 2,8,10,2,2,0,1,14,3,4 1,2,0,17,3,4,19]","[6,19,0,2 0,0,14,3 1 3,18,3 0,0,4 4,1,1 4 1,1 1,2,3 2,4 0 4,4 4 0,1 4,2,8,3,0 3,4,10,2 0,2,4 1,12,2,1,4,3,7,3,15,2 3 4,11,3,13,9 0,16,0,0 3,0 2 3 0,3 1 2,1,5 1 2,2,17]"
 78, 5,15, 14,134,     pso, 50,0.36,  21.476,"[13,12,4 4 0,3,1 4 1,4 0 4,2 0,0 2 3 0,1,7,1 1,3,4 4,2,11,2 3 4,15,1,3 0,1 4,0 3,2,3 1 2,0 3,16,2 0,6,4,0,3 2,3 1 3,9 0,18,0,5 1 2,8,10,2,2,0,1,14,3,4 1,2,0,17,3,4,19]","[6,19,0,2 0,0,14,3 1 3,18,3 0,0,4 4,1,1 4 1,1 1,2,3 2,4 0 4,4 4 0,1 4,2,8,3,0 3,4,10,2 0,2,4 1,12,2,1,4,3,7,3,15,2 3 4,11,3,13,9 0,16,0,0 3,0 2 3 0,3 1 2,1,5 1 2,2,17]"
 57, 9,29,  5,  5, combine, 52,0.09,   0.001,"[12,30,13,3,23,8,36,3,19,2,1,6 6,27,18,28,6 11,32,1,29,17,24,37,8,9,6,15 9,25,1,20,7,31,4,9,14,4,35,38 4,2,7,34,10,16,33,4,26,21,2,8,1 5,22,5,6]","[1,37,2,35,6 6,7,29,2,19,10,24,12,8,26,31,16,36,30,4,1,4,38 4,8,4,1 5,5,20,22,25,9,8,34,2,32,3,21,6 11,15 9,1,14,33,7,28,17,27,6,9,13,23,6,3,18]"
 57, 9,29,  5,  5,combineS, 52,0.09,   0.001,"[12,30,13,3,23,8,36,3,19,2,1,6 6,27,18,28,6 11,32,1,29,17,24,37,8,9,6,15 9,25,1,20,7,31,4,9,14,4,35,38 4,2,7,34,10,16,33,4,26,21,2,8,1 5,22,5,6]","[1,37,2,35,6 6,7,29,2,19,10,24,12,8,26,31,16,36,30,4,1,4,38 4,8,4,1 5,5,20,22,25,9,8,34,2,32,3,21,6 11,15 9,1,14,33,7,28,17,27,6,9,13,23,6,3,18]"
 57, 9,29,  5,  5,  greedy, 52,0.09,   0.009,"[12,30,13,3,23,8,36,3,19,2,1,6 6,27,18,28,6 11,32,1,29,17,24,37,8,9,6,15 9,25,1,20,7,31,4,9,14,4,35,38 4,2,7,34,10,16,33,4,26,21,2,8,1 5,22,5,6]","[1,37,2,35,6 6,7,29,2,19,10,24,12,8,26,31,16,36,30,4,1,4,38 4,8,4,1 5,5,20,22,25,9,8,34,2,32,3,21,6 11,15 9,1,14,33,7,28,17,27,6,9,13,23,6,3,18]"
 57, 9,29,  5,  5,     pso, 52,0.09,   0.359,"[12,30,13,3,23,8,36,3,19,2,1,6 6,27,18,28,6 11,32,1,29,17,24,37,8,9,6,15 9,25,1,20,7,31,4,9,14,4,35,38 4,2,7,34,10,16,33,4,26,21,2,8,1 5,22,5,6]","[1,37,2,35,6 6,7,29,2,19,10,24,12,8,26,31,16,36,30,4,1,4,38 4,8,4,1 5,5,20,22,25,9,8,34,2,32,3,21,6 11,15 9,1,14,33,7,28,17,27,6,9,13,23,6,3,18]"
 53,10,12,  8, 26, combine, 44,0.17,   0.000,"[0,1 1,8,0 7,9 4,5,12,6,18,4 5,5 4,9,4,1,0,2,4,0,21 13,0 3,10,5,2,15,7,4,0,3,3,8,19,11,7,20,6,5,14 3 5,17,5,9,8,4,4,16]","[20,2,16,21 13,4,7,18,6,6,4,2,0,0,0,5,15,10,0 3,8,3,4,9,19,5 4,11,12,14 3 5,8,9 4,0,4,1 1,1,4 5,7,0 7,8,3,5,4,5,5,17,9]"
 53,10,12,  8, 26,combineS, 44,0.17,   0.001,"[0,1 1,8,0 7,9 4,5,12,6,18,4 5,5 4,9,4,1,0,2,4,0,21 13,0 3,10,5,2,15,7,4,0,3,3,8,19,11,7,20,6,5,14 3 5,17,5,9,8,4,4,16]","[20,2,16,21 13,4,7,18,6,6,4,2,0,0,0,5,15,10,0 3,8,3,4,9,19,5 4,11,12,14 3 5,8,9 4,0,4,1 1,1,4 5,7,0 7,8,3,5,4,5,5,17,9]"
 53,10,12,  8, 26,  greedy, 43,0.19,   0.006,"[0,1 1,8,0 7,9 4,5,12,6,18,4 5 5,4 9,4,1,0,2,4,0,21 13,0,3,10,5,2,15,7,4,0,3,3 8,19,11,7,20,6,5,14 3 5,17,5,9,8,4,4,16]","[20,2,16,21 13,4,7,18,6,6,4,2,0,0,0,5,15,10,0,3 8,3,4 9,19,5,4,11,12,14 3 5,8,9 4,0,4,1 1,1,4,5,7,0 7,8,3,5,4 5 5,17,9]"
 53,10,12,  8, 26,     pso, 41,0.23,   2.473,"[0,1 1,8,0 7,9,4 5,12,6,18,4 5 5,4 9,4 1,0,2,4 0,21 13,0,3,10,5,2,15,7,4,0 3,3,8,19,11,7,20,6,5,14 3 5,17,5,9,8,4,4,16]","[20,2,16,21 13,4,7,18,6,6,4,2,0,0,0,5,15,10,0 3,8,3,4 9,19,5,4,11,12,14 3 5,8,9,4 0,4 1,1 1,4 5,7,0 7,8,3,5,4 5 5,17,9]"
 78, 6,11, 15,130, combine, 53,0.32,   0.001,"[5 3,4,1 4,5 0,3 2,11,2 0,0 1,3,7,5 5,5,5,3 4,12,2 0,1,14,3 16,0 3,3 3,4,0 5,0 1,3 4,1,1,15,8,1,13,1,1 0,5,10,2 5 1,9 2,2 2,3,2 3,2 5 4,3,2 2,3,6 3,2,2,2,0,0,0,2,0]","[5,2 2,4,13,2,3 2,0 3,10,11,3,1,3,0,2 5 4,6 3,2 0,2,9 2,12,5 3,1,0 5,2,2 0,15,3,5,2 5 1,3 3,3 4,0,3 16,1 4,0 1,0,14,1,2 2,2,5 0,4,7,0,8,0 1,2 3,3,5,1,5 5,1 0,1,3 4]"
 78, 6,11, 15,130,combineS, 51,0.35,   0.001,"[5 3,4,1 4,5 0,3 2,11,2 0,0 1,3,7,5 5,5,5,3 4,12,2,0 1,14,3 16,0 3,3 3,4,0 5,0 1 3 4,1,1,15,8,1,13,1,1,0,5,10,2 5 1,9 2,2 2,3,2 3,2 5 4,3,2 2,3,6 3 2,2,2,0,0,0 2,0]","[5,2 2,4,13,2,3 2,0 3,10,11,3,1,3,0,2 5 4,6 3 2,0 2,9 2,12,5 3,1,0 5,2,2 0,15,3,5,2 5 1,3 3,3 4,0,3 16,1 4,0 1,0,14,1,2 2,2,5 0,4,7,0,8,0 1,2 3,3,5,1,5 5,1,0 1 3 4]"
 78, 6,11, 15,130,  greedy, 49,0.38,   0.009,"[5 3,4,1 4,5,0 3,2,11,2,0,0,1 3,7,5 5,5,5,3,4,12,2,0 1,14,3 16,0,3 3 3 4 0,5,0 1 3 4,1,1,15,8,1,13,1,1 0 5,10,2 5 1,9,2 2 2,3 2,3,2 5 4,3,2 2,3,6 3 2,2 2 0,0,0 2,0]","[5,2 2,4,13,2,3 2,0 3,10,11,3,1 3,0,2 5 4,6 3 2,0 2,9,2,12,5 3,1 0 5,2 2 0,15,3,5,2 5 1,3 3 3 4 0,3 16,1 4,0 1,0,14,1,2 2 2,5,0,4,7,0,8,0,1,2,3,3,5,1,5 5,1,0 1 3 4]"
 78, 6,11, 15,130,     pso, 49,0.38,  20.609,"[5 3,4,1 4,5,0 3,2,11,2,0,0,1 3,7,5 5,5,5,3,4,12,2,0 1,14,3 16,0,3 3 3 4 0,5,0 1 3 4,1,1,15,8,1,13,1,1 0 5,10,2 5 1,9,2 2 2,3 2,3,2 5 4,3,2 2,3,6 3 2,2 2 0,0,0 2,0]","[5,2 2,4,13,2,3 2,0 3,10,11,3,1 3,0,2 5 4,6 3 2,0 2,9,2,12,5 3,1 0 5,2 2 0,15,3,5,2 5 1,3 3 3 4 0,3 16,1 4,0 1,0,14,1,2 2 2,5,0,4,7,0,8,0,1,2,3,3,5,1,5 5,1,0 1 3 4]"
 35, 9, 8,  4, 12, combine, 28,0.21,   0.000,"[13,7,12 4 2,8,1,6,8,4,7,1,5,1 3 3,6 7,6,0,3,0 5,15,8 2,2,10,16,2,11,9,0,14,3]","[8 2,8,2,7,3,7,10,9,6,1,11,15,14,6 7,2,1,16,12 4 2,6,5,0,8,0 5,0,1 3 3,3,13,4]"
 35, 9, 8,  4, 12,combineS, 28,0.21,   0.000,"[13,7,12 4 2,8,1,6,8,4,7,1,5,1 3 3,6 7,6,0,3,0 5,15,8 2,2,10,16,2,11,9,0,14,3]","[8 2,8,2,7,3,7,10,9,6,1,11,15,14,6 7,2,1,16,12 4 2,6,5,0,8,0 5,0,1 3 3,3,13,4]"
 35, 9, 8,  4, 12,  greedy, 28,0.21,   0.002,"[13,7,12 4 2,8,1,6,8,4,7,1,5,1 3 3,6 7,6,0,3,0 5,15,8 2,2,10,16,2,11,9,0,14,3]","[8 2,8,2,7,3,7,10,9,6,1,11,15,14,6 7,2,1,16,12 4 2,6,5,0,8,0 5,0,1 3 3,3,13,4]"
 35, 9, 8,  4, 12,     pso, 28,0.21,   0.748,"[13,7,12 4 2,8,1,6,8,4,7,1,5,1 3 3,6 7,6,0,3,0 5,15,8 2,2,10,16,2,11,9,0,14,3]","[8 2,8,2,7,3,7,10,9,6,1,11,15,14,6 7,2,1,16,12 4 2,6,5,0,8,0 5,0,1 3 3,3,13,4]"
 49, 6,21,  6, 14, combine, 41,0.17,   0.001,"[2,4 0,1,18,16,4,21,1,0,23 5,6,4 2,20,22,0 3,10,5,9,5,7,17,0,11,5 15 13,4,8,4 0,12,1,25,2,24,0,3,3,14,1,26,5,4 3,19]","[18,4 3,2,1,19,1,9,3,23 5,26,25,12,21,4,1,6,0,4 0,5,4 2,0,20,14,5 15 13,8,5,11,7,2,16,0,0 3,4,3,5,1,22,4 0,17,10,24]"
 49, 6,21,  6, 14,combineS, 41,0.17,   0.000,"[2,4 0,1,18,16,4,21,1,0,23 5,6,4 2,20,22,0 3,10,5,9,5,7,17,0,11,5 15 13,4,8,4 0,12,1,25,2,24,0,3,3,14,1,26,5,4 3,19]","[18,4 3,2,1,19,1,9,3,23 5,26,25,12,21,4,1,6,0,4 0,5,4 2,0,20,14,5 15 13,8,5,11,7,2,16,0,0 3,4,3,5,1,22,4 0,17,10,24]"
 49, 6,21,  6, 14,  greedy, 41,0.17,   0.006,"[2,4 0,1,18,16,4,21,1,0,23 5,6,4 2,20,22,0,3,10,5,9,5,7,17,0,11,5 15 13,4,8,4 0,12,1,25,2,24,0 3,3,14,1,26,5,4 3,19]","[18,4,3,2,1,19,1,9,3,23 5,26,25,12,21,4,1,6,0,4 0,5,4 2,0,20,14,5 15 13,8,5,11,7,2,16,0,0 3,4 3,5,1,22,4 0,17,10,24]"
 49, 6,21,  6, 14,     pso, 41,0.17,   1.156,"[2,4 0,1,18,16,4,21,1,0,23 5,6,4 2,20,22,0,3,10,5,9,5,7,17,0,11,5 15 13,4,8,4 0,12,1,25,2,24,0 3,3,14,1,26,5,4 3,19]","[18,4,3,2,1,19,1,9,3,23 5,26,25,12,21,4,1,6,0,4 0,5,4 2,0,20,14,5 15 13,8,5,11,7,2,16,0,0 3,4 3,5,1,22,4 0,17,10,24]"
 47, 7,10,  7, 16, combine, 38,0.20,   0.000,"[0 5,1,2,0,12,6,5 0 1,4,6,5 2,7,6 3 6,9,1,16,10,3,1,4,2,13,6,14 2,2,3,3 5,11,6 3,15,2,5,5,4,2,0,8,0,4]","[4,1,5,8,4,1,0,10,4,3,4,5 2,2,9,2,6 3,2,14 2,16,15,0 5,3 5,6 3 6,6,0,7,13,2,5 0 1,6,12,2,11,1,5,3,6,0]"
 47, 7,10,  7, 16,combineS, 38,0.20,   0.001,"[0 5,1,2,0,12,6,5 0 1,4,6,5 2,7,6 3 6,9,1,16,10,3,1,4,2,13,6,14 2,2,3,3 5,11,6 3,15,2,5,5,4,2,0,8,0,4]","[4,1,5,8,4,1,0,10,4,3,4,5 2,2,9,2,6 3,2,14 2,16,15,0 5,3 5,6 3 6,6,0,7,13,2,5 0 1,6,12,2,11,1,5,3,6,0]"
