size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 77, 7,15, 14, 59,  greedy, 59,0.24,   0.016,"[15,4,1,6 2,1,13,2 5 6,16,20,17,0,6,3 1,2,1 6 3,5,11,3 1,1 3 2,1,1,8,5,18,2,10,6 5 2,4,1 2,7,5,3,6,1 6,1,6,14,0,3 2,2 2,9,0 0,12 2,6,3 5,5,3,2,1,6,0,4,6,21,4,2,2,19,3]","[4,18,3,6 2,3 2,12 2,0,1,2,5,1,3,0,2,5,15,16,5,0,1,17,1,3 5,1,19,2 2,4,14,1 6,4,4,21,2,1 2,6,6,6,5,1 6 3,6,6 5 2,10,13,1,7,0 0,1 3 2,20,6,2 5 6,6,8,3 1,11,2,3,3 1,9,2]"
 77, 7,15, 14, 59,     pso, 58,0.25,   8.239,"[15,4,1,6 2,1,13,2,5 6,16,20,17,0,6,3 1,2,1 6 3,5,11,3 1,1 3 2,1,1,8,5,18,2 10,6 5,2 4,1 2,7,5,3 6,1,6,1 6,14,0,3 2,2,2,9,0 0,12,2 6,3 5,5,3,2 1,6,0,4,6,21,4,2,2,19,3]","[4,18,3 6,2,3 2,12,2,0,1 2,5,1,3,0,2,5,15,16,5,0,1,17,1,3 5,1,19,2,2 4,14,1 6,4,4,21,2 1,2 6,6,6 5,1 6 3,6,6,5,2 10,13,1,7,0 0,1 3 2,20,6 2,5 6,6,8,3 1,11,2,3,3 1,9,2]"
 66, 8,25,  8, 18, combine, 57,0.14,   0.000,"[28,0,29,6 0,2,1,2 9,1 4,12,27,21,9 0,34,0,6,5 4,4,7,15,14,24,25,1,2,9 4,16,5,9,9 5,26,5,4,9,18,31,1,10,11,9,19,4,20,17,4,32 13,2,4,7 5,22,2,33,7,5,6,6,30,23]","[5,7,2 9,27,0,5,23,4,2,28,33,32 13,9 4,4,6,15,19,16,22,4,4,18,1 4,11,12,1,9,9 0,25,2,34,7,2,6,21,6,31,0,14,5 4,7 5,24,9,29,9,2,6 0,1,30,26,4,17,10,1,5,20,9 5]"
 66, 8,25,  8, 18,combineS, 57,0.14,   0.001,"[28,0,29,6 0,2,1,2 9,1 4,12,27,21,9 0,34,0,6,5 4,4,7,15,14,24,25,1,2,9 4,16,5,9,9 5,26,5,4,9,18,31,1,10,11,9,19,4,20,17,4,32 13,2,4,7 5,22,2,33,7,5,6,6,30,23]","[5,7,2 9,27,0,5,23,4,2,28,33,32 13,9 4,4,6,15,19,16,22,4,4,18,1 4,11,12,1,9,9 0,25,2,34,7,2,6,21,6,31,0,14,5 4,7 5,24,9,29,9,2,6 0,1,30,26,4,17,10,1,5,20,9 5]"
 66, 8,25,  8, 18,  greedy, 56,0.15,   0.011,"[28,0,29,6 0,2,1,2 9,1 4,12,27,21,9 0,34,0,6,5,4 4,7,15,14,24,25,1,2,9 4,16,5,9,9 5,26,5,4,9,18,31,1,10,11,9,19,4,20,17,4,32 13,2,4 7 5,22,2,33,7,5,6,6,30,23]","[5,7,2 9,27,0,5,23,4,2,28,33,32 13,9 4,4,6,15,19,16,22,4 4,18,1 4,11,12,1,9,9 0,25,2,34,7,2,6,21,6,31,0,14,5,4 7 5,24,9,29,9,2,6 0,1,30,26,4,17,10,1,5,20,9 5]"
 66, 8,25,  8, 18,     pso, 56,0.15,   1.750,"[28,0,29,6 0,2,1,2 9,1 4,12,27,21,9 0,34,0,6,5,4 4,7,15,14,24,25,1,2,9 4,16,5,9,9 5,26,5,4,9,18,31,1,10,11,9,19,4,20,17,4,32 13,2,4 7 5,22,2,33,7,5,6,6,30,23]","[5,7,2 9,27,0,5,23,4,2,28,33,32 13,9 4,4,6,15,19,16,22,4 4,18,1 4,11,12,1,9,9 0,25,2,34,7,2,6,21,6,31,0,14,5,4 7 5,24,9,29,9,2,6 0,1,30,26,4,17,10,1,5,20,9 5]"
 32, 6,11,  5,  8, combine, 28,0.13,   0.000,"[19,15 1,11,7,9,13 6,4,5 1,0,0,4,7,6,12,5,5,1,16,14,0,6,17,18,1,4,6 1,6,10]","[14,1,6,11,12,13 6,5 1,6,6 1,7,19,5,4,9,6,4,16,7,10,0,5,4,18,0,1,17,0,15 1]"
 32, 6,11,  5,  8,combineS, 28,0.13,   0.000,"[19,15 1,11,7,9,13 6,4,5 1,0,0,4,7,6,12,5,5,1,16,14,0,6,17,18,1,4,6 1,6,10]","[14,1,6,11,12,13 6,5 1,6,6 1,7,19,5,4,9,6,4,16,7,10,0,5,4,18,0,1,17,0,15 1]"
 32, 6,11,  5,  8,  greedy, 28,0.13,   0.002,"[19,15 1,11,7,9,13 6,4,5 1,0,0,4,7,6,12,5,5,1,16,14,0,6,17,18,1,4,6,1 6,10]","[14,1 6,11,12,13 6,5 1,6,6,1,7,19,5,4,9,6,4,16,7,10,0,5,4,18,0,1,17,0,15 1]"
 32, 6,11,  5,  8,     pso, 28,0.13,   0.446,"[19,15 1,11,7,9,13 6,4,5 1,0,0,4,7,6,12,5,5,1,16,14,0,6,17,18,1,4,6,1 6,10]","[14,1 6,11,12,13 6,5 1,6,6,1,7,19,5,4,9,6,4,16,7,10,0,5,4,18,0,1,17,0,15 1]"
 76, 6,15, 13, 78, combine, 54,0.29,   0.001,"[5 2,1 1,5,5 3,5 3,17,3,3,2 1,4 5,10 5 4,0,14,1 4,20,2 8,18,3,3,7,1 4,19,3 12,1 0,9,4,16,1 2,1 3,0,1,4,13,4 2,0,4,1,2,5,2 6 5,1,1 5,4,0 5,1,4 3,11,4,0,15,0 0,2,2,5]","[10 5 4,2,4,3 12,3,4 2,20,5 2,0,5 3,11,2,1 1,1,7,4,1 0,5,13,16,0 0,2 8,0,0 5,14,15,4,18,5 3,0,3,1 5,1 2,2,2 6 5,0,4 5,4,1 4,17,4 3,1 3,1,5,19,1,3,1,2 1,3,9,5,1 4,4]"
 76, 6,15, 13, 78,combineS, 55,0.28,   0.001,"[5 2,1 1,5,5 3,5,3,17,3,3,2 1,4 5,10 5 4,0,14,1 4,20,2 8,18,3,3,7,1 4,19,3 12,1 0,9,4,16,1 2,1 3,0,1,4,13,4 2,0,4,1,2,5,2 6 5,1,1 5,4,0 5,1,4,3 11,4,0,15,0 0,2,2,5]","[10 5 4,2,4,3 12,3,4 2,20,5 2,0 5,3 11,2,1 1,1,7,4,1 0,5,13,16,0 0,2 8,0,0,5,14,15,4,18,5 3,0,3,1 5,1 2,2,2 6 5,0,4 5,4,1 4,17,4,3,1 3,1,5,19,1,3,1,2 1,3,9,5,1 4,4]"
 76, 6,15, 13, 78,  greedy, 56,0.27,   0.013,"[5,2 1 1,5,5 3,5,3,17,3,3,2,1,4,5,10 5 4,0,14,1,4,20,2,8,18,3,3,7,1,4,19,3 12,1,0,9,4,16,1 2 1 3,0,1 4,13,4 2,0,4 1,2,5,2 6 5,1,1,5 4,0,5 1 4,3 11,4,0,15,0 0 2,2,5]","[10 5 4,2,4,3 12,3,4 2,20,5,2,0,5,3 11,2 1 1,1,7,4 1,0,5,13,16,0 0 2,8,0,0,5,14,15,4,18,5 3,0,3,1,5,1,2,2,2 6 5,0,4,5 4,1 4,17,4,3,1,3,1,5,19,1,3,1 2 1 3,9,5 1 4,4]"
 76, 6,15, 13, 78,     pso, 51,0.33,  11.602,"[5 2,1,1 5,5 3,5 3,17,3,3,2 1,4,5,10 5 4,0,14,1 4,20,2 8,18,3,3,7,1,4,19,3 12,1 0,9,4,16,1 2 1 3,0,1 4,13,4 2,0 4,1 2,5,2 6 5,1 1,5 4,0 5,1,4 3,11,4,0,15,0 0,2,2,5]","[10 5 4,2,4,3 12,3,4 2,20,5 2,0,5 3,11,2 1,1 1,7,4,1 0,5,13,16,0 0,2 8,0,0 5,14,15,4,18,5 3,0,3,1 5,1 2,2,2 6 5,0 4,5 4,1 4,17,4 3,1,3,1,5,19,1,3,1 2 1 3,9,5,1 4,4]"
 36, 7,14,  6,  7, combine, 31,0.14,   0.000,"[2 4,4,7,1,9,1,2,18,3,12,16,0,7,15,4,21,4 14,17,8,3,4,2,13,2,20 6,10,19,7,11,6 4,0 2]","[20 6,1,15,0 2,7,2,7,4 14,4,0,6 4,3,18,12,7,9,4,4,13,10,2,21,2 4,8,16,1,11,17,19,2,3]"
 36, 7,14,  6,  7,combineS, 31,0.14,   0.000,"[2 4,4,7,1,9,1,2,18,3,12,16,0,7,15,4,21,4 14,17,8,3,4,2,13,2,20 6,10,19,7,11,6 4,0 2]","[20 6,1,15,0 2,7,2,7,4 14,4,0,6 4,3,18,12,7,9,4,4,13,10,2,21,2 4,8,16,1,11,17,19,2,3]"
 36, 7,14,  6,  7,  greedy, 31,0.14,   0.002,"[2,4 4,7,1,9,1,2,18,3,12,16,0,7,15,4,21,4 14,17,8,3,4,2,13,2,20 6,10,19,7,11,6 4,0 2]","[20 6,1,15,0 2,7,2,7,4 14,4,0,6 4,3,18,12,7,9,4 4,13,10,2,21,2,4,8,16,1,11,17,19,2,3]"
 36, 7,14,  6,  7,     pso, 31,0.14,   0.426,"[2,4 4,7,1,9,1,2,18,3,12,16,0,7,15,4,21,4 14,17,8,3,4,2,13,2,20 6,10,19,7,11,6 4,0 2]","[20 6,1,15,0 2,7,2,7,4 14,4,0,6 4,3,18,12,7,9,4 4,13,10,2,21,2,4,8,16,1,11,17,19,2,3]"
 51, 8,19,  8, 14, combine, 43,0.16,   0.000,"[11,8,3,23,1,5,22,0,6,9,13,16,21,7 5,25,0,6,14,4,5,20,6 5 2,17 4,4,1 1,10,4,5,2,5,1,24,12,6 15,7,19,26 5,6,7,6 18,5,2,3]","[0,4,16,5,5,23,6,21,1,17 4,6 15,20,7 5,26 5,7,9,2,4,2,11,24,1,19,6 5 2,14,0,5,6,6 18,3,1 1,25,5,6,22,4,3,13,8,12,7,5,10]"
 51, 8,19,  8, 14,combineS, 43,0.16,   0.000,"[11,8,3,23,1,5,22,0,6,9,13,16,21,7 5,25,0,6,14,4,5,20,6 5 2,17 4,4,1 1,10,4,5,2,5,1,24,12,6 15,7,19,26 5,6,7,6 18,5,2,3]","[0,4,16,5,5,23,6,21,1,17 4,6 15,20,7 5,26 5,7,9,2,4,2,11,24,1,19,6 5 2,14,0,5,6,6 18,3,1 1,25,5,6,22,4,3,13,8,12,7,5,10]"
 51, 8,19,  8, 14,  greedy, 43,0.16,   0.006,"[11,8,3,23,1,5,22,0,6,9,13,16,21,7 5,25,0,6,14,4,5,20,6 5 2,17 4,4,1 1,10,4,5,2,5,1,24,12,6 15,7,19,26,5 6,7,6 18,5,2,3]","[0,4,16,5,5,23,6,21,1,17 4,6 15,20,7,5,26,5,7,9,2,4,2,11,24,1,19,6 5 2,14,0,5 6,6 18,3,1 1,25,5,6,22,4,3,13,8,12,7 5,10]"
 51, 8,19,  8, 14,     pso, 43,0.16,   1.159,"[11,8,3,23,1,5,22,0,6,9,13,16,21,7 5,25,0,6,14,4,5,20,6 5 2,17 4,4,1 1,10,4,5,2,5,1,24,12,6 15,7,19,26,5 6,7,6 18,5,2,3]","[0,4,16,5,5,23,6,21,1,17 4,6 15,20,7,5,26,5,7,9,2,4,2,11,24,1,19,6 5 2,14,0,5 6,6 18,3,1 1,25,5,6,22,4,3,13,8,12,7 5,10]"
 75, 6,23, 14, 53, combine, 59,0.22,   0.000,"[2 3,28,5,2,23,22,3,15,0,10,0,5,2 3 2,3 3 1,6 3,4 1,2 16,1,20,1 0,3,11,2,18,1,5,2 0,13,2,5 0,17,1,7,1 2,3,25 0,4,2,3,12,8,2,2,4,19,0 1,0,9 1,4,0,4,24,0,26,14,0 2,2,27,21]","[2 16,18,20,27,5,1,26,2,2 3,3,0 2,1 2,1 0,13,4 1,0,19,14,10,15,23,0,2 0,4,4,1,28,11,0,7,2,2 3 2,2,24,6 3,0,3,2,0 1,17,5 0,9 1,2,12,0,3,8,1,3,2,25 0,3 3 1,21,2,22,4,5,4,5]"
 75, 6,23, 14, 53,combineS, 58,0.23,   0.001,"[2 3,28,5,2,23,22,3,15,0,10,0,5,2 3 2,3 3 1,6 3,4 1,2 16,1,20,1,0 3,11,2,18,1,5,2,0 13,2,5,0,17,1,7,1 2,3,25 0,4,2,3,12,8,2,2,4,19,0 1,0 9 1,4,0 4,24,0,26,14,0 2,2,27,21]","[2 16,18,20,27,5,1,26,2,2 3,3,0 2,1 2,1,0 13,4 1,0,19,14,10,15,23,0,2,0 4,4,1,28,11,0,7,2,2 3 2,2,24,6 3,0 3,2,0 1,17,5,0 9 1,2,12,0,3,8,1,3,2,25 0,3 3 1,21,2,22,4,5,4,5]"
 75, 6,23, 14, 53,  greedy, 60,0.20,   0.013,"[2,3,28,5,2,23,22,3,15,0,10,0,5,2 3 2,3 3 1,6 3,4 1,2 16,1,20,1,0 3,11,2,18,1,5,2 0,13,2,5,0,17,1,7,1 2,3,25 0,4,2,3,12,8,2,2,4,19,0,1,0 9 1,4,0 4,24,0,26,14,0,2 2,27,21]","[2 16,18,20,27,5,1,26,2 2,3,3,0,2,1 2,1,0,13,4,1,0,19,14,10,15,23,0,2,0 4,4 1,28,11,0,7,2,2 3 2,2,24,6 3,0 3,2 0,1,17,5,0 9 1,2,12,0,3,8,1,3,2,25 0,3 3 1,21,2,22,4,5,4,5]"
 75, 6,23, 14, 53,     pso, 57,0.24,   6.499,"[2 3,28,5,2,23,22,3,15,0,10,0,5,2,3 2,3 3 1,6 3,4 1,2 16,1,20,1,0 3,11,2,18,1,5,2 0,13,2,5 0,17,1,7,1 2,3,25 0,4,2 3,12,8,2 2,4,19,0,1 0,9 1,4,0 4,24,0,26,14,0 2,2,27,21]","[2 16,18,20,27,5,1,26,2,2 3,3,0 2,1 2,1 0,13,4,1,0,19,14,10,15,23,0,2,0 4,4 1,28,11,0,7,2,2 3,2 2,24,6 3,0 3,2 0,1,17,5 0,9 1,2,12,0,3,8,1,3 2,25 0,3 3 1,21,2,22,4,5,4,5]"
 78, 8,29, 11, 33, combine, 64,0.18,   0.001,"[30,5,15,31,7,2 4,3 2,6,1 2,24,4,20,2 16,5 25,1,8,35,9,3 0,36,2,26,6,27,1,0,6,10,1,28,22,19,7 7 7,4,4,6 5,13,2,18,3,7 7 3,5,3,32,34,21,17,2 5,4,0,14,2 2,1,29,2 1,2,11,0,23,7,33,7,12,3]","[6 5,31,1,4,3 2,7,4,9,22,4,3,6,8,2,14,4,10,17,3,2 5,32,24,1,19,6,13,15,27,2,0,1 2,0,2 1,7,5,7 7 7,33,35,2 4,2 2,11,23,1,2 16,21,5,5 25,6,18,34,30,26,7 7 3,3,12,7,1,36,29,0,28,2,20,3 0]"
 78, 8,29, 11, 33,combineS, 63,0.19,   0.001,"[30,5,15,31,7,2 4,3 2,6,1 2,24,4,20,2 16,5 25,1,8,35,9,3 0,36,2,26,6,27,1,0,6,10,1,28,22,19,7 7,7 4,4,6 5,13,2,18,3,7 7 3,5,3,32,34,21,17,2 5,4,0,14,2,2 1,29,2,1,2 11,0,23,7 33,7,12,3]","[6 5,31,1,4,3 2,7 4,9,22,4,3,6,8,2,14,4,10,17,3,2 5,32,24,1,19,6,13,15,27,2,0,1 2,0,2 1,7,5,7 7,7 33,35,2 4,2,2 11,23,1,2 16,21,5,5 25,6,18,34,30,26,7 7 3,3,12,7,1,36,29,0,28,2,20,3 0]"
 78, 8,29, 11, 33,  greedy, 64,0.18,   0.017,"[30,5,15,31,7,2,4 3 2,6,1 2,24,4,20,2 16,5 25,1,8,35,9,3 0,36,2,26,6,27,1,0,6,10,1,28,22,19,7 7 7,4,4,6 5,13,2,18,3,7 7 3,5,3,32,34,21,17,2 5,4,0,14,2,2 1,29,2,1,2 11,0,23,7,33,7,12,3]","[6 5,31,1,4 3 2,7,4,9,22,4,3,6,8,2,14,4,10,17,3,2 5,32,24,1,19,6,13,15,27,2,0,1 2,0,2 1,7,5,7 7 7,33,35,2,4,2,2 11,23,1,2 16,21,5,5 25,6,18,34,30,26,7 7 3,3,12,7,1,36,29,0,28,2,20,3 0]"
 78, 8,29, 11, 33,     pso, 63,0.19,   3.668,"[30,5,15,31,7,2,4 3 2,6,1 2,24,4,20,2 16,5 25,1,8,35,9,3 0,36,2,26,6,27,1,0,6,10,1,28,22,19,7 7,7 4,4,6 5,13,2,18,3,7 7 3,5,3,32,34,21,17,2 5,4,0,14,2,2 1,29,2,1,2 11,0,23,7 33,7,12,3]","[6 5,31,1,4 3 2,7 4,9,22,4,3,6,8,2,14,4,10,17,3,2 5,32,24,1,19,6,13,15,27,2,0,1 2,0,2 1,7,5,7 7,7 33,35,2,4,2,2 11,23,1,2 16,21,5,5 25,6,18,34,30,26,7 7 3,3,12,7,1,36,29,0,28,2,20,3 0]"
 42, 6,22,  4,  1, combine, 41,0.02,   0.000,"[12,29,15,3,3,4,27,4,30,1,7,26,18,16,8,2,1,7,28,2,14,9,24,21,1,23,8,25,3,10,3,11,2 22,20,2,19,17,13,4,7,8]","[14,10,8,23,26,7,30,2,21,15,4,8,3,19,3,27,1,13,3,29,3,7,2,8,1,9,16,4,28,1,17,7,11,4,2 22,25,20,12,2,24,18]"
 42, 6,22,  4,  1,combineS, 41,0.02,   0.000,"[12,29,15,3,3,4,27,4,30,1,7,26,18,16,8,2,1,7,28,2,14,9,24,21,1,23,8,25,3,10,3,11,2 22,20,2,19,17,13,4,7,8]","[14,10,8,23,26,7,30,2,21,15,4,8,3,19,3,27,1,13,3,29,3,7,2,8,1,9,16,4,28,1,17,7,11,4,2 22,25,20,12,2,24,18]"
 42, 6,22,  4,  1,  greedy, 41,0.02,   0.004,"[12,29,15,3,3,4,27,4,30,1,7,26,18,16,8,2,1,7,28,2,14,9,24,21,1,23,8,25,3,10,3,11,2 22,20,2,19,17,13,4,7,8]","[14,10,8,23,26,7,30,2,21,15,4,8,3,19,3,27,1,13,3,29,3,7,2,8,1,9,16,4,28,1,17,7,11,4,2 22,25,20,12,2,24,18]"
 42, 6,22,  4,  1,     pso, 41,0.02,   0.041,"[12,29,15,3,3,4,27,4,30,1,7,26,18,16,8,2,1,7,28,2,14,9,24,21,1,23,8,25,3,10,3,11,2 22,20,2,19,17,13,4,7,8]","[14,10,8,23,26,7,30,2,21,15,4,8,3,19,3,27,1,13,3,29,3,7,2,8,1,9,16,4,28,1,17,7,11,4,2 22,25,20,12,2,24,18]"
 48, 7,10,  8, 25, combine, 38,0.21,   0.000,"[1,7,13 3,6,5,4 3,4,3,4 2,4 5 3,11,5,4,5,3 5,1,1,3 2,5,15,2,16,5,4 0,6,4,14,0,5 2,8,2,0,12,0,9,6,10,0 3]","[5,5,0 3,15,6,3,4 3,1,14,5 2,4,6,12,5,7,6,0,4,9,2,4 5 3,5,16,8,13 3,3 5,0,10,4 2,3 2,1,5,0,4,1,2,11,4 0]"
 48, 7,10,  8, 25,combineS, 38,0.21,   0.000,"[1,7,13 3,6,5,4 3,4,3,4 2,4 5 3,11,5,4,5,3 5,1,1,3 2,5,15,2,16,5,4 0,6,4,14,0,5 2,8,2,0,12,0,9,6,10,0 3]","[5,5,0 3,15,6,3,4 3,1,14,5 2,4,6,12,5,7,6,0,4,9,2,4 5 3,5,16,8,13 3,3 5,0,10,4 2,3 2,1,5,0,4,1,2,11,4 0]"
 48, 7,10,  8, 25,  greedy, 38,0.21,   0.004,"[1,7,13 3,6,5,4,3 4 3,4,2 4,5,3,11,5,4 5 3 5,1,1,3 2,5,15,2,16,5,4 0,6,4,14,0,5,2,8,2,0,12,0,9,6,10,0 3]","[5,5,0 3,15,6,3 4 3,1,14,5,2 4,6,12,5,7,6,0,4,9,2,4 5 3 5,16,8,13 3,3,5,0,10,4,2,3 2,1,5,0,4,1,2,11,4 0]"
 48, 7,10,  8, 25,     pso, 37,0.23,   2.066,"[1,7,13 3,6,5,4,3 4 3,4,2 4 5 3,11,5,4,5,3 5,1,1,3 2,5,15,2,16,5,4 0,6,4,14,0,5 2,8,2,0,12,0,9,6,10,0 3]","[5,5,0 3,15,6,3 4 3,1,14,5 2,4,6,12,5,7,6,0,4,9,2 4 5 3,5,16,8,13 3,3 5,0,10,4,2,3 2,1,5,0,4,1,2,11,4 0]"
 59, 6,24,  8, 32, combine, 44,0.26,   0.000,"[1,9,10,4,12,5,2 2,15,11,1 0,23,29 3,27,24,5 4 5,13 0 0,22,0 2,20,8,3 0,17,1,26,0,2,3,2 0,5 3 3,2,18,28,25,3,3,5,14,7 4 4 19,5,3,0,6,21,16]","[20,5,11,2 2,5 4 5,27,0 2,5,29 3,7 4 4 19,6,0,28,1 0,5 3 3,13 0 0,2,21,8,5,18,2,4,16,12,10,3,22,1,3,14,23,3,25,26,2 0,17,3 0,0,1,24,9,3,15]"
 59, 6,24,  8, 32,combineS, 44,0.26,   0.001,"[1,9,10,4,12,5,2 2,15,11,1 0,23,29 3,27,24,5 4 5,13 0 0,22,0 2,20,8,3,0 17,1,26,0,2,3,2,0,5 3 3,2,18,28,25,3,3,5,14,7 4 4 19,5,3 0,6,21,16]","[20,5,11,2 2,5 4 5,27,0 2,5,29 3,7 4 4 19,6,0,28,1 0,5 3 3,13 0 0,2,21,8,5,18,2,4,16,12,10,3,22,1,3,14,23,3,25,26,2,0 17,3 0,0,1,24,9,3,15]"
 59, 6,24,  8, 32,  greedy, 44,0.26,   0.005,"[1,9,10,4,12,5,2 2,15,11,1,0,23,29 3,27,24,5 4 5,13 0 0,22,0 2,20,8,3,0 17,1,26,0,2,3,2,0 5 3 3,2,18,28,25,3,3,5,14,7 4 4 19,5,3 0,6,21,16]","[20,5,11,2 2,5 4 5,27,0 2,5,29 3,7 4 4 19,6,0,28,1,0 5 3 3,13 0 0,2,21,8,5,18,2,4,16,12,10,3,22,1,3,14,23,3,25,26,2,0 17,3 0,0,1,24,9,3,15]"
 59, 6,24,  8, 32,     pso, 44,0.26,   3.156,"[1,9,10,4,12,5,2 2,15,11,1,0,23,29 3,27,24,5 4 5,13 0 0,22,0 2,20,8,3,0 17,1,26,0,2,3,2,0 5 3 3,2,18,28,25,3,3,5,14,7 4 4 19,5,3 0,6,21,16]","[20,5,11,2 2,5 4 5,27,0 2,5,29 3,7 4 4 19,6,0,28,1,0 5 3 3,13 0 0,2,21,8,5,18,2,4,16,12,10,3,22,1,3,14,23,3,25,26,2,0 17,3 0,0,1,24,9,3,15]"
 62, 6,11, 11, 78, combine, 42,0.33,   0.000,"[5 2,8,3,12,3 5,5 0,5 0,4 2,5 2,1 3 3 3 3,9,10,0,1 2,2,1,1 3,3,3,0 4,4 0,4 11,16,4,0,7,1 3,4 5,14,4,4,1,2 5,0,1,15,5,5 6,3,13,5,5 4]","[1,0 4,5 0,8,7,4 0,0,4 2,3,1 3 3 3 3,2 5,5,1 2,9,3,1 3,10,2,3 5,4,12,15,4,3,1,5 4,1 3,5 2,13,0,14,5 6,4 11,4,16,5 0,0,4 5,5,1,5 2,3]"
 62, 6,11, 11, 78,combineS, 42,0.33,   0.001,"[5 2,8,3,12,3 5,5 0,5 0,4 2,5 2,1 3 3 3 3,9,10,0,1 2,2,1,1 3,3,3,0 4,4 0,4 11,16,4,0,7,1 3,4 5,14,4,4,1,2 5,0,1,15,5,5 6,3,13,5,5 4]","[1,0 4,5 0,8,7,4 0,0,4 2,3,1 3 3 3 3,2 5,5,1 2,9,3,1 3,10,2,3 5,4,12,15,4,3,1,5 4,1 3,5 2,13,0,14,5 6,4 11,4,16,5 0,0,4 5,5,1,5 2,3]"
 62, 6,11, 11, 78,  greedy, 42,0.33,   0.006,"[5 2,8,3,12,3 5,5 0,5,0 4 2,5 2,1 3 3 3 3,9,10,0,1 2,2,1,1 3,3,3,0 4,4 0,4 11,16,4,0,7,1 3,4 5,14,4,4,1,2,5 0,1,15,5 5,6,3,13,5,5 4]","[1,0 4,5 0,8,7,4 0,0 4 2,3,1 3 3 3 3,2,5 5,1 2,9,3,1 3,10,2,3 5,4,12,15,4,3,1,5 4,1 3,5 2,13,0,14,5,6,4 11,4,16,5 0,0,4 5,5,1,5 2,3]"
 62, 6,11, 11, 78,     pso, 42,0.33,   9.832,"[5 2,8,3,12,3 5,5 0,5,0 4 2,5 2,1 3 3 3 3,9,10,0,1 2,2,1,1 3,3,3,0 4,4 0,4 11,16,4,0,7,1 3,4 5,14,4,4,1,2,5 0,1,15,5 5,6,3,13,5,5 4]","[1,0 4,5 0,8,7,4 0,0 4 2,3,1 3 3 3 3,2,5 5,1 2,9,3,1 3,10,2,3 5,4,12,15,4,3,1,5 4,1 3,5 2,13,0,14,5,6,4 11,4,16,5 0,0,4 5,5,1,5 2,3]"
 51, 7,26,  5,  6, combine, 47,0.08,   0.000,"[34,0,0,24,19,30,9,7 3,6,1 7,4 7,8,3,28,4 1,20,6,18,27,7,7,4,33,14,6,32,23,17,10,22,13,16,26,15,0,21,8,0,25,29,11,3,3,8,12,1,31]","[25,7 3,3,11,30,4,6,0,7,12,15,9,0,23,16,31,13,4 1,18,34,17,22,33,8,1 7,19,0,20,3,7,8,6,24,28,21,10,3,14,26,4 7,27,8,32,29,6,0,1]"
 51, 7,26,  5,  6,combineS, 47,0.08,   0.001,"[34,0,0,24,19,30,9,7 3,6,1 7,4 7,8,3,28,4 1,20,6,18,27,7,7,4,33,14,6,32,23,17,10,22,13,16,26,15,0,21,8,0,25,29,11,3,3,8,12,1,31]","[25,7 3,3,11,30,4,6,0,7,12,15,9,0,23,16,31,13,4 1,18,34,17,22,33,8,1 7,19,0,20,3,7,8,6,24,28,21,10,3,14,26,4 7,27,8,32,29,6,0,1]"
 51, 7,26,  5,  6,  greedy, 47,0.08,   0.006,"[34,0,0,24,19,30,9,7 3,6,1 7,4,7 8,3,28,4 1,20,6,18,27,7,7,4,33,14,6,32,23,17,10,22,13,16,26,15,0,21,8,0,25,29,11,3,3,8,12,1,31]","[25,7 3,3,11,30,4,6,0,7,12,15,9,0,23,16,31,13,4 1,18,34,17,22,33,8,1 7,19,0,20,3,7 8,6,24,28,21,10,3,14,26,4,7,27,8,32,29,6,0,1]"
 51, 7,26,  5,  6,     pso, 47,0.08,   0.380,"[34,0,0,24,19,30,9,7 3,6,1 7,4,7 8,3,28,4 1,20,6,18,27,7,7,4,33,14,6,32,23,17,10,22,13,16,26,15,0,21,8,0,25,29,11,3,3,8,12,1,31]","[25,7 3,3,11,30,4,6,0,7,12,15,9,0,23,16,31,13,4 1,18,34,17,22,33,8,1 7,19,0,20,3,7 8,6,24,28,21,10,3,14,26,4,7,27,8,32,29,6,0,1]"
 36, 4,10,  7, 26, combine, 29,0.20,   0.000,"[13,0,14,0 3,11,4 4,5,3 3,0 3,10,0,3 0,3,8,1 1,1 7,1,1,9,3,12,4,4,4,0,6,4,4,1]","[1,4,3 0,11,3 3,4,9,4,0 3,1 1,14,6,10,5,4,13,1,3,0,0,1,4,1 7,12,8,0 3,3,4 4,0]"
 36, 4,10,  7, 26,combineS, 29,0.20,   0.000,"[13,0,14,0 3,11,4 4,5,3 3,0 3,10,0,3 0,3,8,1 1,1 7,1,1,9,3,12,4,4,4,0,6,4,4,1]","[1,4,3 0,11,3 3,4,9,4,0 3,1 1,14,6,10,5,4,13,1,3,0,0,1,4,1 7,12,8,0 3,3,4 4,0]"
 36, 4,10,  7, 26,  greedy, 29,0.20,   0.002,"[13,0,14,0 3,11,4,4,5,3 3,0,3,10,0,3 0,3,8,1 1,1,7,1,1,9,3,12,4,4 4 0,6,4,4 1]","[1,4,3 0,11,3,3,4,9,4,0 3,1 1,14,6,10,5,4,13,1,3,0,0,1,4 1,7,12,8,0,3 3,4 4 0]"
 36, 4,10,  7, 26,     pso, 28,0.23,   1.928,"[13,0,14,0 3,11,4,4,5,3 3,0 3,10,0,3 0,3,8,1,1,1 7,1 1,9,3,12,4,4 4 0,6,4,4,1]","[1,4,3 0,11,3 3,4,9,4,0 3,1 1,14,6,10,5,4,13,1,3,0,0,1,4,1 7,12,8,0 3,3,4 4 0]"
