size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 80, 6,29, 12, 41,     pso, 64,0.20,   2.680,"[20,28,2 16,3,2,6,3 0,1,3 5,0,5,0,1,21,3,4 0,5 11,13,0,5,2 5,18,27,5,14,3,17,5 5 0,12,15,26,0,9,3 1,34 1,4,4,19,0,8,5 1,3,1,24,5,0,30,5,0 23,0 0,4,33,29,4,31,7,4,25,10 22,1,3 3,2,5 32,1]","[5,33,6,0,0,3 3,30,5 11,1,5,3,31,1,0 0,2 16,29,18,2 5,28,21,5 5 0,5 32,27,4,14,0,25,5,26,2,4,3,4,1,0,24,1,19,4,5,9,0,4 0,3 1,3,34 1,3,7,5 1,8,2,5,12,3 5,1,20,10 22,15,0,3 0,0 23,17,4,13]"
 73,10,17,  9, 31, combine, 57,0.22,   0.001,"[4,1 1,4,6 12,9,3,9,7,13,8,23,5 1,3 5,1,26,11,2,6 10,17,16,8 9,6 7,21,0,5,2 7,8,22,14,3,8,4 5,0,4,4 3,1,6,2 18,5 6,6,20,2,9,5,5,8,8 19,5,24,7,3,25 8,9,6,15 0,0 6,6]","[9,4 5,6,6 12,7,5,5 6,24,20,8,6,23,21,3,1 1,8,13,2 7,22,5,3,3,6 7,4,25 8,5,5 1,6,8,3 5,0,0,8 9,1,9,6 10,7,17,2,11,5,9,2,4,14,9,1,4,15 0,8 19,2 18,0 6,8,26,16,6,4 3]"
 73,10,17,  9, 31,combineS, 57,0.22,   0.001,"[4,1 1,4,6 12,9,3,9,7,13,8,23,5 1,3 5,1,26,11,2,6 10,17,16,8 9,6 7,21,0,5,2 7,8,22,14,3,8,4 5,0,4,4 3,1,6,2 18,5 6,6,20,2,9,5,5,8,8 19,5,24,7,3,25 8,9,6,15 0,0 6,6]","[9,4 5,6,6 12,7,5,5 6,24,20,8,6,23,21,3,1 1,8,13,2 7,22,5,3,3,6 7,4,25 8,5,5 1,6,8,3 5,0,0,8 9,1,9,6 10,7,17,2,11,5,9,2,4,14,9,1,4,15 0,8 19,2 18,0 6,8,26,16,6,4 3]"
 73,10,17,  9, 31,  greedy, 57,0.22,   0.012,"[4,1 1,4,6,12,9,3,9,7,13,8,23,5,1,3,5,1,26,11,2,6,10,17,16,8 9,6 7,21,0,5,2 7,8,22,14,3,8,4,5 0,4,4 3,1 6,2 18,5 6 6,20,2,9,5 5,8,8 19,5,24,7,3,25 8,9 6,15 0,0 6,6]","[9,4,5 6 6,12,7,5 5,6,24,20,8,6,23,21,3,1 1,8,13,2 7,22,5,3,3,6 7,4,25 8,5,5,1 6,8,3,5 0,0,8 9,1,9 6,10,7,17,2,11,5,9,2,4,14,9,1,4,15 0,8 19,2 18,0 6,8,26,16,6,4 3]"
 73,10,17,  9, 31,     pso, 56,0.24,   2.070,"[4,1,1 4,6 12,9,3,9,7,13,8,23,5,1,3 5,1,26,11,2,6,10,17,16,8 9,6 7,21,0,5,2 7,8,22,14,3,8,4 5,0,4,4 3,1 6,2 18,5 6,6,20,2,9,5 5,8,8 19,5,24,7,3,25 8,9 6,15 0,0 6,6]","[9,4 5,6,6 12,7,5,5 6,24,20,8,6,23,21,3,1,1,8,13,2 7,22,5,3,3,6 7,4,25 8,5 5,1 6,8,3 5,0,0,8 9,1,9 6,10,7,17,2,11,5,9,2,4,14,9,1 4,15 0,8 19,2 18,0 6,8,26,16,6,4 3]"
 64, 6, 8, 12, 97, combine, 44,0.32,   0.000,"[0 3,5 3,10,4,0,3 0,8,0 1,5,7,3 2,2,1 1,2,13,1 4,3 5 0,4 3,2 5,0 1,5,1,4,2 2,5 1 1,2 5,3,3,0,5,11 3,1,0,3,9,4,4,12,3 1,2 3,6,5 2,4,2]","[3 1,0 1,7,0,2 5,1 4,4,13,5 1 1,3 5 0,1,5,2 2,2,9,3 2,4 3,3,1 1,3,2,5 3,1,2 5,0,10,5,0 1,4,3 0,4,5 2,0,11 3,5,12,4,8,2,2 3,0 3,3,4,6]"
 64, 6, 8, 12, 97,combineS, 44,0.32,   0.001,"[0 3,5 3,10,4,0,3 0,8,0 1,5,7,3 2,2,1 1,2,13,1 4,3 5 0,4 3,2 5,0 1,5,1,4,2 2,5 1 1,2 5,3,3,0,5,11 3,1,0,3,9,4,4,12,3 1,2 3,6,5 2,4,2]","[3 1,0 1,7,0,2 5,1 4,4,13,5 1 1,3 5 0,1,5,2 2,2,9,3 2,4 3,3,1 1,3,2,5 3,1,2 5,0,10,5,0 1,4,3 0,4,5 2,0,11 3,5,12,4,8,2,2 3,0 3,3,4,6]"
 64, 6, 8, 12, 97,  greedy, 43,0.33,   0.007,"[0,3 5,3,10,4,0,3,0,8,0,1,5,7,3 2,2,1 1,2,13,1 4 3,5 0,4 3,2,5 0 1 5,1 4,2 2,5 1 1,2 5 3,3 0,5,11,3 1 0,3,9,4,4,12,3,1 2,3,6,5 2,4,2]","[3 1 0,1,7,0,2,5,1 4,4,13,5 1 1,3,5 0 1 5,2 2,2,9,3 2,4 3,3,1 1,3,2 5 3,1 2,5 0,10,5,0,1 4 3,0,4,5 2,0,11,3 5,12,4,8,2,2,3 0,3,3,4,6]"
 64, 6, 8, 12, 97,     pso, 42,0.35,   5.988,"[0,3 5,3,10,4,0 3,0,8,0 1,5,7,3,2 2,1 1,2,13,1,4 3,5 0,4,3 2,5 0 1 5,1 4,2 2,5 1 1,2 5 3,3 0,5,11,3 1 0,3,9,4,4,12,3,1 2,3,6,5 2,4,2]","[3 1 0,1,7,0,2,5,1 4,4,13,5 1 1,3,5 0 1 5,2,2 2,9,3 2,4 3,3,1 1,3,2 5 3,1 2,5 0,10,5,0 1,4,3 0,4,5 2,0,11,3 5,12,4,8,2 2,3,0 3,3,4,6]"
 44, 9,10,  6,  7, combine, 41,0.07,   0.000,"[8,2,1,0 5,2,13,16,14,6,12,3,1,10,7,6,18,7,17,0,7 5,5,8,11,0,4,4,8,2,0,7 1,0,5,0,4,5,3,15,1,6,5,19]","[8,6,0 5,7 1,5,1,17,4,0,18,16,13,2,2,7 5,19,12,4,0,6,2,5,5,15,10,6,3,0,8,4,11,7,0,0,8,3,14,1,5,7,1]"
 44, 9,10,  6,  7,combineS, 40,0.09,   0.000,"[8,2,1,0 5,2,13,16,14,6,12,3,1,10,7,6,18,7,17,0,7,5 5,8,11,0,4,4,8,2,0,7 1,0,5,0,4,5,3,15,1,6,5 19]","[8,6,0 5,7 1,5,1,17,4,0,18,16,13,2,2,7,5 19,12,4,0,6,2,5 5,15,10,6,3,0,8,4,11,7,0,0,8,3,14,1,5,7,1]"
 44, 9,10,  6,  7,  greedy, 41,0.07,   0.004,"[8,2,1,0 5,2,13,16,14,6,12,3,1,10,7,6,18,7,17,0,7 5,5,8,11,0,4,4,8,2,0,7 1,0,5,0,4,5,3,15,1,6,5,19]","[8,6,0 5,7 1,5,1,17,4,0,18,16,13,2,2,7 5,19,12,4,0,6,2,5,5,15,10,6,3,0,8,4,11,7,0,0,8,3,14,1,5,7,1]"
 44, 9,10,  6,  7,     pso, 40,0.09,   0.200,"[8,2,1,0 5,2,13,16,14,6,12,3,1,10,7,6,18,7,17,0,7,5 5,8,11,0,4,4,8,2,0,7 1,0,5,0,4,5,3,15,1,6,5 19]","[8,6,0 5,7,1,5,1,17,4,0,18,16,13,2,2,7,5 19,12,4,0,6,2,5 5,15,10,6,3,0,8,4,11,7,0,0,8,3,14,1,5,7 1]"
 69, 5,25, 10, 36, combine, 55,0.21,   0.000,"[23,4,10,19,7,21,12,8,2,11,1 4,0,0,17,2 2,16,2 3,4 0 4,5,1,24,28,0 1,15,1 18,2,3,27,2,3,9,3 4,0,0,1 1,14,26,3,20 2,2,4,0 2,0,22 2,3,1,0,13,6,3,4 4,4,29,4,25 0]","[5,3,12,4,16,4,3,2 2,0,21,15,0,8,0 1,1,17,4 0 4,3 4,11,0 2,1 18,27,4,28,25 0,3,3,19,2,24,1 4,4 4,2,2,26,0,4,2 3,10,7,0,20 2,22 2,29,1,6,0,2,1 1,13,23,14,3,0,9]"
 69, 5,25, 10, 36,combineS, 55,0.21,   0.001,"[23,4,10,19,7,21,12,8,2,11,1 4,0,0,17,2 2,16,2 3,4 0 4,5,1,24,28,0 1,15,1 18,2,3,27,2,3,9,3 4,0,0,1 1,14,26,3,20 2,2,4,0 2,0,22 2,3,1,0,13,6,3,4 4,4,29,4,25 0]","[5,3,12,4,16,4,3,2 2,0,21,15,0,8,0 1,1,17,4 0 4,3 4,11,0 2,1 18,27,4,28,25 0,3,3,19,2,24,1 4,4 4,2,2,26,0,4,2 3,10,7,0,20 2,22 2,29,1,6,0,2,1 1,13,23,14,3,0,9]"
 69, 5,25, 10, 36,  greedy, 55,0.21,   0.012,"[23,4,10,19,7,21,12,8,2,11,1,4,0,0,17,2 2,16,2,3,4 0 4,5,1,24,28,0,1,15,1 18,2 3,27,2,3,9,3 4,0,0 1 1,14,26,3,20,2 2,4,0 2,0,22 2,3,1,0,13,6,3,4 4 4,29,4,25 0]","[5,3,12,4,16,4,3,2 2,0,21,15,0,8,0 1 1,17,4 0 4,3 4,11,0 2,1 18,27,4,28,25 0,3,3,19,2,24,1,4 4 4,2 2,26,0,4,2 3,10,7,0,20,2,22 2,29,1,6,0,2,1,1,13,23,14,3,0,9]"
 69, 5,25, 10, 36,     pso, 55,0.21,   2.104,"[23,4,10,19,7,21,12,8,2,11,1,4,0,0,17,2 2,16,2,3,4 0 4,5,1,24,28,0,1,15,1 18,2 3,27,2,3,9,3 4,0,0 1 1,14,26,3,20,2 2,4,0 2,0,22 2,3,1,0,13,6,3,4 4 4,29,4,25 0]","[5,3,12,4,16,4,3,2 2,0,21,15,0,8,0 1 1,17,4 0 4,3 4,11,0 2,1 18,27,4,28,25 0,3,3,19,2,24,1,4 4 4,2 2,26,0,4,2 3,10,7,0,20,2,22 2,29,1,6,0,2,1,1,13,23,14,3,0,9]"
 73,10,20,  8, 24, combine, 60,0.18,   0.001,"[9,2,4,22,9,1 0,6,1 5,2 0,1,27,2 0,2,1 7,0,17 1,3,12,5 6,2,24,7,1,9,4,16,18 0,0,8,0,4,6,26,3,20 6,9,5,7,28,19,8,2,5 1,6,4 2,11,15,21,3,14,25,13,0,23,10,6 7,1,4,2 6,29]","[1,10,2,11,6,25,0,2,21,9,7,13,8,8,1 5,3,17 1,2 6,0,9,3,1 0,2,22,1,1,24,4,0,5,1 7,19,18 0,28,2,15,20 6,2 0,4 2,27,4,4,0,3,9,6 7,14,12,4,26,6,7,23,29,5 6,9,16,6,5 1,2 0]"
 73,10,20,  8, 24,combineS, 60,0.18,   0.001,"[9,2,4,22,9,1 0,6,1 5,2 0,1,27,2 0,2,1 7,0,17 1,3,12,5 6,2,24,7,1,9,4,16,18 0,0,8,0,4,6,26,3,20 6,9,5,7,28,19,8,2,5 1,6,4,2 11,15,21,3,14,25,13,0,23,10,6 7,1,4 2,6,29]","[1,10,2 11,6,25,0,2,21,9,7,13,8,8,1 5,3,17 1,2,6,0,9,3,1 0,2,22,1,1,24,4,0,5,1 7,19,18 0,28,2,15,20 6,2 0,4 2,27,4,4,0,3,9,6 7,14,12,4,26,6,7,23,29,5 6,9,16,6,5 1,2 0]"
 73,10,20,  8, 24,  greedy, 60,0.18,   0.013,"[9,2,4,22,9,1 0,6,1 5,2 0,1,27,2 0,2,1 7,0,17 1,3,12,5 6,2,24,7,1,9,4,16,18 0,0,8,0,4,6,26,3,20 6,9,5,7,28,19,8,2,5 1,6,4,2 11,15,21,3,14,25,13,0,23,10,6 7,1,4 2,6,29]","[1,10,2 11,6,25,0,2,21,9,7,13,8,8,1 5,3,17 1,2,6,0,9,3,1 0,2,22,1,1,24,4,0,5,1 7,19,18 0,28,2,15,20 6,2 0,4 2,27,4,4,0,3,9,6 7,14,12,4,26,6,7,23,29,5 6,9,16,6,5 1,2 0]"
 73,10,20,  8, 24,     pso, 59,0.19,   1.488,"[9,2,4,22,9,1 0,6,1 5,2 0,1,27,2,0 2,1 7,0,17 1,3,12,5 6,2,24,7,1,9,4,16,18 0,0,8,0 4,6,26,3,20 6,9,5,7,28,19,8,2,5 1,6,4,2 11,15,21,3,14,25,13,0,23,10,6 7,1,4,2 6,29]","[1,10,2 11,6,25,0 2,21,9,7,13,8,8,1 5,3,17 1,2 6,0,9,3,1 0,2,22,1,1,24,4,0,5,1 7,19,18 0,28,2,15,20 6,2,0 4,2,27,4,4,0,3,9,6 7,14,12,4,26,6,7,23,29,5 6,9,16,6,5 1,2 0]"
 58,10,15,  8, 14, combine, 52,0.11,   0.000,"[0,4,23,7,19,7,6,13,9,1,3,5,0,17,20,1 6,6,12,8,18,0,4,15,9,1,5,21,16,11,0 2,5,9,5,2,5 5,10,5,8,7,5,22,6 0,7,14,2,3,4 6,7,24,6 2,4,6]","[23,5 5,4 6,5,16,13,20,9,6 0,9,4,2,7,3,0 2,4,7,3,8,10,2,15,14,11,7,8,6,5,5,5,5,17,0,1 6,0,1,6 2,0,19,1,12,6,18,6,7,21,9,4,22,5,24,7]"
 58,10,15,  8, 14,combineS, 52,0.11,   0.001,"[0,4,23,7,19,7,6,13,9,1,3,5,0,17,20,1 6,6,12,8,18,0,4,15,9,1,5,21,16,11,0 2,5,9,5,2,5 5,10,5,8,7,5,22,6 0,7,14,2,3,4 6,7,24,6 2,4,6]","[23,5 5,4 6,5,16,13,20,9,6 0,9,4,2,7,3,0 2,4,7,3,8,10,2,15,14,11,7,8,6,5,5,5,5,17,0,1 6,0,1,6 2,0,19,1,12,6,18,6,7,21,9,4,22,5,24,7]"
 58,10,15,  8, 14,  greedy, 51,0.12,   0.008,"[0,4,23,7,19,7,6,13,9,1,3,5,0,17,20,1 6,6,12,8,18,0,4,15,9,1,5,21,16,11,0 2,5,9,5,2,5 5,10,5,8,7,5,22,6 0,7,14,2,3,4,6 7,24,6 2,4 6]","[23,5 5,4 6,5,16,13,20,9,6 0,9,4,2,7,3,0 2,4,7,3,8,10,2,15,14,11,7,8,6,5,5,5,5,17,0,1 6,0,1,6 2,0,19,1,12,6,18,6 7,21,9,4,22,5,24,7]"
 58,10,15,  8, 14,     pso, 51,0.12,   0.523,"[0,4,23,7,19,7,6,13,9,1,3,5,0,17,20,1 6,6,12,8,18,0,4,15,9,1,5,21,16,11,0 2,5,9,5,2,5 5,10,5,8,7,5,22,6 0,7,14,2,3,4,6 7,24,6 2,4 6]","[23,5 5,4 6,5,16,13,20,9,6 0,9,4,2,7,3,0 2,4,7,3,8,10,2,15,14,11,7,8,6,5,5,5,5,17,0,1 6,0,1,6 2,0,19,1,12,6,18,6 7,21,9,4,22,5,24,7]"
 57, 5, 7, 12, 97, combine, 37,0.36,   0.000,"[3 0,4,8,3 7,1,3,10,4 1,2 1,4,1 1,0 2,2 4 2,2 0,2 1 4,4,6,0 3,0,2 0,3 3,2,2,9,3 1,1 1,0 4,11,0,1 4,2,4,1,3 2,1 0,5,4]","[1,2 1,9,3 0,5,4 1,6,3 2,3 7,0 3,1 4,0,0 4,4,4,2 4 2,4,2 0,4,2 1 4,0 2,10,2 0,8,0,3 3,3 1,11,4,3,2,1 1,1 1,2,1,2,1 0]"
 57, 5, 7, 12, 97,combineS, 36,0.38,   0.001,"[3,0 4,8,3 7,1,3,10,4,1 2 1,4,1 1,0 2,2 4 2,2 0,2 1 4,4,6,0 3,0,2 0,3 3,2,2,9 3,1 1,1 0,4,11,0,1 4,2,4,1,3 2,1,0 5 4]","[1 2 1,9 3,0 5 4,1,6,3 2,3 7,0 3,1 4,0,0 4,4,4,2 4 2,4,2 0,4,2 1 4,0 2,10,2 0,8,0,3 3,3,1,11,4,3,2,1 1,1 1,2,1,2,1 0]"
 57, 5, 7, 12, 97,  greedy, 34,0.41,   0.004,"[3,0 4,8,3 7,1,3,10,4,1 2 1,4,1,1,0 2,2 4 2,2 0,2 1 4,4,6,0 3,0,2,0 3 3,2,2,9 3,1 1 1,0 4,11,0,1,4 2 4,1,3 2 1,0 5 4]","[1 2 1,9 3,0 5 4,1,6,3,2,3 7,0 3,1,4,0,0 4,4,4 2 4,2 4 2,0 4,2 1 4,0 2,10,2 0,8,0 3 3,3,1,11,4,3 2 1,1 1 1,2,1,2,1,0]"
 57, 5, 7, 12, 97,     pso, 33,0.43,   5.647,"[3,0 4,8,3 7,1,3,10,4,1 2 1,4,1,1 0,2,2 4 2,2 0,2 1 4,4,6,0 3,0 2,0 3,3 2,2,9 3,1 1 1,0 4,11,0,1 4,2 4,1,3 2 1,0 5 4]","[1 2 1,9 3,0 5 4,1,6,3 2,3 7,0 3,1 4,0,0 4,4,4,2 4,2 4 2,0 4,2 1 4,0 2,10,2 0,8,0 3,3,3,1,11,4,3 2 1,1 1 1,2,1,2,1 0]"
 59, 7,28,  6, 10, combine, 52,0.12,   0.000,"[1,31,23 0,29,1 1,18,3,24,8,10,14,21,6,1,5 3,20,0,0,17,6,33,0,5,6,5,32,2,6,13,4,27 2,4 2,4,11,34,26,15,4 9,30,4 16,5,28,1,6,3,22,5,25,1,19,12,7]","[1 1,21,0,1,25,3,4 16,26,22,18,6,23 0,34,1,4 2,19,24,5,5,1,0,7,12,15,28,14,1,33,3,27 2,8,4,10,5,29,6,32,13,11,6,20,17,5,4 9,6,30,31,2,4,6,5 3,0]"
 59, 7,28,  6, 10,combineS, 52,0.12,   0.001,"[1,31,23 0,29,1 1,18,3,24,8,10,14,21,6,1,5 3,20,0,0,17,6,33,0,5,6,5,32,2,6,13,4,27 2,4 2,4,11,34,26,15,4 9,30,4 16,5,28,1,6,3,22,5,25,1,19,12,7]","[1 1,21,0,1,25,3,4 16,26,22,18,6,23 0,34,1,4 2,19,24,5,5,1,0,7,12,15,28,14,1,33,3,27 2,8,4,10,5,29,6,32,13,11,6,20,17,5,4 9,6,30,31,2,4,6,5 3,0]"
 59, 7,28,  6, 10,  greedy, 52,0.12,   0.009,"[1,31,23 0,29,1 1,18,3,24,8,10,14,21,6,1,5,3,20,0,0,17,6,33,0,5,6 5,32,2,6,13,4,27 2,4,2 4,11,34,26,15,4 9,30,4 16,5,28,1,6,3,22,5,25,1,19,12,7]","[1 1,21,0,1,25,3,4 16,26,22,18,6,23 0,34,1,4,2,19,24,5,5,1,0,7,12,15,28,14,1,33,3,27 2,8,4,10,5,29,6,32,13,11,6,20,17,5,4 9,6,30,31,2 4,6 5,3,0]"
 59, 7,28,  6, 10,     pso, 52,0.12,   0.449,"[1,31,23 0,29,1 1,18,3,24,8,10,14,21,6,1,5,3,20,0,0,17,6,33,0,5,6 5,32,2,6,13,4,27 2,4,2 4,11,34,26,15,4 9,30,4 16,5,28,1,6,3,22,5,25,1,19,12,7]","[1 1,21,0,1,25,3,4 16,26,22,18,6,23 0,34,1,4,2,19,24,5,5,1,0,7,12,15,28,14,1,33,3,27 2,8,4,10,5,29,6,32,13,11,6,20,17,5,4 9,6,30,31,2 4,6 5,3,0]"
 76, 5, 7, 18,235, combine, 49,0.36,   0.000,"[4 1,0 2,0 2 4,7,5 3,4 0,4 3,4 3,9,4 1,1,2 4,0 3,4 0,2 4 4,4,3 2,1,2 3 0 4,2 0,0 3,2,1,11,3 0,0,8,4,3 3,0 4,4,3 4,1,3 0,2,10,1,4,1,2,0,6,0 2,2,0,3,0,3,0 0]","[4 3,2,2,2 3 0 4,0 2,3 2,4 0,3,4 1,4,2,0 2 4,3 0,4,2,5 3,0 2,11,6,3 0,7,3,9,3 3,1,1,8,4 1,4 3,0,1,0 4,1,3 4,4,4 0,0 0,0,1,1,0 3,0,10,2 4 4,0 3,0,4,2 0,2 4]"
 76, 5, 7, 18,235,combineS, 47,0.39,   0.001,"[4 1,0 2,0 2 4,7,5 3,4 0,4 3,4,3 9,4 1,1,2 4,0 3,4 0,2 4 4,4 3 2,1,2 3 0 4,2 0,0 3,2,1,11,3 0,0,8 4,3 3,0 4,4,3 4,1,3 0,2,10,1,4,1,2,0,6,0 2,2,0,3,0,3,0 0]","[4 3 2,2,2 3 0 4,0 2,3,2,4 0,3,4 1,4,2,0 2 4,3 0,4,2,5 3,0 2,11,6,3 0,7,3 9,3 3,1,1,8 4,1,4 3,0,1,0,4 1,3 4,4,4 0,0 0,0,1,1,0 3,0,10,2 4 4,0 3,0 4,2 0,2 4]"
 76, 5, 7, 18,235,  greedy, 43,0.44,   0.008,"[4,1 0,2 0 2 4,7,5 3,4,0 4,3,4,3 9,4,1 1,2 4 0 3 4,0,2 4 4,4 3 2,1,2,3 0 4 2 0,0,3,2,1,11,3,0 0,8 4,3,3 0 4,4 3,4 1 3,0 2,10,1 4,1,2,0,6,0,2 2,0 3 0,3,0 0]","[4 3 2,2 2,3 0 4,0 2,3,2 4 0 3 4,1 4,2 0 2 4,3,0 4,2,5 3,0,2,11,6,3,0,7,3 9,3,3,1,1,8 4,1,4 3,0,1 0,4 1 3,4,4,4,0 0,0 0,1 1,0 3 0,10,2 4 4,0,3 0 4 2 0,2,4]"
 76, 5, 7, 18,235,     pso, 43,0.44,  17.644,"[4,1 0,2 0 2 4,7,5 3,4,0 4,3,4,3 9,4,1 1,2 4 0 3 4,0,2 4 4,4 3 2,1,2,3 0 4 2 0,0,3,2,1,11,3,0 0,8 4,3,3 0 4,4 3,4 1 3,0 2,10,1 4,1,2,0,6,0,2 2,0 3 0,3,0 0]","[4 3 2,2 2,3 0 4,0 2,3,2 4 0 3 4,1 4,2 0 2 4,3,0 4,2,5 3,0,2,11,6,3,0,7,3 9,3,3,1,1,8 4,1,4 3,0,1 0,4 1 3,4,4,4,0 0,0 0,1 1,0 3 0,10,2 4 4,0,3 0 4 2 0,2,4]"
 54,10,16,  5, 15, combine, 46,0.15,   0.000,"[5,20,2,25,23,5,8,14,0 9,2 2,9 1,12,10,0,3,6,1,0,5,16 2,18,7,11,7,4,13,9,7,3,6,24,5 3,5 2,22,17,0,1,8,9,1,19,4 0,4,15,7,21 8]","[17,21 8,15,13,5,23,8,4,14,5,1,12,0,18,1,10,5,7,8,5 2,11,2,9,5 3,2 2,0,19,24,16 2,9 1,3,0,7,9,3,4,25,4 0,7,6,6,7,20,22,0 9,1]"
 54,10,16,  5, 15,combineS, 45,0.17,   0.001,"[5,20,2,25,23,5,8,14,0 9,2 2,9,1 12,10,0,3,6,1,0,5,16 2,18,7,11,7,4,13,9,7,3,6,24,5 3,5 2,22,17,0,1,8,9 1,19,4 0,4,15,7,21 8]","[17,21 8,15,13,5,23,8,4,14,5,1 12,0,18,1,10,5,7,8,5 2,11,2,9,5 3,2 2,0,19,24,16 2,9 1,3,0,7,9,3,4,25,4 0,7,6,6,7,20,22,0 9,1]"
 54,10,16,  5, 15,  greedy, 47,0.13,   0.006,"[5,20,2,25,23,5,8,14,0 9,2,2 9 1,12,10,0,3,6,1,0,5,16,2,18,7,11,7,4,13,9,7,3,6,24,5 3,5 2,22,17,0,1,8,9,1,19,4 0,4,15,7,21 8]","[17,21 8,15,13,5,23,8,4,14,5,1,12,0,18,1,10,5,7,8,5 2,11,2,9,5 3,2,2,0,19,24,16,2 9 1,3,0,7,9,3,4,25,4 0,7,6,6,7,20,22,0 9,1]"
 54,10,16,  5, 15,     pso, 45,0.17,   0.630,"[5,20,2,25,23,5,8,14,0 9,2,2 9,1 12,10,0,3,6,1,0,5,16 2,18,7,11,7,4,13,9,7,3,6,24,5 3,5 2,22,17,0,1,8,9 1,19,4 0,4,15,7,21 8]","[17,21 8,15,13,5,23,8,4,14,5,1 12,0,18,1,10,5,7,8,5 2,11,2 9,5 3,2,2,0,19,24,16 2,9 1,3,0,7,9,3,4,25,4 0,7,6,6,7,20,22,0 9,1]"
 77,10, 5, 12, 66, combine, 55,0.29,   0.000,"[7 0,7,3 2 3,13,14,3,3 4,6,8,11,2,8 1,7 6,5 3,5,1 5,1 3 1,3,7 5,7,7,9,5 2,2 5,2 6,12,5 7,6,2,0,8,8,6 0,0,6,0 5,5,4,3,2,2,1,1 0,4,9,10,9 3,6,4,3 5,8,5 2,9,2 3,5]","[2 5,9,4,4,7 6,2 6,9,8,7,6 0,6,5 2,14,2 3,10,2,3,12,3 4,3,6,1 3 1,7 0,0,0,2,4,8 1,8,9 3,3 2 3,11,1 5,7 5,0 5,6,3,6,5,8,1,5,13,3 5,5 7,2,5 2,7,5,8,2,5 3,1 0,9,7]"
 77,10, 5, 12, 66,combineS, 55,0.29,   0.001,"[7 0,7,3 2 3,13,14,3,3 4,6,8,11,2,8 1,7 6,5 3,5,1 5,1 3 1,3,7 5,7,7,9,5 2,2 5,2 6,12,5 7,6,2,0,8,8,6 0,0,6,0 5,5,4,3,2,2,1,1 0,4,9,10,9 3,6,4,3 5,8,5 2,9,2 3,5]","[2 5,9,4,4,7 6,2 6,9,8,7,6 0,6,5 2,14,2 3,10,2,3,12,3 4,3,6,1 3 1,7 0,0,0,2,4,8 1,8,9 3,3 2 3,11,1 5,7 5,0 5,6,3,6,5,8,1,5,13,3 5,5 7,2,5 2,7,5,8,2,5 3,1 0,9,7]"
 77,10, 5, 12, 66,  greedy, 55,0.29,   0.014,"[7 0,7,3 2 3,13,14,3,3 4,6,8,11,2,8 1,7 6,5 3,5,1 5,1 3 1,3,7 5,7,7,9,5 2,2 5 2,6,12,5,7 6 2,0,8,8,6,0,0 6,0 5,5,4,3,2,2,1,1 0,4,9,10,9,3 6,4,3,5 8,5,2,9,2 3,5]","[2,5,9,4,4,7 6 2,6,9,8,7 6,0 6,5 2,14,2 3,10,2,3,12,3 4,3 6,1 3 1,7 0,0,0,2,4,8 1,8,9,3,3 2 3,11,1 5,7,5,0 5,6,3,6,5 8,1,5,13,3,5,5,7,2 5 2,7 5,8,2,5 3,1 0,9,7]"
 77,10, 5, 12, 66,     pso, 55,0.29,   4.989,"[7 0,7,3 2 3,13,14,3,3 4,6,8,11,2,8 1,7 6,5 3,5,1 5,1 3 1,3,7 5,7,7,9,5 2,2 5 2,6,12,5,7 6 2,0,8,8,6,0,0 6,0 5,5,4,3,2,2,1,1 0,4,9,10,9,3 6,4,3,5 8,5,2,9,2 3,5]","[2,5,9,4,4,7 6 2,6,9,8,7 6,0 6,5 2,14,2 3,10,2,3,12,3 4,3 6,1 3 1,7 0,0,0,2,4,8 1,8,9,3,3 2 3,11,1 5,7,5,0 5,6,3,6,5 8,1,5,13,3,5,5,7,2 5 2,7 5,8,2,5 3,1 0,9,7]"
 48, 6,25,  5,  4, combine, 45,0.06,   0.000,"[3,20,4,17,10,15,13,7,5,30,2,23,18,0 2,3,2,28,22,4,6,0,16,21,3,1,0,24,11,5,1 1,12,4,26,29,5,27,9,0,2,25,19,8,14,2 5,0]","[2,2,0,27,1 1,4,30,8,2,19,17,22,1,4,5,11,2 5,3,10,0,25,15,26,0,28,20,0 2,0,14,6,18,24,9,12,5,21,5,4,13,29,7,3,3,23,16]"
 48, 6,25,  5,  4,combineS, 45,0.06,   0.000,"[3,20,4,17,10,15,13,7,5,30,2,23,18,0 2,3,2,28,22,4,6,0,16,21,3,1,0,24,11,5,1 1,12,4,26,29,5,27,9,0,2,25,19,8,14,2 5,0]","[2,2,0,27,1 1,4,30,8,2,19,17,22,1,4,5,11,2 5,3,10,0,25,15,26,0,28,20,0 2,0,14,6,18,24,9,12,5,21,5,4,13,29,7,3,3,23,16]"
 48, 6,25,  5,  4,  greedy, 45,0.06,   0.006,"[3,20,4,17,10,15,13,7,5,30,2,23,18,0,2,3,2,28,22,4,6,0,16,21,3,1,0,24,11,5,1 1,12,4,26,29,5,27,9,0 2,25,19,8,14,2 5,0]","[2,2,0,27,1 1,4,30,8,2,19,17,22,1,4,5,11,2 5,3,10,0,25,15,26,0,28,20,0 2,0,14,6,18,24,9,12,5,21,5,4,13,29,7,3,3,23,16]"
