size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 46, 8,21,  6,  6,   ,combineS, 43,0.07,   0.001,"[7,21 0,2,24,0,5,3,9,22,5,8,15,7,7,14,26,0,23,5,11,27,5 6,13,5,4,5,6,3,28,20,4,19,10,6,2,16 0,12,18,3,8,29,17,25]","[3,25,26,29,28,6,24,3,18,5,23,10,22,15,27,0,0,12,7,8,11,5,7,2,5,9,16 0,20,7,5,5,21 0,5 6,6,4,3,4,17,14,13,2,19,8]"
 46, 8,21,  6,  6,   ,  greedy, 43,0.07,   0.005,"[7,21 0,2,24,0,5,3,9,22,5,8,15,7,7,14,26,0,23,5,11,27,5 6,13,5,4,5,6,3,28,20,4,19,10,6,2,16 0,12,18,3,8,29,17,25]","[3,25,26,29,28,6,24,3,18,5,23,10,22,15,27,0,0,12,7,8,11,5,7,2,5,9,16 0,20,7,5,5,21 0,5 6,6,4,3,4,17,14,13,2,19,8]"
 46, 8,21,  6,  6,  0,     pso, 43,0.07,   1.042,"[7,21 0,2,24,0,5,3,9,22,5,8,15,7,7,14,26,0,23,5,11,27,5 6,13,5,4,5,6,3,28,20,4,19,10,6,2,16 0,12,18,3,8,29,17,25]","[3,25,26,29,28,6,24,3,18,5,23,10,22,15,27,0,0,12,7,8,11,5,7,2,5,9,16 0,20,7,5,5,21 0,5 6,6,4,3,4,17,14,13,2,19,8]"
 52, 6,18,  9, 16,   , combine, 45,0.14,   0.000,"[4 5,18,10,0,23,1,8,0,4,1 2,4 3,21,2,1,13,6,7,5 4 2,3,3 5,2,3,0,3,22,11,4,1,1,16,5,2,9,17,2 4,0,4,4,15,3,12,20,19,14,4]","[4 5,10,8,19,4,12,2,15,22,6,13,1 2,0,1,3,17,20,5,0,1,0,9,1,3,7,4,5 4 2,4,16,4,0,11,2,21,23,3,2,3 5,14,3,1,4,18,2 4,4 3]"
 52, 6,18,  9, 16,   ,combineS, 45,0.14,   0.001,"[4 5,18,10,0,23,1,8,0,4,1 2,4 3,21,2,1,13,6,7,5 4 2,3,3 5,2,3,0,3,22,11,4,1,1,16,5,2,9,17,2 4,0,4,4,15,3,12,20,19,14,4]","[4 5,10,8,19,4,12,2,15,22,6,13,1 2,0,1,3,17,20,5,0,1,0,9,1,3,7,4,5 4 2,4,16,4,0,11,2,21,23,3,2,3 5,14,3,1,4,18,2 4,4 3]"
 52, 6,18,  9, 16,   ,  greedy, 45,0.14,   0.008,"[4 5,18,10,0,23,1,8,0,4,1 2,4 3,21,2,1,13,6,7,5 4 2,3,3 5,2,3,0,3,22,11,4,1,1,16,5,2,9,17,2,4 0,4,4,15,3,12,20,19,14,4]","[4 5,10,8,19,4,12,2,15,22,6,13,1 2,0,1,3,17,20,5,0,1,0,9,1,3,7,4,5 4 2,4,16,4 0,11,2,21,23,3,2,3 5,14,3,1,4,18,2,4,4 3]"
 52, 6,18,  9, 16,  0,     pso, 45,0.14,   4.546,"[4 5,18,10,0,23,1,8,0,4,1 2,4 3,21,2,1,13,6,7,5 4 2,3,3 5,2,3,0,3,22,11,4,1,1,16,5,2,9,17,2 4,0,4,4,15,3,12,20,19,14,4]","[4 5,10,8,19,4,12,2,15,22,6,13,1 2,0,1,3,17,20,5,0,1,0,9,1,3,7,4,5 4 2,4,16,4,0,11,2,21,23,3,2,3 5,14,3,1,4,18,2 4,4 3]"
 78, 9,24,  9, 17,   , combine, 67,0.14,   0.001,"[7 4,5 4,2,5,1,31,18 0,6,20,6,13,8,0 8,7,3 4,27,26 0,4,3 5,8,4,15 19,14,4,0,2,6,16,30,0,22,12,8,1,8 6,6,3,8,7,28,7,17,9,5,29,10,1,21,2,11,2,24,0 0,4,4,6,0,25,4 1,1,3,32,8,0,23,3,1]","[2,1,6,9,1,15 19,4,14,7,0,31,26 0,5,7 4,21,6,2,20,0 0,3,2,3 5,17,6,4,28,25,11,4,18 0,8,8 6,1,0,7,1,24,8,8,8,30,16,2,7,6,29,0,3,12,0,27,4 1,6,8,22,4,3 4,1,32,10,3,0 8,13,4,5 4,5,23]"
 78, 9,24,  9, 17,   ,combineS, 67,0.14,   0.002,"[7 4,5 4,2,5,1,31,18 0,6,20,6,13,8,0 8,7,3 4,27,26 0,4,3 5,8,4,15 19,14,4,0,2,6,16,30,0,22,12,8,1,8 6,6,3,8,7,28,7,17,9,5,29,10,1,21,2,11,2,24,0 0,4,4,6,0,25,4 1,1,3,32,8,0,23,3,1]","[2,1,6,9,1,15 19,4,14,7,0,31,26 0,5,7 4,21,6,2,20,0 0,3,2,3 5,17,6,4,28,25,11,4,18 0,8,8 6,1,0,7,1,24,8,8,8,30,16,2,7,6,29,0,3,12,0,27,4 1,6,8,22,4,3 4,1,32,10,3,0 8,13,4,5 4,5,23]"
 78, 9,24,  9, 17,   ,  greedy, 68,0.13,   0.026,"[7,4 5 4,2,5,1,31,18 0,6,20,6,13,8,0 8,7,3,4,27,26 0,4 3,5,8,4,15 19,14,4,0,2,6,16,30,0,22,12,8,1,8 6,6,3,8,7,28,7,17,9,5,29,10,1,21,2,11,2,24,0 0,4,4,6,0,25,4 1,1,3,32,8,0,23,3,1]","[2,1,6,9,1,15 19,4,14,7,0,31,26 0,5,7,4,21,6,2,20,0 0,3,2,3,5,17,6,4,28,25,11,4,18 0,8,8 6,1,0,7,1,24,8,8,8,30,16,2,7,6,29,0,3,12,0,27,4,1,6,8,22,4 3,4 1,32,10,3,0 8,13,4 5 4,5,23]"
 78, 9,24,  9, 17,  0,     pso, 67,0.14,   4.812,"[7,4 5 4,2,5,1,31,18 0,6,20,6,13,8,0 8,7,3 4,27,26 0,4,3 5,8,4,15 19,14,4,0,2,6,16,30,0,22,12,8,1,8 6,6,3,8,7,28,7,17,9,5,29,10,1,21,2,11,2,24,0 0,4,4,6,0,25,4 1,1,3,32,8,0,23,3,1]","[2,1,6,9,1,15 19,4,14,7,0,31,26 0,5,7,4,21,6,2,20,0 0,3,2,3 5,17,6,4,28,25,11,4,18 0,8,8 6,1,0,7,1,24,8,8,8,30,16,2,7,6,29,0,3,12,0,27,4 1,6,8,22,4,3 4,1,32,10,3,0 8,13,4 5 4,5,23]"
 79, 7,26, 10, 42,   , combine, 61,0.23,   0.001,"[32,4 2,10,20,29,4,19,0 4,9 4,23,1,4,1,26 1,28,3 0,6 0,0,16,15,5,6,22,6,0,14,30,2,12 3,5,8,5,3 5,18,1,4,1,4 2,5,0 2,24,27,0 5,17,6,0,3 7 13,5,0,6 6,2 2,2,1,3,5 5,1,11,4 0,25,21,3 31]","[3 31,9 4,4,6,5,20,30,24,29,1,1,3 7 13,0 5,4 2,0,17,0 4,15,19,10,2 2,21,6,5,4 0,6 0,22,3,26 1,32,25,6 6,27,14,1,28,16,0,3 5,4,4 2,1,0,5,1,5,12 3,6,2,0,8,3 0,5 5,5,1,23,4,2,18,0 2,11]"
 79, 7,26, 10, 42,   ,combineS, 61,0.23,   0.002,"[32,4 2,10,20,29,4,19,0 4,9 4,23,1,4,1,26 1,28,3 0,6 0,0,16,15,5,6,22,6,0,14,30,2,12 3,5,8,5,3 5,18,1,4,1,4 2,5,0 2,24,27,0 5,17,6,0,3 7 13,5,0,6 6,2 2,2,1,3,5 5,1,11,4 0,25,21,3 31]","[3 31,9 4,4,6,5,20,30,24,29,1,1,3 7 13,0 5,4 2,0,17,0 4,15,19,10,2 2,21,6,5,4 0,6 0,22,3,26 1,32,25,6 6,27,14,1,28,16,0,3 5,4,4 2,1,0,5,1,5,12 3,6,2,0,8,3 0,5 5,5,1,23,4,2,18,0 2,11]"
 79, 7,26, 10, 42,   ,  greedy, 61,0.23,   0.022,"[32,4 2,10,20,29,4,19,0 4,9 4,23,1,4,1,26 1,28,3,0 6 0,0,16,15,5,6,22,6,0,14,30,2,12,3 5,8,5,3,5,18,1,4,1,4 2,5,0 2,24,27,0 5,17,6,0,3 7 13,5,0,6 6,2 2,2 1,3,5 5 1,11,4,0,25,21,3 31]","[3 31,9 4,4,6,5,20,30,24,29,1,1,3 7 13,0 5,4 2,0,17,0 4,15,19,10,2 2,21,6,5,4,0 6 0,22,3,26 1,32,25,6 6,27,14,1,28,16,0,3 5,4,4,2 1,0,5,1,5,12,3,6,2,0,8,3,0,5,5 5 1,23,4 2,18,0 2,11]"
 79, 7,26, 10, 42,  5,     pso, 59,0.26,  22.124,"[32,4 2,10,20,29,4,19,0 4,9 4,23,1,4,1,26 1,28,3 0,6 0,0,16,15,5,6,22,6,0,14,30,2,12 3,5,8,5,3 5,18,1,4,1,4 2,5,0 2,24,27,0 5,17,6,0,3 7 13,5,0,6 6,2 2,2 1,3,5 5 1,11,4 0,25,21,3 31]","[3 31,9 4,4,6,5,20,30,24,29,1,1,3 7 13,0 5,4 2,0,17,0 4,15,19,10,2 2,21,6,5,4 0,6 0,22,3,26 1,32,25,6 6,27,14,1,28,16,0,3 5,4,4,2 1,0,5,1,5,12 3,6,2,0,8,3 0,5,5 5 1,23,4 2,18,0 2,11]"
 32, 6,14,  3,  5,   , combine, 28,0.13,   0.000,"[7 2 6,3,6,2,15,5 20,3,6,3,0,9,11,18,10,5,17,0,4,19 4,12,2,0,13,4,14,8,16,5]","[10,6,17,5 20,0,5,12,16,6,9,4,2,3,13,3,18,0,0,11,14,2,19 4,4,5,3,8,15,7 2 6]"
 32, 6,14,  3,  5,   ,combineS, 28,0.13,   0.000,"[7 2 6,3,6,2,15,5 20,3,6,3,0,9,11,18,10,5,17,0,4,19 4,12,2,0,13,4,14,8,16,5]","[10,6,17,5 20,0,5,12,16,6,9,4,2,3,13,3,18,0,0,11,14,2,19 4,4,5,3,8,15,7 2 6]"
 32, 6,14,  3,  5,   ,  greedy, 28,0.13,   0.002,"[7 2 6,3,6,2,15,5 20,3,6,3,0,9,11,18,10,5,17,0,4,19 4,12,2,0,13,4,14,8,16,5]","[10,6,17,5 20,0,5,12,16,6,9,4,2,3,13,3,18,0,0,11,14,2,19 4,4,5,3,8,15,7 2 6]"
 32, 6,14,  3,  5,  0,     pso, 28,0.13,   0.636,"[7 2 6,3,6,2,15,5 20,3,6,3,0,9,11,18,10,5,17,0,4,19 4,12,2,0,13,4,14,8,16,5]","[10,6,17,5 20,0,5,12,16,6,9,4,2,3,13,3,18,0,0,11,14,2,19 4,4,5,3,8,15,7 2 6]"
 69, 5,17, 15, 74,   , combine, 51,0.26,   0.001,"[0 3,4 0,1,6,2,13,4 2,1 0,3 2,5,4 16,4,14,4,15,4,1 1,9,0,2,4,12,3 4,10 4 3,1 4,2,4 4,18,3,2 20,7,17,2 1,0 0,3,2,4,21 4,0,1 2,2 2,0,0,1,19,3,11,4,3,0,8]","[4,5,0,6,1 0,2 1,13,0,4 16,2 2,1 1,19,4 0,4,8,0,15,14,3,1 4,0,11,3,3 4,18,4,9,4 4,17,3,12,0,0 3,0 0,1,4 2,21 4,3 2,3,4,10 4 3,2,2 20,2,1,4,7,4,2,2,1 2]"
 69, 5,17, 15, 74,   ,combineS, 50,0.28,   0.001,"[0 3,4 0,1,6,2,13,4 2,1 0,3 2,5,4 16,4,14,4,15,4,1,1,9,0,2,4,12,3 4 10 4 3,1 4,2,4,4 18,3,2 20,7,17,2 1,0 0,3,2,4,21 4,0,1 2,2 2,0,0,1 19,3,11,4,3,0,8]","[4,5,0,6,1 0,2 1,13,0,4 16,2 2,1,1 19,4 0,4,8,0,15,14,3,1 4,0,11,3,3,4 18,4,9,4,4,17,3,12,0,0 3,0 0,1,4 2,21 4,3 2,3 4 10 4 3,2,2 20,2,1,4,7,4,2,2,1 2]"
 69, 5,17, 15, 74,   ,  greedy, 50,0.28,   0.012,"[0,3,4 0,1,6,2,13,4 2,1 0,3,2,5,4 16,4,14,4,15,4,1,1,9,0,2,4,12,3 4 10 4 3,1 4 2,4,4 18,3 2,20,7,17,2 1,0 0 3,2,4,21 4,0,1,2 2,2,0 0,1 19,3,11,4,3,0,8]","[4,5,0,6,1 0,2,1,13,0,4 16,2,2,1,1 19,4 0,4,8,0,15,14,3,1,4,0,11,3,3,4 18,4,9,4,4,17,3,12,0 0 3,0 0,1 4 2,21 4,3 2,3 4 10 4 3,2 2,20,2 1,4,7,4 2,2,1,2]"
 69, 5,17, 15, 74, 11,     pso, 48,0.31,  56.804,"[0,3,4 0,1,6,2,13,4 2,1 0,3 2,5,4 16,4,14,4,15,4,1 1,9,0,2,4,12,3 4 10,4,3 1,4 2,4 4,18,3,2 20,7,17,2 1,0 0 3,2,4,21,4 0,1 2,2 2,0 0 1,19,3,11,4 3,0,8]","[4,5,0,6,1 0,2 1,13,0,4 16,2 2,1 1,19,4 0,4,8,0,15,14,3 1,4 0,11,3,3,4,18,4,9,4 4,17,3,12,0 0 3,0 0 1,4 2,21,4,3 2,3 4 10,4 3,2,2 20,2,1,4,7,4 2,2,1 2]"
 32, 8,11,  4,  4,   , combine, 28,0.13,   0.000,"[11,2,12,5 2,2,8,5,20,1,6,6,18,6,10,9,8,4,0,17,19,4,16 14,5 1,4,13 4,0,15,9]","[6,20,19,17,16 14,6,15,18,9,5,8,10,1,5 1,5 2,9,2,4,6,2,4,12,8,0,0,13 4,4,11]"
 32, 8,11,  4,  4,   ,combineS, 28,0.13,   0.000,"[11,2,12,5 2,2,8,5,20,1,6,6,18,6,10,9,8,4,0,17,19,4,16 14,5 1,4,13 4,0,15,9]","[6,20,19,17,16 14,6,15,18,9,5,8,10,1,5 1,5 2,9,2,4,6,2,4,12,8,0,0,13 4,4,11]"
 32, 8,11,  4,  4,   ,  greedy, 28,0.13,   0.003,"[11,2,12,5 2,2,8,5,20,1,6,6,18,6,10,9,8,4,0,17,19,4,16 14,5 1,4,13 4,0,15,9]","[6,20,19,17,16 14,6,15,18,9,5,8,10,1,5 1,5 2,9,2,4,6,2,4,12,8,0,0,13 4,4,11]"
 32, 8,11,  4,  4,  0,     pso, 28,0.13,   0.568,"[11,2,12,5 2,2,8,5,20,1,6,6,18,6,10,9,8,4,0,17,19,4,16 14,5 1,4,13 4,0,15,9]","[6,20,19,17,16 14,6,15,18,9,5,8,10,1,5 1,5 2,9,2,4,6,2,4,12,8,0,0,13 4,4,11]"
 35, 9,12,  4,  4,   , combine, 31,0.12,   0.000,"[1 3,4,8,15,5,2 1,11,3 5,10,1,12,17,7,6,1,8,7,19,18,20,6,2,5,14,4 5,0,16,9,7,0,13]","[9,4 5,15,7,2 1,14,1,1,1 3,8,5,11,12,20,10,17,2,8,6,0,6,4,13,0,18,5,19,16,7,7,3 5]"
 35, 9,12,  4,  4,   ,combineS, 31,0.12,   0.000,"[1 3,4,8,15,5,2 1,11,3 5,10,1,12,17,7,6,1,8,7,19,18,20,6,2,5,14,4 5,0,16,9,7,0,13]","[9,4 5,15,7,2 1,14,1,1,1 3,8,5,11,12,20,10,17,2,8,6,0,6,4,13,0,18,5,19,16,7,7,3 5]"
 35, 9,12,  4,  4,   ,  greedy, 31,0.12,   0.004,"[1 3,4,8,15,5,2 1,11,3 5,10,1,12,17,7,6,1,8,7,19,18,20,6,2,5,14,4 5,0,16,9,7,0,13]","[9,4 5,15,7,2 1,14,1,1,1 3,8,5,11,12,20,10,17,2,8,6,0,6,4,13,0,18,5,19,16,7,7,3 5]"
 35, 9,12,  4,  4,  0,     pso, 31,0.12,   0.510,"[1 3,4,8,15,5,2 1,11,3 5,10,1,12,17,7,6,1,8,7,19,18,20,6,2,5,14,4 5,0,16,9,7,0,13]","[9,4 5,15,7,2 1,14,1,1,1 3,8,5,11,12,20,10,17,2,8,6,0,6,4,13,0,18,5,19,16,7,7,3 5]"
 79, 7,30, 13, 44,   , combine, 62,0.22,   0.001,"[1 7,18,0,15,8,23,1,33,1 6,6,34,22,6 5,36,17,7 11,1 4,7,19,3,1 1,1 1 7,6,3,29,24,14,37,7,7,16,10,1 5,32,0 5,21 1,5,4,9,30,6 1,4 6,5,5,6,4,7 5,35,31,26,5 0,4,27,6,7 5 1,13,28,12,25,0,20,1]","[13,6 5,14,1 7,7 11,33,4,1,7 5,37,30,0,10,9,26,6,24,1 1,3,5 0,34,8,7 5 1,7,5,16,12,6,22,28,25,32,1 6,20,19,1 4,15,27,0 5,4 6,23,7,36,5,1,21 1,31,18,6,17,5,1 1 7,7,4,29,6,1 5,4,3,35,6 1,0]"
 79, 7,30, 13, 44,   ,combineS, 62,0.22,   0.002,"[1 7,18,0,15,8,23,1,33,1 6,6,34,22,6 5,36,17,7 11,1 4,7,19,3,1 1,1 1 7,6,3,29,24,14,37,7,7,16,10,1 5,32,0 5,21 1,5,4,9,30,6 1,4 6,5,5,6,4,7 5,35,31,26,5 0,4,27,6,7 5 1,13,28,12,25,0,20,1]","[13,6 5,14,1 7,7 11,33,4,1,7 5,37,30,0,10,9,26,6,24,1 1,3,5 0,34,8,7 5 1,7,5,16,12,6,22,28,25,32,1 6,20,19,1 4,15,27,0 5,4 6,23,7,36,5,1,21 1,31,18,6,17,5,1 1 7,7,4,29,6,1 5,4,3,35,6 1,0]"
 79, 7,30, 13, 44,   ,  greedy, 64,0.19,   0.024,"[1,7,18,0,15,8,23,1,33,1 6,6,34,22,6,5,36,17,7,11,1 4,7,19,3,1 1,1 1 7,6,3,29,24,14,37,7 7,16,10,1,5,32,0 5,21,1 5 4,9,30,6 1,4,6 5,5,6,4,7 5,35,31,26,5 0,4,27,6,7 5 1,13,28,12,25,0,20,1]","[13,6 5,14,1,7 7,11,33,4,1,7 5,37,30,0,10,9,26,6,24,1 1,3,5 0,34,8,7 5 1,7,5,16,12,6,22,28,25,32,1 6,20,19,1 4,15,27,0 5,4,6,23,7,36,5,1,21,1,31,18,6,17,5,1 1 7,7,4,29,6,1 5 4,3,35,6 1,0]"
 79, 7,30, 13, 44,  1,     pso, 62,0.22,  22.947,"[1 7,18,0,15,8,23,1,33,1 6,6,34,22,6 5,36,17,7 11,1 4,7,19,3,1 1,1 1 7,6,3,29,24,14,37,7,7,16,10,1,5,32,0 5,21,1 5 4,9,30,6 1,4 6,5,5,6,4,7 5,35,31,26,5 0,4,27,6,7 5 1,13,28,12,25,0,20,1]","[13,6 5,14,1 7,7 11,33,4,1,7,5,37,30,0,10,9,26,6,24,1 1,3,5 0,34,8,7 5 1,7 5,16,12,6,22,28,25,32,1 6,20,19,1 4,15,27,0 5,4 6,23,7,36,5,1,21,1,31,18,6,17,5,1 1 7,7,4,29,6,1 5 4,3,35,6 1,0]"
 28, 5,15,  3,  6,   , combine, 23,0.19,   0.000,"[0,12 13,1 2,4,16,17,0,1,2 1,19,9,2,15,10,4,14,11,6 7,3,3,3 18,20,8]","[1 2,2,3,1,4,19,6 7,16,8,20,9,12 13,11,0,0,2 1,3 18,4,15,3,14,10,17]"
 28, 5,15,  3,  6,   ,combineS, 23,0.19,   0.000,"[0,12 13,1 2,4,16,17,0,1,2 1,19,9,2,15,10,4,14,11,6 7,3,3,3 18,20,8]","[1 2,2,3,1,4,19,6 7,16,8,20,9,12 13,11,0,0,2 1,3 18,4,15,3,14,10,17]"
 28, 5,15,  3,  6,   ,  greedy, 23,0.19,   0.002,"[0,12 13,1 2,4,16,17,0,1,2 1,19,9,2,15,10,4,14,11,6 7,3,3,3 18,20,8]","[1 2,2,3,1,4,19,6 7,16,8,20,9,12 13,11,0,0,2 1,3 18,4,15,3,14,10,17]"
 28, 5,15,  3,  6,  0,     pso, 23,0.19,   0.858,"[0,12 13,1 2,4,16,17,0,1,2 1,19,9,2,15,10,4,14,11,6 7,3,3,3 18,20,8]","[1 2,2,3,1,4,19,6 7,16,8,20,9,12 13,11,0,0,2 1,3 18,4,15,3,14,10,17]"
 69, 7,26, 11, 22,   , combine, 58,0.16,   0.001,"[23,17,20,3,4 5,3 3 2,6,31,5,0,26,3,29,2 30,11,1 5,2,3,1,12,2 5,32,9,2,0,3 2,2,13 16,7,24,3,0,2,6,14,1,1,0,4,21 2,28,27,10,25,4,6,2 4 3,1,2,8,5,22,5,6,19,4,18,15]","[10,1,6,5,1,24,2 4 3,11,2,32,21 2,2 30,31,26,8,0,1,13 16,28,17,3,5,7,9,3,22,4,2,29,27,3 3 2,0,23,2,19,0,20,12,0,25,6,1 5,3,14,4 5,4,2,2,1,4,15,6,6,5,2 5,18,3,3 2]"
 69, 7,26, 11, 22,   ,combineS, 58,0.16,   0.001,"[23,17,20,3,4 5,3 3 2,6,31,5,0,26,3,29,2 30,11,1 5,2,3,1,12,2 5,32,9,2,0,3 2,2,13 16,7,24,3,0,2,6,14,1,1,0,4,21 2,28,27,10,25,4,6,2 4 3,1,2,8,5,22,5,6,19,4,18,15]","[10,1,6,5,1,24,2 4 3,11,2,32,21 2,2 30,31,26,8,0,1,13 16,28,17,3,5,7,9,3,22,4,2,29,27,3 3 2,0,23,2,19,0,20,12,0,25,6,1 5,3,14,4 5,4,2,2,1,4,15,6,6,5,2 5,18,3,3 2]"
 69, 7,26, 11, 22,   ,  greedy, 58,0.16,   0.018,"[23,17,20,3,4 5,3 3 2,6,31,5,0,26,3,29,2 30,11,1 5,2,3,1,12,2 5,32,9,2,0,3 2,2,13 16,7,24,3,0,2,6,14,1,1,0,4,21 2,28,27,10,25,4,6,2 4 3,1,2,8,5,22,5,6,19,4,18,15]","[10,1,6,5,1,24,2 4 3,11,2,32,21 2,2 30,31,26,8,0,1,13 16,28,17,3,5,7,9,3,22,4,2,29,27,3 3 2,0,23,2,19,0,20,12,0,25,6,1 5,3,14,4 5,4,2,2,1,4,15,6,6,5,2 5,18,3,3 2]"
 69, 7,26, 11, 22,  1,     pso, 57,0.18,   6.891,"[23,17,20,3,4 5,3 3 2,6,31,5,0,26,3,29,2 30,11,1 5,2,3,1,12,2 5,32,9,2 0,3,2 2,13 16,7,24,3,0,2,6,14,1,1,0,4,21 2,28,27,10,25,4,6,2 4 3,1,2,8,5,22,5,6,19,4,18,15]","[10,1,6,5,1,24,2 4 3,11,2,32,21 2,2 30,31,26,8,0,1,13 16,28,17,3,5,7,9,3,22,4,2,29,27,3,3,2 0,23,2,19,0,20,12,0,25,6,1 5,3,14,4 5,4,2 2,1,4,15,6,6,5,2 5,18,3 3 2]"
 54, 5,24,  8, 18,   , combine, 48,0.11,   0.001,"[1 4,4 2,26,3,5,14,28 2,4,25,2,11,1,4,17,18,21 2,4,2,27,3,6,1,1,16,10,13,7,0 4,0 3,0,0,2,1,1,23,19,22,4,3,12,24,9,15,2,4,8,0,20]","[20,25,6,12,2,1 4,11,2,0 4,24,1,7,1,5,3,16,1,19,15,0 3,18,3,2,3,2,21 2,27,1,14,4 2,4,1,22,10,8,17,0,4,4,0,28 2,26,23,0,13,4,4,9]"
 54, 5,24,  8, 18,   ,combineS, 48,0.11,   0.001,"[1 4,4,2 26,3,5,14,28,2 4,25,2,11,1,4,17,18,21 2,4,2,27,3,6,1,1,16,10,13,7,0 4,0 3,0,0,2,1,1,23,19,22,4,3,12,24,9,15,2,4,8,0,20]","[20,25,6,12,2,1 4,11,2,0 4,24,1,7,1,5,3,16,1,19,15,0 3,18,3,2,3,2,21 2,27,1,14,4,2 4,1,22,10,8,17,0,4,4,0,28,2 26,23,0,13,4,4,9]"
 54, 5,24,  8, 18,   ,  greedy, 48,0.11,   0.016,"[1,4 4,2,26,3,5,14,28 2,4,25,2,11,1 4,17,18,21 2,4 2,27,3,6,1,1,16,10,13,7,0,4 0,3,0,0,2,1,1,23,19,22,4,3,12,24,9,15,2,4,8,0,20]","[20,25,6,12,2,1 4,11,2,0,4,24,1,7,1,5,3,16,1,19,15,0,3,18,3,2,3,2,21 2,27,1,14,4 2,4,1,22,10,8,17,0,4,4 0,28 2,26,23,0,13,4 4,9]"
 54, 5,24,  8, 18,  0,     pso, 47,0.13,   5.892,"[1,4 4,2,26,3,5,14,28 2,4,25,2,11,1,4,17,18,21,2,4,2 27,3,6,1,1,16,10,13,7,0 4,0 3,0,0,2 1,1,23,19,22,4,3,12,24,9,15,2 4,8,0,20]","[20,25,6,12,2 1,4,11,2,0 4,24,1,7,1,5,3,16,1,19,15,0 3,18,3,2,3,2,21,2 27,1,14,4,2 4,1,22,10,8,17,0,4 4,0,28 2,26,23,0,13,4,4,9]"
 80, 5,23, 15, 78,   , combine, 59,0.27,   0.001,"[2 2,4,19,2,9,0,7,4 4,0,14,4 1,4,8,2 0,4 0,13,2,6,0,11,23,4 1,27,4,2,24,5,2,17 0,21,22,0,15,2 3,0 1 4,1 0,0 3,2 2,10,0 1,12,4,2 0,0 0,3,3 4,25 0,26,16,1 3,18,1,4,1,20,4 3,3,4,2 2]","[0,2 2,3,0,16,5,12,11,4 3,0 3,21,2,1 0,2 3,4 4,4 0,4 1,2 0,9,4,0 0,0 1 4,20,10,2 2,2,2 0,2,4,27,3 4,0,0 1,1,2,1 3,1,0,4,14,15,4 1,6,25 0,4,22,4,13,26,4,3,2 2,7,24,23,8,19,18,17 0]"
 80, 5,23, 15, 78,   ,combineS, 59,0.27,   0.002,"[2 2,4,19,2,9,0,7,4 4,0,14,4 1,4,8,2 0,4 0,13,2,6,0,11,23,4 1,27,4,2,24,5,2,17 0,21,22,0,15,2 3,0 1 4,1 0,0 3,2 2,10,0 1,12,4,2 0,0 0,3,3 4,25 0,26,16,1 3,18,1,4,1,20,4 3,3,4,2 2]","[0,2 2,3,0,16,5,12,11,4 3,0 3,21,2,1 0,2 3,4 4,4 0,4 1,2 0,9,4,0 0,0 1 4,20,10,2 2,2,2 0,2,4,27,3 4,0,0 1,1,2,1 3,1,0,4,14,15,4 1,6,25 0,4,22,4,13,26,4,3,2 2,7,24,23,8,19,18,17 0]"
 80, 5,23, 15, 78,   ,  greedy, 59,0.27,   0.022,"[2,2 4,19,2,9,0,7,4 4 0,14,4,1 4,8,2 0,4,0,13,2,6,0,11,23,4,1,27,4,2,24,5,2,17 0,21,22,0,15,2 3 0,1,4 1,0 0,3 2 2,10,0,1,12,4,2,0 0 0,3,3 4,25 0,26,16,1 3,18,1,4 1,20,4 3,3 4,2 2]","[0,2,2 3 0,16,5,12,11,4 3,0,3,21,2,1,0,2,3 4,4 4 0,4 1,2 0,9,4,0 0 0,1 4,20,10,2 2,2,2,0,2 4,27,3 4,0 0,1,1,2,1 3,1,0,4,14,15,4 1,6,25 0,4,22,4,13,26,4,3 2 2,7,24,23,8,19,18,17 0]"
 80, 5,23, 15, 78, 21,     pso, 57,0.29,  62.869,"[2,2 4,19,2,9,0,7,4 4 0,14,4,1 4,8,2 0,4 0,13,2,6,0,11,23,4 1,27,4,2,24,5,2,17 0,21,22,0,15,2 3 0,1,4,1 0,0 3,2 2,10,0 1,12,4,2 0,0 0,3,3 4,25 0,26,16,1 3,18,1,4 1,20,4 3,3 4,2 2]","[0,2,2 3 0,16,5,12,11,4 3,0 3,21,2,1 0,2,3 4,4 4 0,4 1,2 0,9,4 0,0 0,1 4,20,10,2 2,2,2 0,2 4,27,3 4,0,0 1,1,2,1 3,1,0,4,14,15,4 1,6,25 0,4,22,4,13,26,4,3,2 2,7,24,23,8,19,18,17 0]"
 46, 9,14,  6, 10,   , combine, 38,0.18,   0.001,"[9 4,3,17,13,15,6,10,8,6,8,2,19,22,8 5 0,3,16,0,4 20,3,5 6,9 1,18,14,4,5 2,6,2,0,4 6,1,11,4,4,9,21,8,12,23]","[17,19,4,4 20,2,21,16,10,6,5 2,18,1,8,3,6,4,8,23,0,5 6,4 6,6,4,8,0,9,22,15,2,9 1,9 4,14,12,8 5 0,11,3,3,13]"
