size,repeats,singles,maxRepeat,edges,psoIter,heuristic,blocks,score,time,left,right
 30, 4,16,  4,  9,   ,  greedy, 27,0.10,   0.002,"[1,1,1,1,2,2,2,3,4 4 4,4,5,5,5,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[5,3,5,1,25,22,27 28,1,21,24,29,26,18,16,4,23,2,30,1,4 4 4,1,5,2,19,17,2,20]"
 30, 4,16,  4,  9,  0,     pso, 27,0.10,   0.631,"[1,1,1,1,2,2,2,3,4 4 4,4,5,5,5,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[5,3,5,1,25,22,27 28,1,21,24,29,26,18,16,4,23,2,30,1,4 4 4,1,5,2,19,17,2,20]"
 30, 4,16,  4,  9,   ,     FPT, 27,0.10,   0.295,"",""
 30, 4,18,  4,  5,   , combine, 27,0.10,   0.000,"[1,1,2,2,3 3,3,3,4 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[19,1,22,4 5,3 3,30,21,2,5,26,5,23,14,16,20,15,17,3,1,24 25,3,28,18,27,2,5,29]"
 30, 4,18,  4,  5,   ,combineS, 27,0.10,   0.000,"[1,1,2,2,3 3,3,3,4 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[19,1,22,4 5,3 3,30,21,2,5,26,5,23,14,16,20,15,17,3,1,24 25,3,28,18,27,2,5,29]"
 30, 4,18,  4,  5,   ,  greedy, 27,0.10,   0.002,"[1,1,2,2,3 3,3,3,4 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[19,1,22,4 5,3 3,30,21,2,5,26,5,23,14,16,20,15,17,3,1,24 25,3,28,18,27,2,5,29]"
 30, 4,18,  4,  5,  0,     pso, 27,0.10,   0.511,"[1,1,2,2,3 3,3,3,4 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[19,1,22,4 5,3 3,30,21,2,5,26,5,23,14,16,20,15,17,3,1,24 25,3,28,18,27,2,5,29]"
 30, 4,18,  4,  5,   ,     FPT, 27,0.10,   0.080,"",""
 30, 4,13,  5,  5,   , combine, 27,0.10,   0.000,"[1,1,1,1,1 2,2,2,2,3,4 4,4,4 5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[4 4,24,26,28,2,1,25,5,27,2,22,1,5,21,19,23,4,1 2,29,5,1,3,20,2,4 5,1,30]"
 30, 4,13,  5,  5,   ,combineS, 27,0.10,   0.000,"[1,1,1,1,1 2,2,2,2,3,4 4,4,4 5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[4 4,24,26,28,2,1,25,5,27,2,22,1,5,21,19,23,4,1 2,29,5,1,3,20,2,4 5,1,30]"
 30, 4,13,  5,  5,   ,  greedy, 27,0.10,   0.002,"[1,1,1,1,1 2,2,2,2,3,4 4,4,4 5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[4 4,24,26,28,2,1,25,5,27,2,22,1,5,21,19,23,4,1 2,29,5,1,3,20,2,4 5,1,30]"
 30, 4,13,  5,  5,  0,     pso, 27,0.10,   0.455,"[1,1,1,1,1 2,2,2,2,3,4 4,4,4 5,5,5,5,19,20,21,22,23,24,25,26,27,28,29,30]","[4 4,24,26,28,2,1,25,5,27,2,22,1,5,21,19,23,4,1 2,29,5,1,3,20,2,4 5,1,30]"
 30, 4,13,  5,  5,   ,     FPT, 26,0.14,  23.557,"",""
 30, 5,13,  5, 16,   , combine, 26,0.14,   0.000,"[1,1,1,2 2 2,2,2,3 3,3,3,3 4,4,5,5,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,27,1,3 3,2,24,2,26,3 4,28,18,23,25,1,5,19,1,3,5,20,2 2 2,30,29,21,4,22]"
 30, 5,13,  5, 16,   ,combineS, 26,0.14,   0.000,"[1,1,1,2 2 2,2,2,3 3,3,3,3 4,4,5,5,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,27,1,3 3,2,24,2,26,3 4,28,18,23,25,1,5,19,1,3,5,20,2 2 2,30,29,21,4,22]"
 30, 5,13,  5, 16,   ,  greedy, 26,0.14,   0.002,"[1,1,1,2 2 2,2,2,3 3,3,3,3 4,4,5,5,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,27,1,3 3,2,24,2,26,3 4,28,18,23,25,1,5,19,1,3,5,20,2 2 2,30,29,21,4,22]"
 30, 5,13,  5, 16,  0,     pso, 26,0.14,   1.447,"[1,1,1,2 2 2,2,2,3 3,3,3,3 4,4,5,5,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,27,1,3 3,2,24,2,26,3 4,28,18,23,25,1,5,19,1,3,5,20,2 2 2,30,29,21,4,22]"
 30, 5,13,  5, 16,   ,     FPT, 26,0.14,   2.557,"",""
 30, 4,15,  5,  9,   , combine, 25,0.17,   0.000,"[1,1,1,1,1 2 2,3 3,3,3,3,4,5,5,5,17,18,19,20,21,22,23 24,25,26,27,28,29 30]","[3,27,1,21,1,23 24,3,5,28,18,17,29 30,20,22,19,4,1,5,3 3,25,1 2 2,26,5,1,3]"
 30, 4,15,  5,  9,   ,combineS, 25,0.17,   0.000,"[1,1,1,1,1 2 2,3 3,3,3,3,4,5,5,5,17,18,19,20,21,22,23 24,25,26,27,28,29 30]","[3,27,1,21,1,23 24,3,5,28,18,17,29 30,20,22,19,4,1,5,3 3,25,1 2 2,26,5,1,3]"
 30, 4,15,  5,  9,   ,  greedy, 25,0.17,   0.002,"[1,1,1,1,1 2 2,3 3,3,3,3,4,5,5,5,17,18,19,20,21,22,23 24,25,26,27,28,29 30]","[3,27,1,21,1,23 24,3,5,28,18,17,29 30,20,22,19,4,1,5,3 3,25,1 2 2,26,5,1,3]"
 30, 4,15,  5,  9,  0,     pso, 25,0.17,   1.074,"[1,1,1,1,1 2 2,3 3,3,3,3,4,5,5,5,17,18,19,20,21,22,23 24,25,26,27,28,29 30]","[3,27,1,21,1,23 24,3,5,28,18,17,29 30,20,22,19,4,1,5,3 3,25,1 2 2,26,5,1,3]"
 30, 4,15,  5,  9,   ,     FPT, 25,0.17,   2.656,"",""
 30, 4,16,  5,  9,   , combine, 26,0.14,   0.000,"[1,1,2,3 3,3,3,4 4,4,4,4 5,5,5,16,17,18,19,20,21,22,23,24,25 26,27,28,29,30]","[29,3 3,2,5,17,30,3,19,4,21,23,4 4,3,5,24,16,4 5,1,25 26,20,28,1,4,22,27,18]"
 30, 4,16,  5,  9,   ,combineS, 26,0.14,   0.000,"[1,1,2,3 3,3,3,4 4,4,4,4 5,5,5,16,17,18,19,20,21,22,23,24,25 26,27,28,29,30]","[29,3 3,2,5,17,30,3,19,4,21,23,4 4,3,5,24,16,4 5,1,25 26,20,28,1,4,22,27,18]"
 30, 4,16,  5,  9,   ,  greedy, 26,0.14,   0.002,"[1,1,2,3 3,3,3,4 4,4,4,4 5,5,5,16,17,18,19,20,21,22,23,24,25 26,27,28,29,30]","[29,3 3,2,5,17,30,3,19,4,21,23,4 4,3,5,24,16,4 5,1,25 26,20,28,1,4,22,27,18]"
 30, 4,16,  5,  9,  0,     pso, 26,0.14,   1.039,"[1,1,2,3 3,3,3,4 4,4,4,4 5,5,5,16,17,18,19,20,21,22,23,24,25 26,27,28,29,30]","[29,3 3,2,5,17,30,3,19,4,21,23,4 4,3,5,24,16,4 5,1,25 26,20,28,1,4,22,27,18]"
 30, 4,16,  5,  9,   ,     FPT, 26,0.14,   0.414,"",""
 30, 2,22,  4,  1,   , combine, 29,0.03,   0.000,"[1,2,2,2,2,3,4,4,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[5,25,1,16,27 28,14,12,26,3,24,2,30,15,18,4,17,2,23,4,2,22,20,4,21,4,29,2,13,19]"
 30, 2,22,  4,  1,   ,combineS, 29,0.03,   0.000,"[1,2,2,2,2,3,4,4,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[5,25,1,16,27 28,14,12,26,3,24,2,30,15,18,4,17,2,23,4,2,22,20,4,21,4,29,2,13,19]"
 30, 2,22,  4,  1,   ,  greedy, 29,0.03,   0.003,"[1,2,2,2,2,3,4,4,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[5,25,1,16,27 28,14,12,26,3,24,2,30,15,18,4,17,2,23,4,2,22,20,4,21,4,29,2,13,19]"
 30, 2,22,  4,  1,  0,     pso, 29,0.03,   0.059,"[1,2,2,2,2,3,4,4,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[5,25,1,16,27 28,14,12,26,3,24,2,30,15,18,4,17,2,23,4,2,22,20,4,21,4,29,2,13,19]"
 30, 2,22,  4,  1,   ,     FPT, 29,0.03,   0.358,"",""
 30, 5,10,  5,  4,   , combine, 28,0.07,   0.000,"[1,1,1 2,2,2,3,3,3,3,4,4,4,4,4 5,5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[29,26,4,3,24,2,4,23,22,25,1 2,5,3,21,1,3,27,3,5,30,5,4,1,2,28,4 5,4,5]"
 30, 5,10,  5,  4,   ,combineS, 28,0.07,   0.000,"[1,1,1 2,2,2,3,3,3,3,4,4,4,4,4 5,5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[29,26,4,3,24,2,4,23,22,25,1 2,5,3,21,1,3,27,3,5,30,5,4,1,2,28,4 5,4,5]"
 30, 5,10,  5,  4,   ,  greedy, 28,0.07,   0.003,"[1,1,1 2,2,2,3,3,3,3,4,4,4,4,4 5,5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[29,26,4,3,24,2,4,23,22,25,1 2,5,3,21,1,3,27,3,5,30,5,4,1,2,28,4 5,4,5]"
 30, 5,10,  5,  4,  0,     pso, 28,0.07,   0.309,"[1,1,1 2,2,2,3,3,3,3,4,4,4,4,4 5,5,5,5,5,21,22,23,24,25,26,27,28,29,30]","[29,26,4,3,24,2,4,23,22,25,1 2,5,3,21,1,3,27,3,5,30,5,4,1,2,28,4 5,4,5]"
 30, 5,10,  5,  4,   ,     FPT, 28,0.07, 117.690,"",""
 30, 5,11,  5,  5,   , combine, 28,0.07,   0.000,"[1,1,1,1,1 2,2,3,3,4,4,4,4,4,5 5,5,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,4,25,5,29,26,3,28,1,24,3,27,4,1,4,2,30,4,1 2,5,4,23,22,20,5 5,1,5,21]"
 30, 5,11,  5,  5,   ,combineS, 28,0.07,   0.000,"[1,1,1,1,1 2,2,3,3,4,4,4,4,4,5 5,5,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,4,25,5,29,26,3,28,1,24,3,27,4,1,4,2,30,4,1 2,5,4,23,22,20,5 5,1,5,21]"
 30, 5,11,  5,  5,   ,  greedy, 28,0.07,   0.003,"[1,1,1,1,1 2,2,3,3,4,4,4,4,4,5 5,5,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,4,25,5,29,26,3,28,1,24,3,27,4,1,4,2,30,4,1 2,5,4,23,22,20,5 5,1,5,21]"
 30, 5,11,  5,  5,  0,     pso, 28,0.07,   0.419,"[1,1,1,1,1 2,2,3,3,4,4,4,4,4,5 5,5,5,5,20,21,22,23,24,25,26,27,28,29,30]","[1,4,25,5,29,26,3,28,1,24,3,27,4,1,4,2,30,4,1 2,5,4,23,22,20,5 5,1,5,21]"
 30, 5,11,  5,  5,   ,     FPT, 27,0.10,  29.650,"",""
 30, 4,12,  5, 13,   , combine, 26,0.14,   0.000,"[1 1,1,1,1,2,2,2,3,4 4,4,4,4,5 5,5,5,5 20,21,22,23,24,25,26,27,28,29,30]","[1,4,2,5,28,2,4,1,5 20,26,4,24,3,1 1,23,30,2,21,4 4,27,1,5,22,5 5,25,29]"
 30, 4,12,  5, 13,   ,combineS, 26,0.14,   0.000,"[1 1,1,1,1,2,2,2,3,4 4,4,4,4,5 5,5,5,5 20,21,22,23,24,25,26,27,28,29,30]","[1,4,2,5,28,2,4,1,5 20,26,4,24,3,1 1,23,30,2,21,4 4,27,1,5,22,5 5,25,29]"
 30, 4,12,  5, 13,   ,  greedy, 26,0.14,   0.002,"[1 1,1,1,1,2,2,2,3,4 4,4,4,4,5 5,5,5,5 20,21,22,23,24,25,26,27,28,29,30]","[1,4,2,5,28,2,4,1,5 20,26,4,24,3,1 1,23,30,2,21,4 4,27,1,5,22,5 5,25,29]"
 30, 4,12,  5, 13,  0,     pso, 26,0.14,   1.597,"[1 1,1,1,1,2,2,2,3,4 4,4,4,4,5 5,5,5,5 20,21,22,23,24,25,26,27,28,29,30]","[1,4,2,5,28,2,4,1,5 20,26,4,24,3,1 1,23,30,2,21,4 4,27,1,5,22,5 5,25,29]"
 30, 4,12,  5, 13,   ,     FPT, 25,0.17,  39.388,"",""
 30, 5,10,  5,  4,   , combine, 28,0.07,   0.000,"[1,1,1,1,1,2,2,2,2,2,3,3,4 4,4,4,5,5,5,5 21,22,23,24,25,26,27,28,29,30]","[4,2,4,30,5 21,3,1,5,25,1,29,2,23,3,1,5,2,26,28,22,4 4,2,1,27,24,1,5,2]"
 30, 5,10,  5,  4,   ,combineS, 28,0.07,   0.000,"[1,1,1,1,1,2,2,2,2,2,3,3,4 4,4,4,5,5,5,5 21,22,23,24,25,26,27,28,29,30]","[4,2,4,30,5 21,3,1,5,25,1,29,2,23,3,1,5,2,26,28,22,4 4,2,1,27,24,1,5,2]"
 30, 5,10,  5,  4,   ,  greedy, 28,0.07,   0.002,"[1,1,1,1,1,2,2,2,2,2,3,3,4 4,4,4,5,5,5,5 21,22,23,24,25,26,27,28,29,30]","[4,2,4,30,5 21,3,1,5,25,1,29,2,23,3,1,5,2,26,28,22,4 4,2,1,27,24,1,5,2]"
 30, 5,10,  5,  4,  0,     pso, 28,0.07,   0.325,"[1,1,1,1,1,2,2,2,2,2,3,3,4 4,4,4,5,5,5,5 21,22,23,24,25,26,27,28,29,30]","[4,2,4,30,5 21,3,1,5,25,1,29,2,23,3,1,5,2,26,28,22,4 4,2,1,27,24,1,5,2]"
 30, 5,10,  5,  4,   ,     FPT, 28,0.07, 101.934,"",""
 30, 4,16,  5, 14,   , combine, 27,0.10,   0.001,"[1,1,1,2,2,3,3,3,3 4 4 4,4,4,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,1,29,21,4,17,27,3 4 4 4,3,5,26,2,19,16,23,28,4,18,1,25,2,24,22,3,1,30,20]"
 30, 4,16,  5, 14,   ,combineS, 27,0.10,   0.000,"[1,1,1,2,2,3,3,3,3 4 4 4,4,4,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,1,29,21,4,17,27,3 4 4 4,3,5,26,2,19,16,23,28,4,18,1,25,2,24,22,3,1,30,20]"
 30, 4,16,  5, 14,   ,  greedy, 27,0.10,   0.002,"[1,1,1,2,2,3,3,3,3 4 4 4,4,4,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,1,29,21,4,17,27,3 4 4 4,3,5,26,2,19,16,23,28,4,18,1,25,2,24,22,3,1,30,20]"
 30, 4,16,  5, 14,  0,     pso, 27,0.10,   0.773,"[1,1,1,2,2,3,3,3,3 4 4 4,4,4,5,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[3,1,29,21,4,17,27,3 4 4 4,3,5,26,2,19,16,23,28,4,18,1,25,2,24,22,3,1,30,20]"
 30, 4,16,  5, 14,   ,     FPT, 27,0.10,   0.245,"",""
 30, 3,21,  5,  0,   , combine, 30,0.00,   0.000,"[1,2,2,2,2,2,3,3,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[14,17,2,12,2,26,3,19,4,15,18,27,2,24,2,13,3,20,30,1,16,22,21,28,4,23,29,25,2,5]"
 30, 3,21,  5,  0,   ,combineS, 30,0.00,   0.000,"[1,2,2,2,2,2,3,3,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[14,17,2,12,2,26,3,19,4,15,18,27,2,24,2,13,3,20,30,1,16,22,21,28,4,23,29,25,2,5]"
 30, 3,21,  5,  0,   ,  greedy, 30,0.00,   0.003,"[1,2,2,2,2,2,3,3,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[14,17,2,12,2,26,3,19,4,15,18,27,2,24,2,13,3,20,30,1,16,22,21,28,4,23,29,25,2,5]"
 30, 3,21,  5,  0,  0,     pso, 30,0.00,   0.018,"[1,2,2,2,2,2,3,3,4,4,5,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[14,17,2,12,2,26,3,19,4,15,18,27,2,24,2,13,3,20,30,1,16,22,21,28,4,23,29,25,2,5]"
 30, 3,21,  5,  0,   ,     FPT, 30,0.00,   0.033,"",""
 30, 3,19,  5,  5,   , combine, 28,0.07,   0.000,"[1,2,2,2,2,3,4,4,5 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[5,29,3,2,5,2,26,17,24 25,1,20,22,5,27,15,14,28,30,2,4,21,23,4,2,18,16,5 5,19]"
 30, 3,19,  5,  5,   ,combineS, 28,0.07,   0.000,"[1,2,2,2,2,3,4,4,5 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[5,29,3,2,5,2,26,17,24 25,1,20,22,5,27,15,14,28,30,2,4,21,23,4,2,18,16,5 5,19]"
 30, 3,19,  5,  5,   ,  greedy, 28,0.07,   0.003,"[1,2,2,2,2,3,4,4,5 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[5,29,3,2,5,2,26,17,24 25,1,20,22,5,27,15,14,28,30,2,4,21,23,4,2,18,16,5 5,19]"
 30, 3,19,  5,  5,  0,     pso, 28,0.07,   0.437,"[1,2,2,2,2,3,4,4,5 5,5,5,5,14,15,16,17,18,19,20,21,22,23,24 25,26,27,28,29,30]","[5,29,3,2,5,2,26,17,24 25,1,20,22,5,27,15,14,28,30,2,4,21,23,4,2,18,16,5 5,19]"
 30, 3,19,  5,  5,   ,     FPT, 28,0.07,   0.175,"",""
 30, 5,14,  4,  4,   , combine, 28,0.07,   0.000,"[1,1,1,2,2,3 3,3,3,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,27,17,3,24,2,21,20,2,5,26,1,19,22,18,3,30,25,5,1,29,4 5,23,4,1,28,5,3 3]"
 30, 5,14,  4,  4,   ,combineS, 28,0.07,   0.000,"[1,1,1,2,2,3 3,3,3,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,27,17,3,24,2,21,20,2,5,26,1,19,22,18,3,30,25,5,1,29,4 5,23,4,1,28,5,3 3]"
 30, 5,14,  4,  4,   ,  greedy, 28,0.07,   0.002,"[1,1,1,2,2,3 3,3,3,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,27,17,3,24,2,21,20,2,5,26,1,19,22,18,3,30,25,5,1,29,4 5,23,4,1,28,5,3 3]"
 30, 5,14,  4,  4,  0,     pso, 28,0.07,   0.330,"[1,1,1,2,2,3 3,3,3,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[4,27,17,3,24,2,21,20,2,5,26,1,19,22,18,3,30,25,5,1,29,4 5,23,4,1,28,5,3 3]"
 30, 5,14,  4,  4,   ,     FPT, 28,0.07,   0.447,"",""
 30, 5,11,  5, 21,   , combine, 25,0.17,   0.000,"[1,1,2,2 3 3,3,3,3,4,4,4,4,4,5 5 5,5 5,20,21,22,23,24,25,26,27,28,29,30]","[28,30,4,29,3,22,1,24,4,20,4,2,5 5 5,2 3 3,27,23,4,1,4,25,3,21,5 5,3,26]"
 30, 5,11,  5, 21,   ,combineS, 25,0.17,   0.000,"[1,1,2,2 3 3,3,3,3,4,4,4,4,4,5 5 5,5 5,20,21,22,23,24,25,26,27,28,29,30]","[28,30,4,29,3,22,1,24,4,20,4,2,5 5 5,2 3 3,27,23,4,1,4,25,3,21,5 5,3,26]"
 30, 5,11,  5, 21,   ,  greedy, 25,0.17,   0.002,"[1,1,2,2 3 3,3,3,3,4,4,4,4,4,5 5 5,5 5,20,21,22,23,24,25,26,27,28,29,30]","[28,30,4,29,3,22,1,24,4,20,4,2,5 5 5,2 3 3,27,23,4,1,4,25,3,21,5 5,3,26]"
 30, 5,11,  5, 21,  0,     pso, 25,0.17,   1.714,"[1,1,2,2 3 3,3,3,3,4,4,4,4,4,5 5 5,5 5,20,21,22,23,24,25,26,27,28,29,30]","[28,30,4,29,3,22,1,24,4,20,4,2,5 5 5,2 3 3,27,23,4,1,4,25,3,21,5 5,3,26]"
 30, 5,11,  5, 21,   ,     FPT, 25,0.17,   9.034,"",""
 30, 4,15,  4,  3,   , combine, 27,0.10,   0.000,"[1,1,1,2,2,2,2,3 4,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26 27,28,29,30]","[18,1,17,4 5,2,20,1,5,4,24,19,23,29,5,22,28,2,25,21,2,26 27,4,3 4,2,5,1,30]"
 30, 4,15,  4,  3,   ,combineS, 27,0.10,   0.000,"[1,1,1,2,2,2,2,3 4,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26 27,28,29,30]","[18,1,17,4 5,2,20,1,5,4,24,19,23,29,5,22,28,2,25,21,2,26 27,4,3 4,2,5,1,30]"
 30, 4,15,  4,  3,   ,  greedy, 27,0.10,   0.002,"[1,1,1,2,2,2,2,3 4,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26 27,28,29,30]","[18,1,17,4 5,2,20,1,5,4,24,19,23,29,5,22,28,2,25,21,2,26 27,4,3 4,2,5,1,30]"
 30, 4,15,  4,  3,  0,     pso, 27,0.10,   0.295,"[1,1,1,2,2,2,2,3 4,4,4,4 5,5,5,5,17,18,19,20,21,22,23,24,25,26 27,28,29,30]","[18,1,17,4 5,2,20,1,5,4,24,19,23,29,5,22,28,2,25,21,2,26 27,4,3 4,2,5,1,30]"
 30, 4,15,  4,  3,   ,     FPT, 26,0.14,   1.731,"",""
 30, 1,27,  3,  1,   , combine, 29,0.03,   0.000,"[1,1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20 21,22,23,24,25,26,27,28,29,30]","[24,20 21,15,8,10,23,30,2,1,19,16,5,3,1,12,25,9,18,22,17,28,13,4,29,1,27,14,26,11]"
 30, 1,27,  3,  1,   ,combineS, 29,0.03,   0.000,"[1,1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20 21,22,23,24,25,26,27,28,29,30]","[24,20 21,15,8,10,23,30,2,1,19,16,5,3,1,12,25,9,18,22,17,28,13,4,29,1,27,14,26,11]"
 30, 1,27,  3,  1,   ,  greedy, 29,0.03,   0.002,"[1,1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20 21,22,23,24,25,26,27,28,29,30]","[24,20 21,15,8,10,23,30,2,1,19,16,5,3,1,12,25,9,18,22,17,28,13,4,29,1,27,14,26,11]"
 30, 1,27,  3,  1,  0,     pso, 29,0.03,   0.052,"[1,1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20 21,22,23,24,25,26,27,28,29,30]","[24,20 21,15,8,10,23,30,2,1,19,16,5,3,1,12,25,9,18,22,17,28,13,4,29,1,27,14,26,11]"
 30, 1,27,  3,  1,   ,     FPT, 29,0.03,   0.001,"",""
 30, 4,18,  4,  1,   , combine, 29,0.03,   0.000,"[1,1,1,1 2,2,3,4,4,5,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[28,23,5,29,27,1,5,30,26,2,5,4,20,25,17,21,3,1,18,14,4,19,24,1 2,16,22,1,15,5]"
 30, 4,18,  4,  1,   ,combineS, 29,0.03,   0.000,"[1,1,1,1 2,2,3,4,4,5,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[28,23,5,29,27,1,5,30,26,2,5,4,20,25,17,21,3,1,18,14,4,19,24,1 2,16,22,1,15,5]"
 30, 4,18,  4,  1,   ,  greedy, 29,0.03,   0.002,"[1,1,1,1 2,2,3,4,4,5,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[28,23,5,29,27,1,5,30,26,2,5,4,20,25,17,21,3,1,18,14,4,19,24,1 2,16,22,1,15,5]"
 30, 4,18,  4,  1,  0,     pso, 29,0.03,   0.052,"[1,1,1,1 2,2,3,4,4,5,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[28,23,5,29,27,1,5,30,26,2,5,4,20,25,17,21,3,1,18,14,4,19,24,1 2,16,22,1,15,5]"
 30, 4,18,  4,  1,   ,     FPT, 29,0.03,   0.042,"",""
 30, 3,17,  5,  6,   , combine, 27,0.10,   0.000,"[1 2,2,2,2,2,3,4,4,4,5 5,5,5,5 16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[29,18,2,24,3,5 16,5,1 2,20,4,21,4,27,17,2,5,23,25,4,26,5 5,2,22,28,19,2,30]"
 30, 3,17,  5,  6,   ,combineS, 27,0.10,   0.000,"[1 2,2,2,2,2,3,4,4,4,5 5,5,5,5 16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[29,18,2,24,3,5 16,5,1 2,20,4,21,4,27,17,2,5,23,25,4,26,5 5,2,22,28,19,2,30]"
 30, 3,17,  5,  6,   ,  greedy, 27,0.10,   0.002,"[1 2,2,2,2,2,3,4,4,4,5 5,5,5,5 16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[29,18,2,24,3,5 16,5,1 2,20,4,21,4,27,17,2,5,23,25,4,26,5 5,2,22,28,19,2,30]"
 30, 3,17,  5,  6,  0,     pso, 27,0.10,   0.550,"[1 2,2,2,2,2,3,4,4,4,5 5,5,5,5 16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]","[29,18,2,24,3,5 16,5,1 2,20,4,21,4,27,17,2,5,23,25,4,26,5 5,2,22,28,19,2,30]"
 30, 3,17,  5,  6,   ,     FPT, 26,0.14,   2.837,"",""
 30, 4,18,  5,  2,   , combine, 28,0.07,   0.000,"[1,1 2,2,2,2,2,3,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[4,22,4,2,18,20,3,5,19,5,30,16,1 2,1,21,2,15,2,17,24,26,14,23,25,27 28,5,2,29]"
 30, 4,18,  5,  2,   ,combineS, 28,0.07,   0.000,"[1,1 2,2,2,2,2,3,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[4,22,4,2,18,20,3,5,19,5,30,16,1 2,1,21,2,15,2,17,24,26,14,23,25,27 28,5,2,29]"
 30, 4,18,  5,  2,   ,  greedy, 28,0.07,   0.002,"[1,1 2,2,2,2,2,3,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[4,22,4,2,18,20,3,5,19,5,30,16,1 2,1,21,2,15,2,17,24,26,14,23,25,27 28,5,2,29]"
 30, 4,18,  5,  2,  0,     pso, 28,0.07,   0.141,"[1,1 2,2,2,2,2,3,4,4,5,5,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27 28,29,30]","[4,22,4,2,18,20,3,5,19,5,30,16,1 2,1,21,2,15,2,17,24,26,14,23,25,27 28,5,2,29]"
 30, 4,18,  5,  2,   ,     FPT, 28,0.07,   0.088,"",""
