size,repeats,singles,heuristic,blocks,score,time,left,right
 60, 4,40, combine, 57,0.05,   0.001,"[2,10,26,4,16,14,2,32,37,6,12,2,4,36 0,3 0,44,23,3,35,43,40,3,28,22,3,11,31,9,39,29,41,13,5,17,0,18,21,38,33,4,19,4,25,42,27,7,24,15,0,4,20,2,30,0 0,0,34,8]","[3 0,27,15,10,4,9,3,4,3,7,22,13,40,26,20,18,36 0,39,34,44,35,2,2,3,0 0,12,4,37,38,28,6,30,4,4,14,43,24,32,21,19,2,16,42,0,11,17,23,25,33,31,41,2,5,0,29,8,0]"
 60, 5,40, combine, 57,0.05,   0.001,"[43,14,44,4,39,32,2 7,30,36,6 3,16,21,9,17,13,22,15,38,20,31,2,42,3,4,0,1,23,24,25,35,41,26,4,0,3,3,0,12,33,5,18,3,1,29,2,19,28,40,10,11,2,34,3,8,37,27,4 4]","[31,36,3,13,10,3,44,34,17,22,6 3,14,16,2 7,40,24,2,18,25,20,12,3,21,43,0,8,3,41,4,3,2,37,39,33,4,42,38,4 4,4,15,0,9,32,11,28,35,26,23,2,1,30,29,0,5,19,1,27]"
 60, 5,40, combine, 53,0.12,   0.001,"[4,4,44,2 4,32,43,34,37,23,8,0 0,11,41,19,15,3 36,3,2,24,3,16,29,3,17 40,25,27,9,26,38,42,10 3,4,22,14,2 3,2,30,7,3,1,31,33 13,35,18,28,21,12,1,20,5,6,39,3]","[2,1,41,12,3,22,28,17 40,37,3,4,8,9,30,26,35,3,23,25,34,2 4,1,2,4,7,16,39,21,5,42,2 3,29,4,43,18,32,20,38,24,11,3 36,19,10 3,14,3,44,0 0,27,3,15,33 13,31,6]"
 60, 5,40, combine, 57,0.05,   0.001,"[2,27,34,30,0,13,33,0,22,32,20,4,4 0,4,35,6,12,36,2 0,5,24,28,21,25,1,42,7,1,23,38,15,4,9,10,19 3,44,40,2,0,8,17,2,14,3,11,29,39,31,1,37,18,41,4,0,16,26,43]","[22,0,4,20,16,30,7,11,25,39,23,13,32,35,0,2 0,37,0,10,26,9,44,36,18,38,31,4,2,1,34,4 0,33,43,28,17,27,4,29,1,24,0,15,2,3,21,14,19 3,1,12,8,4,41,40,6,5,2,42]"
 60, 5,40, combine, 56,0.07,   0.001,"[28,22,18,12,30,6,17,31,35,2,32,11 1,38,29,34,0,0,10,1,26,42,36,41,1,21,4,1,2,2,14,2,4 40,25,27,16,2,9,37,8,1,5,20,3,3,7,13,33,44,43,23,19,3 1,24 2,2,15,39]","[9,41,26,37,6,13,30,2,19,35,29,28,1,17,14,23,1,3 1,0,3,25,10,12,2,34,24 2,16,43,8,31,21,27,4,4 40,2,5,2,22,15,36,0,2,1,7,1,11 1,3,38,18,32,39,42,44,2,20,33]"
 60, 5,40, combine, 57,0.05,   0.001,"[26,0,1 9,41,3 1,13,40,8,1,3,37,44,1,16,39,4,19,27 35,22,7,2,34,14,10,4,18,29,0,1,5,32,31,2,20,1,6,28,11,21,24,15,25,38,43,3,30,4,36,4,12,42,33,4,0,1,23,17]","[17,0,44,31,36,18,2,4,33,25,32,37,30,3,2,4,4,4,1,22,26,29,6,4,7,28,19,1,43,0,38,1,14,3 1,1,34,15,12,1,24,10,5,8,27 35,42,11,0,40,20,39,23,41,1 9,16,13,3,21]"
 60, 5,40, combine, 56,0.07,   0.001,"[38,34,33,44,16,31,28,8,2,42,11,9,12,4,30,25,40,21,3,3,0,14,24,43,4 2,19,17,4 4,4,18,32,6 20,1,3,26,0,35,1,15,36,2,13,10,4,23,5,37,4,39,3 7,22,27,41,1,29,2]","[9,25,43,22,3 7,23,39,24,4,0,1,16,4 2,33,32,18,28,36,4,1,5,41,12,21,2,6 20,4,17,11,4,2,26,2,44,30,1,19,14,3,29,13,37,3,42,40,8,0,34,3,15,27,35,31,4 4,38,10]"
 60, 5,40, combine, 55,0.08,   0.000,"[0,5,4 4,3,4,15,24,1,42,13,7,14,9,29,18,2 34,1,32,10,39,23 4,38,0,19,0,28,27,30,8,17,43,3,37,4,33 40,3,0,4,1 3,11,26,16,41,12,6,20,44,35,25,21,22,31,36,2,1]","[38,3,5,42,10,24,8,4,14,23 4,43,1 3,44,33 40,28,0,16,37,3,1,31,4 4,36,18,1,6,25,41,4,3,15,26,22,12,7,21,32,1,11,35,0,29,27,2,4,0,0,30,13,2 34,17,19,9,20,39]"
 60, 5,40, combine, 55,0.08,   0.001,"[23,12 3,11,19,1,44,33,1,3,16,32,13,3,21,14,36,17,20,0,38,2 6,24,9,28,31,0,41,7 4,10,35,2,25,26,1,40,27,0,43,34,37,4,2,22,18,2,8,3,3,0 5,39,1,15,42,29,4 30]","[1,28,9,21,34,2,4,14,3,1,35,1,2,18,17,27,3,8,33,3,40,0,0 5,22,37,43,12 3,42,19,36,0,10,31,29,20,23,15,25,13,41,1,26,16,39,11,7 4,3,2 6,0,4 30,24,38,44,2,32]"
 60, 4,40, combine, 53,0.12,   0.001,"[17,22,15,20,34,3 3,44,41,28,25,1,42,14,8,40,3,27,18,39,33,3,6,4,11,23,26,19 30 12,36,4,13,4 43,16,7,1,21,29,37,0 3,24,1,10,9,4,4,4,32,3,4 1,5,31,4,35,0 38]","[1,20,33,26,4,23,4,40,27,44,34,21,16,17,28,19 30 12,31,0 38,22,4,39,35,42,1,4,25,4 1,3,36,24,37,4 43,41,5,32,4,7,29,0 3,1,3,13,11,18,4,8,3 3,10,6,15,14,3,9]"
 60, 5,40, combine, 57,0.05,   0.001,"[26 1,21,38,14,12,3,11,10,2,19,1,30,13,5,41,8,29,2,9,31,3,0,6,3,42,2 1,27,0,43,2,20 3,39,17,23,0,16,37,1,7,15,34,18,44,1,36,22,28,32,33,40,0,4,24,0,4,25,35]","[35,3,43,25,22,13,0,12,4,23,24,38,7,30,8,34,27,2 1,2,40,14,1,31,41,3,6,2,44,19,36,0,17,10,3,20 3,16,18,39,33,37,15,28,29,1,26 1,42,4,2,21,11,1,0,0,9,5,0,32]"
 60, 5,40, combine, 55,0.08,   0.001,"[44,6,24,35,30,41,33,29,4,5,31,27,11,2,10,4,0 3 3,9,4,23,0,0 4,40,15,1,22,21,28,3,2,18,13,37,2 3,14,8,36,34,2,4,39,17,32,43,7,12,38,20,26,2,0,19,42,16,1 25]","[1,18,0 4,22,2,42,33,14,4,2,11,10,29,19,0,4,38,43,35,32,4,21,39,15,37,1 25,34,40,28,5,36,31,16,3,41,9,20,2 3,26,0,8,6,44,4,13,27,2,23,2,30,12,17,24,7,0 3 3]"
 60, 5,40, combine, 55,0.08,   0.001,"[2,5,20,11,23,2,32,36,31,28,15,2,22,40,3,38,43,4,6,33,19 4,8,30,3,26,17 29,39,34,27,14,2 42,24,41,3,18,1,13,1,1,35,0,0,37,16,2,0,7,12,10,25 4,44,21,9,2 2,3]","[31,6,28,30,40,2 2,26,16,1,3,4,23,1,27,2,3,2,33,32,0,15,24,35,2,43,38,41,13,0,18,5,2 42,37,19 4,9,3,17 29,7,39,25 4,10,20,36,11,2,12,22,8,3,14,34,44,0,1,21]"
 60, 4,40, combine, 56,0.07,   0.001,"[27,3,22,6,16,3,35,44,4,40,29,31,1,25,1 1,7,4,39,2,38,4,4,4,12,13,26,37,9,10,41,23,18,14,36,2 1,30 34,24,8,21,5,2,4,43,19,11,15,17,2,32,1,20 1,3,33,1,42,28]","[2,12,29,11,42,3,2 1,31,6,10,4,14,40,17,15,33,38,2,20 1,28,4,3,21,19,25,5,1,8,37,4,27,23,4,2,24,22,39,4,26,30 34,3,16,36,32,1 1,1,13,4,44,1,7,35,41,43,9,18]"
 60, 5,40, combine, 53,0.12,   0.001,"[3,12,14,28,0 3,38,43,27,4,1,6,20,11,10,22,0,1,26 1,0,31,42,1,13,29,5,2 39,36,35,41,4,17,25,21,15,30,0,1 9,1,2 8,23,16,40,24,18,44,2,33,7 3,32,3,19,37,3 34]","[43,15,0,26 1,18,37,0,20,30,24,17,2 39,14,29,3,7 3,28,21,33,42,31,2,25,12,38,16,1,32,11,1,4,0 3,1 9,10,23,19,5,36,27,6,13,35,40,1,0,3 34,2 8,3,1,22,4,41,44]"
 60, 5,40, combine, 55,0.08,   0.001,"[2,27,1,25,1,12,4,2,30,2,17,26,2 2,37,8 10,9,6,20,39,41,22,21,5,1,0 4,1,18,32,13,43,29,23,15,0,16,2,7,31,34,28,11,3,35,44,42,4,40 33,24,14,38,3 1,36,1,3,19]","[3,43,20,11,25,40 33,23,27,24,32,2,38,22,31,6,26,34,0 4,4,1,42,41,44,1,1,3 1,39,19,15,30,1,2 2,3,8 10,13,5,37,16,18,7,9,17,0,2,21,29,12,1,2,2,35,4,14,28,36]"
 60, 5,40, combine, 54,0.10,   0.001,"[25,2,35,2 27,32,1,21,41,15,0,12,3,5,14,38,1,40,7,4 34,39,1,22,0,18,36,4 2,20,17,19,31,33,43,24,44 1,37,3,8,30,26,42,2 6,11,3,29,3 10,1,23,28,4,3,2,16,9,13]","[4 2,25,1,3 10,3,1,39,13,21,30,36,3,11,26,0,20,7,41,1,24,3,1,17,15,42,4 34,22,40,37,18,19,9,12,8,4,16,0,14,43,2,23,31,29,2 27,3,44 1,5,2,32,38,33,2 6,35,28]"
 60, 5,40, combine, 54,0.10,   0.000,"[41,0,8,34,4 42,25,20,35 4,0,1 4,40,32,4,38,26,23,28,9,10,13,27,11,5,6,0 19,4,33,3,1,22,36,30,21,16,0,1,12,1,31,37 29,0,14,18,7,3,17,2,39,43,15,4 2,2,44,24]","[17,0,0,26,10,35 4,2,3,21,14,39,44,1 4,41,33,40,31,4 42,8,36,6,1,32,1,4,20,7,38,27,5,15,1,24,34,2,11,9,4 2,0 19,16,37 29,43,4,23,30,18,28,0,13,25,22,0,12,3]"
 60, 5,40, combine, 57,0.05,   0.001,"[31,11,24,10 4,22 3,8,37,27,18,28,29,0,42,13,32,1,2,3,17,0,34,4,40,9,20,3,30,0,7,38,43,16,1 35,0,25,3,44,23,0,33,1,1,21,19,5,1,14,39,12,6,2,3,3,26,15,36,41]","[18,0,3,20,17,1 35,44,39,2,11,1,31,3,0,1,3,1,37,26,1,29,8,24,41,15,0,13,5,32,6,19,0,30,21,43,23,3,33,12,3,14,22 3,7,34,0,9,42,36,28,25,27,38,10 4,16,2,40,4]"
 60, 5,40, combine, 57,0.05,   0.001,"[18,42,31,2,3,21,35,17,1,3 4,8,2,24,4 26,16,30,14,15,3 3,19,43,29,40,0,0,6,32,7,28,34,3,4,38,1,1,0,4,36,41,33,13,22,44,4,5,9,10,20,25,37,23,39,11,2,27,1,12]","[42,30,43,31,9,18,22,4,21,6,24,41,1,19,7,37,38,4,13,35,11,27,3 3,39,4,10,8,44,1,5,1,20,4 26,1,14,33,2,2,0,29,3,16,3 4,40,34,12,23,3,0,2,28,25,36,17,0,15,32]"
 60, 5,40, combine, 58,0.03,   0.001,"[29,7,1,40,1,2,33,2,9,12,30,13 4,19,38,1,2,34,4,3,10,36,3,1,20,4,22,37,16,15,3,8,21,27,18,41,39,11,43,0,4,3,5,14,24,3,0,6,42,4,32,28,44,25 1,17,31,23,35,26]","[1,42,13 4,39,1,24,1,8,7,35,43,12,40,32,33,36,28,37,11,25 1,4,29,34,3,30,19,22,26,21,41,9,0,20,6,2,2,3,31,16,3,23,18,38,3,44,0,5,10,15,4,1,3,4,17,2,14,4,27]"
 60, 5,40, combine, 55,0.08,   0.001,"[26,8,37,38,16,19,41,42,36,23,1 1,30,34,17,40,12,20,3,29,14,4,10,25,3 0,28,44,3,43,24,7,15,0 0,5,11,22,0,0,27,13,39,0 33,18,2,6,32,4,9 0,35,2,31,1,3,21,0,3]","[10,16,25,2,37,28,3 0,0,12,36,38,0 0,0,18,26,13,40,0,15,1 1,20,43,27,3,30,8,19,1,24,34,6,23,3,17,22,11,21,3,42,41,5,9 0,14,35,0 33,3,7,4,44,39,29,32,31,4,2]"
 60, 4,40, combine, 57,0.05,   0.001,"[3 4,16,15,41,18,11,39,3,42,9,4,35,44,32,4,4,22,1,33,17,28,36,34,30,21,4,20,38,2,29,3 2,31,5,2 3,1,12,4,24,19,13,3,2,23,43,8,2,37,10,26,27,7,40,14,4,3,25,6]","[42,4,31,18,13,9,5,35,37,3,33,2 3,39,2,24,41,21,40,15,2,4,2,38,4,3 2,3,6,11,17,36,7,1,26,4,1,3 4,8,43,14,30,23,28,22,44,34,3,4,25,4,32,10,12,20,27,29,19,16]"
 60, 5,40, combine, 55,0.08,   0.000,"[19,1,37,23 2,2 0 41,17,35,10,5,4,0,12,2 2 6,26,9,27,30,1,0,39,16,2,11,3,2,22,0,21,13,4,0,40,25,44,31,43,33,14,20,42,36,2,18,8,32,34,28,2,3,24,15,38,0,29,7]","[32,2 2 6,2,37,36,13,17,23 2,12,3,3,43,1,29,30,0,4,2 0 41,28,35,21,2,14,10,0,16,4,20,24,34,15,44,38,8,22,26,0,11,33,7,39,19,9,5,42,0,0,31,2,2,27,18,1,25,40]"
 60, 5,40, combine, 58,0.03,   0.001,"[5,22,17,42,1,35,18,11,44,40,4,29,23,4 4,12,32,1,33,7,4,13,37,0,21,2,34,30,19,41,4,31,8,3,14,1,43,24,25,2,36,9,10,38,4,3 4,4,6,39,16,1,15,27,26,28,0,1,3,20]","[1,2,3 4,12,30,13,3,40,35,38,25,4 4,4,39,1,0,23,14,33,43,11,34,19,1,6,4,1,24,4,21,4,28,9,4,1,26,18,37,31,3,7,0,36,42,44,5,10,16,8,22,32,17,41,15,20,27,2,29]"
 60, 5,40, combine, 56,0.07,   0.001,"[0,3,18,32,36,9,1 8,3,37,2,44,7,31,27,2 5,4,26,1,21,4,41,13,33,17,42,1,1,4,10,12,28,4,35,2,39,25,29,43,40,20,4 2,38,11,6,3,30,1,15,24,34,19,4,0 23,22,14,16]","[27,38,10,2 5,41,36,13,37,33,1,34,11,40,0,16,4,9,25,14,1 8,44,3,29,1,31,2,4,24,4,4,1,17,19,3,12,7,0 23,32,1,26,18,21,42,2,6,4 2,43,39,20,28,35,3,22,15,30,4]"
 60, 5,40, combine, 57,0.05,   0.001,"[5,22,32,34,43 2,6,37,2,19,2,42,30,3,14,1,9,18,41,17,29,12,24,38,1,36,39,2,23,11,3,10 0,0,4,13,44,16 2,27,31,4,8,3,0,3,33,40,7,4,15,0,2,4,26,20,28,21,25,35]","[25,43 2,44,0,26,19,38,3,7,21,40,12,11,14,31,33,4,2,13,6,1,27,22,3,4,18,28,39,1,2,5,20,3,29,32,4,30,16 2,0,42,0,37,4,2,10 0,15,41,2,3,36,8,9,23,24,34,17,35]"
 60, 5,40, combine, 56,0.07,   0.001,"[31,2,19,35,15,2,36,9,4,1,13,0,10,3,4,26,21,41,22 1,3,43,3,0,27,0,14,33,0,38,17,0,3 3,30,29,8,32,20,5,6,25,40 1,7,1,11,18,39,24,4 4,23,34,16,42,44,28,37,12]","[27,36,0,6,5,16,0,21,34,3,1,28,3,10,20,4,19,37,0,29,12,43,4,2,3,32,3 3,8,24,41,35,17,30,7,9,26,15,38,22 1,40 1,25,23,42,14,4 4,18,0,39,33,2,11,13,1,31,44,0]"
 60, 5,40, combine, 55,0.08,   0.001,"[35,36,1,1 42,32,0,19,39,0 10,4,29,26,23,37 38,6,30,17,22,5,31,13,24,16,14,1,0,43,2 3,21,3 0,3,34,7,44,41,3,11,3,4,9,0,33,18,25,2,12,40,0,8,2,27,20,28,15,1]","[3 0,35,12,0 10,21,16,25,9,2,4,26,1 42,0,31,0,6,0,34,41,36,17,1,11,13,44,1,33,43,7,20,4,37 38,5,3,32,14,39,29,2 3,8,18,2,22,3,1,27,30,15,0,28,23,3,40,24,19]"
 60, 5,40, combine, 57,0.05,   0.001,"[25,33 32,4,21,5,18,44,9,17,16,35,26,3 10,24,29,1,6,34,43,3,40,12,28,3,3,0,23,38,37,8,1,0,15,0 2,13,0,11,39,0,41,42,2,4,27,2,4,2,14,22,20,31,30,3,36,7,0,19]","[7,16,34,3,38,25,4,14,27,4,13,5,4,26,0,39,19,11,12,17,0,0 2,31,41,35,3,1,24,1,28,2,9,6,21,29,0,20,36,18,2,2,15,3,33 32,23,22,3 10,44,3,43,37,0,0,42,30,8,40]"
 60, 5,40, combine, 58,0.03,   0.001,"[39,22,2,20,4,0 0,12,27,6,8,34,1,35,25,3,42,16,2,31,3,4,21,9,38,40,14,24,10,30,18,26,2,2,44,3,7,37,13,2,11,0,23,36,5,28,33,0,32,0,15,1,19,4,29,0,17,41,43 3]","[20,41,18,22,3,15,2,1,1,2,24,35,26,16,44,30,8,6,4,3,28,21,42,3,19,31,25,29,17,2,4,11,7,0,14,39,4,23,38,37,10,34,32,12,2,13,27,9,33,5,0 0,40,0,0,36,2,0,43 3]"
 60, 5,40, combine, 55,0.08,   0.001,"[43,1 4 34,39,3,26,19,0,13,40,0 27,1,6,3,1,5 4,18,37,2,31,12,0 15,0,3,25,24,29,11,28,16,20,33,42,1,10,30,35,36,17,4,44,4,4,22,38,1,4,14,7,9,8,32,23,2,41,21]","[22,25,1 4 34,2,14,3,36,38,32,9,0,4,0 15,23,4,29,12,39,4,0,19,44,18,26,7,13,17,3,2,3,33,35,41,10,8,24,16,40,1,37,20,5 4,28,11,0 27,31,30,1,1,21,4,42,43,6,1]"
 60, 5,40, combine, 55,0.08,   0.001,"[2,35,9,16,4,3,42,1,22,6,30,21,34,38,2,3,11,3,32,3 12,37,18,28,13,4,5,2 4,25,43,1 4,36,20,39,1,31,26,0,19,3 8,40,17 7,15,29,24,1,27,41,23,14,44,0,2,10,4,33]","[44,2,41,34,1,3 8,3 12,20,25,3,27,37,42,17 7,6,1,3,4,30,14,24,29,31,2,15,9,23,0,3,4,28,18,4,43,38,35,11,22,1 4,40,21,16,26,33,0,13,39,5,19,10,2,36,1,2 4,32]"
 60, 4,40, combine, 56,0.07,   0.001,"[37,4,34,16 35,3,43,40,14,33,4,15,32,4,4,28 1,23,7,3 39,29,2,1,20,6,41,42,2,17,26,2 2,38,8,1,31,2,12,2,13,27,10,2,1,22,21,25,18,36,4,5,3,30,24,9,3,11,44,19]","[2,30,6,44,36,41,10,3,8,12,21,4,17,15,2,43,7,9,4,1,32,2,28 1,11,4,13,40,42,3,4,16 35,26,3 39,1,5,2,4,27,22,24,38,14,20,18,29,25,33,2 2,37,1,34,31,19,2,3,23]"
 60, 4,40, combine, 54,0.10,   0.001,"[15,27,41,9,1,14,12,8,30,24,43,2 34,25,28,10,31,18,36,16,2,17,2,13,1 2,29,2 3,2,3,44,35,42,3,37,3,3,3,4,38 2,39,21,1,3 5,32 2,22,6,26,40,19,23,20,33,11,4,7]","[9,29,4,31,22,16,3,1 2,3,8,3,20,13,3,2,2,19,43,26,38 2,35,12,11,42,39,7,36,33,2 3,32 2,4,30,18,3 5,25,15,44,14,6,1,17,23,3,28,2 34,2,40,1,37,10,41,24,27,21]"
 60, 5,40, combine, 58,0.03,   0.001,"[1,2,24 0,9,28,22,11,7,2,15,40,17,3,36,30,0,43,29,4,8,6,39,41,14,31,26,44,35,38,4,20,37,3,0,32,27,0,1,2,16,3,23,4,21,1,19,25,13,34,10,42,33,3,0,18,5,4,4 12]","[37,27,22,7,32,3,25,35,0,29,23,2,1,41,6,26,1,31,42,38,20,10,21,13,5,8,15,2,4,19,3,4,11,3,33,18,28,16,34,9,17,0,14,36,40,0,0,3,24 0,4,2,30,39,4 12,4,44,1,43]"
 60, 5,40, combine, 57,0.05,   0.001,"[2,34,7,25,39,18,42,35,20,8,0,27,0,5,2 3,21,37,4,28,9,2,3,19,40,38,36,16,41,32,0 11,29,1,15,1,31,6,12,3,23,33,30,2,17,2,44,10,43,3 2,26,22,13,4,0,24,14,4,0]","[27,42,24,28,37,14,2 3,3,39,30,33,3,17,3 2,0,22,1,16,10,2,2,7,36,38,4,2,25,40,26,15,2,1,12,23,4,9,0,13,29,41,34,20,0,44,31,35,0,32,4,8,21,43,18,19,0 11,5,6]"
 60, 5,40, combine, 57,0.05,   0.001,"[0,24 4,37,11,25,38,2,2,35,4,4,13,19,41,4,26,27,30,3,15,1,2,16,12,3,8,21,9,29,36,44,20,23,3,14,42,0,0,7,5,40,43,17,39,22,32,0,31,28,1,34,10,33,4 6 0,0,18,2]","[9,3,3,22,14,26,25,0,2,5,2,33,35,2,10,2,39,34,0,38,27,36,4 6 0,23,31,11,44,1,4,30,21,40,42,18,15,0,20,43,29,24 4,0,13,28,4,41,19,3,17,37,12,7,32,1,4,16,0,8]"
 60, 5,40, combine, 58,0.03,   0.001,"[4,1,21,4,17,37,4,9,14,4,31,32,1,27,5,18,15,2,30,29,2,13,12,39,19,25 2,42,20,7,4,44,4,0,0,35,3,24,26,33,41,11,1,43,38,2,6,40 0,28,36,3,34,10,22,3,16,8,3,23]","[3,1,30,38,4,10,24,25 2,35,16,0,4,4,23,22,40 0,20,27,1,8,1,0,26,37,3,4,4,6,41,28,11,34,17,44,5,33,43,9,13,7,2,14,21,12,32,31,36,29,4,18,42,3,15,3,2,2,19,39]"
 60, 5,40, combine, 55,0.08,   0.001,"[10,26,0,2,23,1,6,9,33,29,35,3,16,37,0,39,17,2,1,20,5 43,25,7,4,42,44,15,14 2,28,24,3,36 0,40,2,22,34,21,3,31,32,38,0,0 1 30,4,19,27,8,18,2,12,11,41,0,3,13]","[3,3,44,32,22,10,0 1 30,37,19,16,0,26,6,1,12,18,4,2,2,0,20,9,3,15,17,31,8,2,34,41,13,0,11,14 2,27,35,7,21,4,36 0,29,42,23,25,28,3,2,5 43,39,0,38,1,24,33,40]"
 60, 5,40, combine, 56,0.07,   0.001,"[30,3,41,36,6,38,29,1,14,2 0,18,5,4,33,4,13,2,37,28,35,8,3,1,21,2,2,0 17,19 0 32,15,10,11,27,16,12,9,20,1,23,7,4,1,26,44,3,0,2,43,42,25,22,24,39,40,2,34,31]","[39,5,40,38,22,29,10,34,18,15,37,13,0,7,3,9,16,1,44,1,1,25,2,20,3,31,28,42,3,4,30,43,1,12,24,2,2 0,6,4,8,21,35,2,36,14,23,27,0 17,2,4,2,11,33,26,41,19 0 32]"
 60, 5,40, combine, 56,0.07,   0.001,"[44,12,40,33,7,4,27,14,0,25,4 4,4,43,0,1,2,9,2 1,42,32,3,3 1,24,10,5,6,28,18,19,26,4 2,36,4,23,2,34,3,37,3,20,29,13,17,8,41,30,15,38,35,11,31,39,21,16,2,22]","[38,4,17,3,4 2,39,2,0,23,31,3 1,21,24,6,2,2 1,5,2,7,18,12,36,28,4,42,19,30,29,25,32,15,37,14,10,27,1,4,40,41,9,43,8,0,20,13,35,33,22,4 4,16,3,44,3,26,11,34]"
 60, 4,40, combine, 57,0.05,   0.001,"[27,23,39,25,4,12 0,5,36,4,43,18,0,9,13,20,41,14,4,42,4,3,2,29,31,17,6,7,32,16,44,37,11,30,24,3,33,28,8,19,38,2,4 2,15,21,4,0,2 3,34,0,10,2,40,0,22,26,0,35]","[2,21,28,40,31,0,11,7,2 3,4,15,35,4,4 2,19,20,32,26,24,29,37,0,30,10,27,9,6,43,38,0,3,17,42,0,4,36,12 0,39,13,8,16,0,33,22,3,44,2,34,25,2,14,41,5,4,23,4,18]"
 60, 4,40, combine, 54,0.10,   0.001,"[23,36,22,2,9,27,3,17,16,21,3,37,19,26,33,11,1,0 3,8,0 3,24,2,32,13,39,34,2 2,40,1,14,3 35,3,43 44,38,42,28,25,2,0,41,20,29,30,2,31,0,10,12,18,3 3,7,5,15,6]","[17,3,0,2 2,3 3,16,36,33,3 35,0,21,37,40,39,14,9,1,15,30,19,11,0 3,31,12,25,5,2,3,27,22,18,24,23,2,7,2,2,41,34,29,26,8,42,32,43 44,10,38,28,13,6,0 3,1,20,3]"
 60, 5,40, combine, 59,0.02,   0.001,"[17,22,31,2,18,39,15 7,1,24,33,32,2,40,38,4,9,2,11,1,0,42,3,20,41,10,34,0,23,3,28,27,3,30,29,36,2,35,4,12,43,6,25,2,37,8,3,3,13,16,3,14,2,19,5,4,44,26,21,1]","[3,1,21,43,4,23,36,38,22,12,2,15 7,27,20,9,37,10,39,41,28,4,1,42,2,30,14,4,24,19,40,34,3,35,0,1,2,33,3,8,5,32,3,0,2,44,3,18,6,29,3,2,17,26,11,2,16,31,25,13]"
 60, 5,40, combine, 56,0.07,   0.001,"[11,41,2,35,1,33,10,9,32,1,31,18,26,7,40,1,0,23,17,13,29,14,16,43,15,38,0 2,39,21,30,3,4,20,25 42,12,27,3,28,2,1 2,37 4,5,2,34,8,2,4,22,44,6,36,19,3,4,0,24]","[27,2,3,41,40,6,32,24,16,1,25 42,11,29,34,12,2,0 2,7,31,4,2,21,17,4,28,0,38,3,37 4,30,1,1,26,1 2,36,22,0,4,10,15,35,14,43,20,13,9,5,18,23,2,44,8,19,33,39,3]"
 60, 5,40,combineS, 53,0.12,   0.001,"[0,39,41,34,29,32,13,21,10,2,6,37,3,36,1 12,40,4,2,1 19,28,3,27,35,43,8,15,9,1,1,38,0,42 2 22,20 1,11,14,3,7,24,31,2,18,30 25,26,23,16,5,17,4,1,33,0 4,44,2]","[0,37,28,1 19,1,2,23,43,2,8,26,44,32,36,7,16,18,11,41,1,3,5,39,17,13,35,2,38,33,4,6,21,30 25,34,27,2,3,10,42 2 22,0,1,40,3,20 1,1 12,9,15,29,31,24,14,0 4,4]"
 60, 4,40,combineS, 53,0.12,   0.002,"[1,7,20,37,17,38,11,28,4 15,30,4 1,1 0,22,12,1,32,1,41,0,24 3,13,35,36,1,18,10,6,26,42,0,3,19,29,14 33,4,8,27,0,43,16,1 40,39,34,21,31,9,23,25,1,0,44,5 1,4]","[1,31,19,5 1,9,8,0,7,34,1,25,21,24 3,38,22,36,28,3,23,20,29,6,30,37,11,35,4,13,0,4 1,0,12,14 33,16,18,26,44,41,1 0,27,32,39,4,1,17,1 40,4 15,1,42,10,0,1,43]"
 60, 5,40,combineS, 56,0.07,   0.001,"[42,0,5,14,3,19,2,1,4,24,35 3,20,44,36,18,1,8,10,9,21,27,37,26,30,3,33,3,1,39,43,41,17,11,2,25,22,28,32,34,4,23,29,38,0 2,3 31,15,13,0,2,0,1,40,3,12,6 16,7]","[35 3,3,0,0,7,8,2,12,9,1,30,29,25,5,27,18,21,38,43,13,19,4,3,3,17,36,0,3 31,11,32,28,20,26,23,2,2,33,10,1,1,37,3,4,39,0 2,40,34,14,24,42,44,41,15,6 16,1,22]"
 60, 5,40,combineS, 55,0.08,   0.001,"[38,16,41,13,33,21,26,0,11 31,29,1,7,37,0,23,17,4,10,1,20,0,0,19,3,39,4 4,1 40,42,14,28,6,25,0,43,35,12,22,5,18,2,30,2,0 32,0,3,9,24,8,27,34,36,3,44,15,2 3]","[1,0,7,44,24,2 3,10,33,36,23,35,38,34,8,3,41,25,16,3,4,37,17,3,0 32,30,1 40,26,12,15,0,14,6,22,11 31,4 4,0,21,28,20,13,29,9,43,39,1,18,19,5,0,2,0,27,42,0,2]"
 60, 5,40,combineS, 56,0.07,   0.001,"[1,1,9,32,14,1 0 33,44,7 17,13,29,0 2,2,18,15,28,6,2,23,16,20,3,41,0,26,38,40,21,22,8,10,4,4,0,25,30,43,0,39,5,12,2,37,35,34,11,24,36,4,31,3,19,1,3,4,42,27]","[41,42,13,3,44,23,43,25,4,18,14,10,2,27,15,31,6,37,39,4,9,34,3,5,20,1,2,24,21,12,0,0,4,32,26,2,40,0,4,1,28,11,29,36,1,19,38,30,1 0 33,35,8,3,16,0 2,7 17,22]"
