Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
(size=100 #rep=2 #sing=5 shuffle=Chars)/combine,4.228984629521537e-4,4.2190752256515853e-4,4.236935669244311e-4,3.000564111872855e-6,2.3380598550555627e-6,4.068817547442953e-6
(size=100 #rep=2 #sing=5 shuffle=Chars)/combineS,3.7718204270004167e-3,3.718951039937762e-3,3.8405806901858778e-3,2.034348972211222e-4,1.6592158098251522e-4,2.527046600943485e-4
(size=100 #rep=2 #sing=5 shuffle=Chars)/greedy,8.408653879619447e-3,8.340489128443651e-3,8.477341936389406e-3,2.2276213619843867e-4,1.823439514734324e-4,2.855299742494756e-4
(size=100 #rep=2 #sing=60 shuffle=Chars)/combine,8.294318692262648e-4,8.263120919877984e-4,8.351807126924575e-4,1.5192124432702651e-5,1.3039171177584741e-5,1.9346435523662115e-5
(size=100 #rep=2 #sing=60 shuffle=Chars)/combineS,2.4402528116786613e-3,2.422300883184917e-3,2.4792567759766293e-3,8.930200710479476e-5,6.120840534462562e-5,1.424882185260467e-4
(size=100 #rep=2 #sing=60 shuffle=Chars)/greedy,4.5685914708181195e-2,4.426954833039084e-2,4.6567417892084725e-2,2.5176665492713315e-3,1.6137082149301285e-3,4.147318309210522e-3
