size,repeats,singles,heuristic,blocks,score
100,2,5,combineS,17,0.8383838383838383
100,2,5,combineS,7,0.9393939393939394
100,2,5,combineS,2,0.98989898989899
100,2,5,combineS,5,0.9595959595959596
100,2,5,combineS,5,0.9595959595959596
100,2,5,combineS,3,0.9797979797979798
100,2,5,combineS,4,0.9696969696969697
100,2,5,combineS,3,0.9797979797979798
100,2,5,combineS,5,0.9595959595959596
100,2,5,combineS,12,0.8888888888888888
100,2,5,combineS,5,0.9595959595959596
100,2,5,combineS,16,0.8484848484848485
100,2,5,combineS,3,0.9797979797979798
100,2,5,combineS,7,0.9393939393939394
100,2,5,combineS,5,0.9595959595959596
100,2,5,combineS,4,0.9696969696969697
100,2,5,combineS,5,0.9595959595959596
100,2,5,combineS,4,0.9696969696969697
100,2,5,greedy,11,0.898989898989899
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,8,0.9292929292929293
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,1,1.0
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,9,0.9191919191919192
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,9,0.9191919191919192
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,1,1.0
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,8,0.9292929292929293
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,1,1.0
100,2,5,greedy,9,0.9191919191919192
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,10,0.9090909090909091
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,2,0.98989898989899
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,7,0.9393939393939394
100,2,5,greedy,11,0.898989898989899
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,8,0.9292929292929293
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,3,0.9797979797979798
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,1,1.0
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,6,0.9494949494949495
100,2,5,greedy,1,1.0
100,2,5,greedy,5,0.9595959595959596
100,2,5,greedy,4,0.9696969696969697
100,2,5,greedy,8,0.9292929292929293
100,2,5,greedy,4,0.9696969696969697
100,2,60,combine,1,1.0
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,15,0.8585858585858586
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,2,0.98989898989899
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,1,1.0
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,2,0.98989898989899
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,1,1.0
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,11,0.898989898989899
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,1,1.0
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,12,0.8888888888888888
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,2,0.98989898989899
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,2,0.98989898989899
100,2,60,combine,9,0.9191919191919192
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,11,0.898989898989899
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,2,0.98989898989899
100,2,60,combine,10,0.9090909090909091
100,2,60,combine,9,0.9191919191919192
100,2,60,combine,1,1.0
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,2,0.98989898989899
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,1,1.0
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,9,0.9191919191919192
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,1,1.0
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,2,0.98989898989899
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,11,0.898989898989899
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,9,0.9191919191919192
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,2,0.98989898989899
100,2,60,combine,11,0.898989898989899
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,1,1.0
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,2,0.98989898989899
100,2,60,combine,10,0.9090909090909091
100,2,60,combine,11,0.898989898989899
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,9,0.9191919191919192
100,2,60,combine,2,0.98989898989899
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,9,0.9191919191919192
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,1,1.0
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,2,0.98989898989899
100,2,60,combine,7,0.9393939393939394
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,6,0.9494949494949495
100,2,60,combine,4,0.9696969696969697
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,2,0.98989898989899
100,2,60,combine,5,0.9595959595959596
100,2,60,combine,2,0.98989898989899
100,2,60,combine,3,0.9797979797979798
100,2,60,combine,8,0.9292929292929293
100,2,60,combine,6,0.9494949494949495
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,8,0.9292929292929293
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,1,1.0
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,1,1.0
100,2,60,combineS,8,0.9292929292929293
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,9,0.9191919191919192
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,7,0.9393939393939394
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,3,0.9797979797979798
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,5,0.9595959595959596
100,2,60,combineS,4,0.9696969696969697
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,8,0.9292929292929293
100,2,60,combineS,2,0.98989898989899
100,2,60,combineS,6,0.9494949494949495
100,2,60,combineS,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,9,0.9191919191919192
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,8,0.9292929292929293
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,8,0.9292929292929293
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,1,1.0
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,9,0.9191919191919192
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,9,0.9191919191919192
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,8,0.9292929292929293
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,9,0.9191919191919192
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,1,1.0
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,10,0.9090909090909091
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,6,0.9494949494949495
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,5,0.9595959595959596
100,2,60,greedy,2,0.98989898989899
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,4,0.9696969696969697
100,2,60,greedy,3,0.9797979797979798
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,7,0.9393939393939394
100,2,60,greedy,4,0.9696969696969697
