size,repeats,singles,maxRepeat,edges,heuristic,blocks,score,time,left,right
 60, 5, 5, 13, 98, combine, 40,0.34,   0.000,"[3,2 4,2 4,1 3,2 3 0,0 2 2 4,8,0 2,3,4 1,2 2,0 4,4,1 1,0,4,2 1,5,1,7,2 1,2,3,2,6,1 0,1,3 1,3,1,0 3,4 3,4,2,3,0,9,0 0,0,4]","[2,8,4 3,1 1,4,0 2 2 4,0 0,2 4,9,2,0,1,2 1,4,3,6,3 1,2 3 0,2 4,3,7,2 2,1 0,4 1,1,2 1,0 2,0,2,1,5,4,0 3,0 4,3,3,3,1 3,4,0]"
 60, 5, 5, 13,137, combine, 39,0.36,   0.001,"[3,5 3,4 4,0 1,3 1,2 3,1 1,3 1,4 3,0 2,4,9,0,6,1,1 3,3 4,2 4,3 0,4 1,0,4,2,2,2 1,7,4 3,0 0,8,2,4,3 2,3,1 4,2,0,1,1 3,1 0]","[3 1,0 1,4 1,7,4 4,1 3,4 3,9,4,0 2,6,0,3 4,3,2 1,4,5 3,1,2,1 4,0,1 1,1 3,4,0 0,0,8,3,3 2,1,3 0,2 4,2,2 3,2,4 3,2,3 1,1 0]"
 60, 5, 5, 14,116, combine, 41,0.32,   0.000,"[4 3,4 1,8,2 2,3 3,2 0,3 4,1 0,1,0 4,0 1,2,1,5,3,1,4,3 0,6,9,0 2,3 3,1,0,2,7,0,4 0,2 3,4 4,0 3,1,2,3,4,3,4 1 3,4,3 2,4,4]","[2,3 4,2 3,2 2,4,8,4 1 3,9,4,4 0,2 0,0,0 1,4 1,1,3 3,6,4,1,7,3,0 4,4,0 3,2,4,1,1 0,4 3,3,4 4,1,3 0,1,3 2,3 3,3,2,5,0,0 2]"
 60, 5, 5, 13,156, combine, 36,0.41,   0.001,"[1,7,2,4 2,1 1,0 4 1,8 0,0 3 4 3,2 1,0,0 4,3,4,2,4,1 1 3,3 2,6 4,2,0,0,4,2,5,0,0 1,1 3 2,9,3 1,3,2 3,3 3,1 0,1 1,2 2,2 2]","[3,8 0,0 4 1,0,2,2 1,4,1 1,5,4 2,0 1,2 2,2 3,0,2 2,1 1 3,2,3 2,1,1 3 2,2,7,0,2,9,4,4,3,0,6 4,3 1,1 0,0 3 4 3,0 4,1 1,3 3]"
 60, 5, 5, 14,124, combine, 36,0.41,   0.000,"[3,0,1 3,2 0 3,9 3,0 2 1,2 4,2,2 4 0,2,3 4,1,2 4 2,3,4 1,1 1,5,4 0 4,7,3,0,0 2,2 1,8,3,4 3,1,2,4,1,4,3 3,0 4 2,2,4 2 0,6]","[1 3,1,4 3,3 4,0 2 1,4,7,1 1,0 2,2 0 3,2 4 0,3,2 4 2,1,0 4 2,0,3,2,0,4 2 0,2,6,3 3,2,8,4 1,3,2 4,4,2 1,9 3,5,1,3,2,4 0 4]"
 60, 5, 5, 17,200, combine, 36,0.41,   0.000,"[2 0 0,1 4 2,0 0,2 0,2 4,1,4 1,0 2,3 2,2 0 2,4 2,0,2,8,1 2,0 1,2 0 1,3 2,0 6,3,1 2,1,1 9,2,4,4,0,2 0,0 4,7,5,1,0,2,3 4,0]","[0,3 2,1,2 4,2 0 0,4 2,2 0 1,0,3 4,2,1,0 1,3 2,0 2,2,7,0,2 0 2,0,1,0 6,2 0,1 4 2,4,4 1,0 0,3,5,2 0,8,0 4,2,1 2,4,1 9,1 2]"
 60, 5, 5, 15,131, combine, 38,0.37,   0.001,"[0 0,2 2,3 2,0,3,3,3 1,1 1,4 0,4 2,1 4,1,8,2 3,3 4,4 6,2 1,1,0,9,2 2,0 2 4,2 4,4,5 4,4 2,0 2,1 2,4 4,4,4 0,1,7,3,0,2,0,2]","[4 0,7,2 3,2 2,2 1,3 4,3,5 4,0 0,0,0,1 1,1 2,0,4 2,4,1,2 4,3,0 2 4,2 2,3,9,8,4 0,1 4,4 2,4 6,1,4 4,0,4,2,0 2,3 1,3 2,2,1]"
 60, 5, 5, 14,122, combine, 39,0.36,   0.000,"[5,1 3,2,4 4,0 0 2,0 3,2,4 1,0,1 1,3,3 0,1 3,3,0,1 4,3 2,2,4,7 2,3,0 4,4 0 0,0,1,1,4 3,2,8,6,4 4 2,4 4,0 4,3,9,0,4,2,2 1]","[3 0,4,3 2,3,6,0,4 4,4,0 4,4 1,0 0 2,1,2,0 3,0,0,0 4,9,2,3,1 3,4 0 0,3,1 1,4 3,4 4,1 4,1,2,5,0,2 1,1 3,4 4 2,7 2,2,3,8,2]"
 60, 5, 5, 14,124, combine, 35,0.42,   0.001,"[1 3 8,0,2,5,3 4 0,2 2,2 2 1,2 2,0 1,1 3,4 3,0,1,7 1,2 0,2 3,4 2,1,1 4,4 0,0 4,4,2,3 1,3 3,1,6,4,3 0,2 2 4,9,2,4,0 3,1 0]","[0,0,4 2,6,2 0,4,1,2,4 0,3 1,2 2 1,2 2 4,4,1 4,5,2,1 3 8,4,2 2,1 3,7 1,4 3,1,2 2,0 3,0 4,3 0,3 3,2 3,2,1,9,1 0,0 1,3 4 0]"
 60, 5, 5, 14,165, combine, 36,0.41,   0.000,"[2 2,2 0,1,8,7,3 2 0,4 4,0 1 4,2 1,0,6,1 2 1,1 1,3 0,2 1,0 0,2,5,4 4 2,1 4,4 1 4,1 4,0,4,2 2,0 3,9,1,0 3,4,0 2,2,2,3,0,4]","[9,4,0 1 4,1 4,1,2 1,2 1,4 1 4,0 2,7,1,2 2,1 2 1,3 2 0,3 0,4,3,0 0,5,4 4,4,0 3,0 3,0,0,2,2 0,0,4 4 2,8,2,1 4,1 1,2,6,2 2]"
