size,repeats,singles,heuristic,blocks,score,time,left,right
100, 2,60, combine, 84,0.16,   0.002,"[43,58,1 1,25,1 0,8,0 1,51,1,33,1,13,37,6,1 1,61,0,10,1,38,44,54,20,50,23,5,52,55,46,19,15,14,11,32 1,1,1,42,0 0,0,28,59,39,26,4,1,12,3,0,18 1,21,2,57,31 1,29,16,56,27,0 0 35,0 1,48,36,53,40,1,1 0 1,34,1,41,7,30,17,0 0,60,0,49,0 24,9,0,47,1,0,0,45 1,22]","[3,0 0,34,20,28,1 0 1,36,17,13,1 1,1,54,16,0,7,43,52,0,48,41,37,9,0 1,0 1,50,5,56,0 0,23,58,0,1,39,1,61,25,47,22,31 1,60,14,6,0 0 35,8,45 1,2,46,1,19,42,26,53,49,1,21,0,33,0 24,44,11,0,27,1,57,4,51,18 1,29,38,1,40,12,1 0,30,1,10,55,0,59,15,1,32 1,0,1 1]"
100, 2,60, combine, 85,0.15,   0.001,"[0,16 0,1,52,60,1,61,56,1,27,9,50,22,0 0,47,28,0,34,1,19,48,23,1,5 1,33,29,43,21,37,1 46,54,31,0,3,1 0,15,0 0,1,53 0,1,7,32,11,30,0 0,0 1,1,36,58,13,20,18,1 0,0,49,10 0,26,0,24,0,38,14,8,12,25,57,4,39,17,59 1,1,55 0,2,1,6 1,44 0,42,51,41,0,35,1,0,45,40]","[30,37,61,40,6 1,29,56,51,0,60,55 0,52,43,0,13,42,41,39,53 0,7,23,0 0,27,0 1,49,11,3,14,1,54,17,0,1,1,34,0,1,48,9,47,2,12,1 0,0 0,33,36,26,1,16 0,5 1,1 46,10 0,8,1,45,35,0,28,24,1,20,0,50,44 0,32,1 0,58,38,21,15,19,1,4,31,22,25,1,1,59 1,0,18,0 0,57,0,1]"
100, 2,60, combine, 83,0.17,   0.002,"[60,1,50,0 0,61,55,33 0,42,7,52,11,0,3,29,9 0,0,23,26,1 1 0,16,48 0,0,19 0 0,1,40,8,25,17,30,13,1,12,49,0,20 1,5,6,1 1 1,58,37,0 1,31 1,46,56,47,2 1,36,0,34,21,53,1 0,0,39,45,18,22,1,59,1,10,1,44,57,54,0,24,1,38,14,41,1 1,28,43,32,0,0,15,4,35,0 51,27,0]","[0 51,2 1,30,49,38,7,58,29,55,28,50,26,0,1 1,60,0 0,15,1,8,32,5,37,18,4,1,3,24,31 1,0,44,41,46,21,0,12,20 1,1 0,40,14,16,42,1,25,47,6,13,45,33 0,52,0,1 1 0,61,1,23,56,19 0 0,48 0,34,35,17,0,9 0,10,22,36,1 1 1,0 1,1,0,43,0,1,1,0,59,39,0,27,54,53,57,0,11]"
100, 2,60, combine, 87,0.13,   0.001,"[1,57,23,25,0,55,30,0 37,17,20,0 0,0,21,8,1 6,1,9,44,0,18,40,42,7,1 0,22,47,54,0,38,29,56,3,27,52,4,10,1 5,0,39,0 49 0,1 1,14,33,50,0 0,58,0 1,13,0,36,48,12,1 1,2,28,60,0 1,53,1,43,32,0,1,24,61,16,0,1,26,59,41,35,1,51,45,15,34,0,11,46,31,0,19,0,1,1 0,0]","[50,1,31,21,15,57,10,32,52,47,1 0,3,58,0 37,24,36,2,56,7,0,23,0,61,0,22,0 0,1,1 6,8,40,1 1,1,13,0 49 0,1 5,14,0,60,46,0 0,1,39,17,4,0 1,43,1,35,0,0,0,33,55,1 1,53,0,26,19,30,1 0,42,11,1,34,0 1,20,51,1,0,59,12,18,9,0,28,0,54,27,45,0,16,38,41,25,44,48,29]"
100, 2,60, combine, 80,0.20,   0.001,"[13,30,33,19,48,10,24,43,61,0 21,11,55,0 1 0,22,34,12,15,1 28 0,0 1,23 0,0,9,31,58 4,38,0 0,0,27,0,6,16,50,8,26,45 0,0 1,0,1 0,51,0,1,1,1,57,7,0 29,0 0,41,52,0 46,53,56 17,0,49,0,54,20,0 25,0,0,36 1,14,32,1,3 0,59,35,0,5,2,18,1,40,42,39,37,47,44 1,60,1]","[0,13,0,22,8,0,48,0,26,3 0,20,27,9,53,6,57,1,61,44 1,33,0 1 0,31,11,1,49,0 1,37,56 17,52,58 4,1,47,0 1,0 21,40,5,0 0,19,0,59,0,38,1 0,42,0,2,23 0,51,15,54,1,7,32,55,34,0,10,18,0 25,30,0,50,39,45 0,35,0 29,41,0,60,14,1 28 0,16,12,36 1,0 0,43,1,24,0 46,1]"
100, 2,60, combine, 84,0.16,   0.001,"[23,0 0,37,54,21,0 1,0,42,1 0,11,13,0 27,32,9,46,26,8,12,1 58,0 0,39,33 1,1 1,0,29,1,59,43,20,51,1,15,28,0,44,0 45,1 1,1,14,48 38,1,16,3,1,0 0,60,0,22,36,61,41,2,1 4,1,0,56,35,47,1,52,57,18,30,1,19,49 1,34,5,10,40 1,0,6,0,0 31,1,24,53,17,1,0,25,55,7,50]","[52,0,16,0,8,1,42,0 0,10,1,21,2,14,25,30,51,20,26,56,47,0,15,1 1,54,32,1,3,5,0 1,6,44,49 1,43,18,9,0,1 1,28,17,1 4,50,53,19,1,57,0,34,1 0,59,41,33 1,0 31,23,1,36,1,55,48 38,0 0,13,1,1,1 58,35,24,61,46,1,39,22,37,0,60,40 1,0 27,7,29,0 45,0,12,0 0,1,11,0]"
100, 2,60, combine, 82,0.18,   0.001,"[4,61,1,6,1 56,58,0 1,0,14,15,49,48,1 28 1,11,60,12,33,53,41,1 1,0 0,23,0,29,10,0,50,19,27,1,30,31,1,1 46,0,35,39,1,9,22,44,34,1 0,45,8,17,0 20,47,24,13,42,3,16,55 1,37,18,5,0,26,51,1,7,36,0 0,38,1 40,1,25,2,0 21 1,57 0,52,0 0,0,32,0,43,1 0,59,54,0 1,0]","[4,0,41,39,37,1 0,25,1 40,15,0,7,1 1,49,0 0,17,53,59,12,13,1 0,0 1,5,1,29,0,6,22,0,19,1 46,1 56,31,2,1,48,54,36,58,1,14,10,27,55 1,42,45,60,30,26,35,0,33,0 20,1,0,3,0,23,50,8,34,51,0 0,32,9,44,57 0,0 0,24,0,1 28 1,61,43,18,0 1,16,1,11,1,0 21 1,38,47,52]"
100, 2,60, combine, 82,0.18,   0.001,"[0 43,0 1,0,41,42,0 1,2,3,38,55,12,0,6 0 0,58,28,49,4,37 1,0,9,59,1,51,16,0,7,1,21,40,1,23,0 0,47 1,1 1,0,33 0,50,39,60,14,36 0,30,44,56,1,48,20 1,0,17 1,1,15 1,26,22,13,54,24,0,31,53,34,0,45,29,57,0 11,35,1,52,0,0,46,18,25,10,32,19 1,1,5,1,8 1 0,27,61]","[46,15 1,0,22,5,21,0,19 1,2,1,39,48,36 0,18,56,41,59,0 11,0,34,4,44,38,54,25,0 0,32,1,6 0 0,35,0,26,0,0 1,29,55,0,51,49,0,14,1 1,17 1,47 1,9,24,7,30,52,1,1,0,13,0 43,23,1,3,27,31,0 1,45,57,20 1,58,0,61,53,8 1 0,1,1,37 1,16,1,10,50,0,40,28,12,33 0,42,60]"
100, 2,60, combine, 88,0.12,   0.002,"[24,54,50,21,1 1,0 1,0 1,0 0,40,1,23,1,42,18,1,59,36,13,12,39,17,37,5,0,14,45 0,2,61,1 0,28,57,0,60,0 1,55,41,35,43,0,34,0,19,0,8,3,1 1 0,38,56,26,29,10,1,7,30,0,0,0,0,20,1,1,11,53,51,4,0,47,1,16,32,48 1,27,46,49,52,58,31,44,0 0 1,25,6,1,22,33,9,0,15,1]","[13,43,0 1,46,1,37,32,8,1,21,58,28,0,3,14,50,1,56,27,35,34,11,1,10,52,24,0 0 1,18,36,0,1 0,6,45 0,47,0,30,1,2,31,48 1,4,0 1,0,17,15,0,25,0,7,5,0 0,49,0,26,1,0,16,55,9,44,1,57,59,0,1 1,23,54,29,40,42,51,38,41,39,1,20,0,22,1 1 0,33,60,61,12,19,53,1,0 1,0]"
100, 2,60, combine, 82,0.18,   0.001,"[57,53 1,0,25,39,1 0,1 0,49,44,9,15,1 1,1,54,52,35,28 1,21 0,1 40,0 0,1 1,1,32,41,59,4,22,2,58,33,36,0,24 0 0,30,0,19,1 31,50,20,1 1,1,23,60,8,42,6,0,0 1,17,12 1,48,26,34,10,55,61,0,56,1,1,37,13,51,38,47 1,5,7,18,11,1 46,0,43,0,16,14,1,3,45 1,1,29,27,0]","[42,25,9,1 0,15,10,52,1 1,37,0 0,38,32,24 0 0,34,44,1 40,54,51,1,59,5,0,60,33,50,19,0,61,1,57,11,4,18,1,41,1 1,17,0,8,0,23,0 1,1 31,7,1 46,56,22,43,49,1 0,53 1,1,30,45 1,36,1 1,26,14,16,13,0,27,20,35,1,2,1,39,47 1,28 1,29,48,12 1,6,1,58,0,21 0,55,0,3,0]"
100, 2,60, combine, 83,0.17,   0.001,"[53,0 1,38,37,8,11,43 0,15,0,47,21,44,35,30,13,0 23,0,60,1 1,1,17,0 55,36 1,24,0 0,0,7,2,29,20,9 0,28,58,26,5,0,41,56 0,0,12,0,1,45,1,51,0 0,19,0,6,1,3,0,1,49 0,0,42,34,31,1,22,16,4,25,0 40,61,33 0,48,59,27,57,1 0,39,50,46,54,32,0 10,18,0,1 1,1,52 0,14]","[5,1,44,52 0,32,1 1,60,19,50,45,0 0,39,0,38,0,46,34,1 0,30,0 10,1,58,4,18,47,31,14,0,33 0,29,36 1,43 0,22,8,1,25,28,13,48,0 0,56 0,0 1,0 40,0,61,0,11,51,0 55,1,6,21,20,42,59,57,54,1,7,0 23,1 1,12,3,9 0,24,27,0,0,16,0,37,2,15,1,53,35,0,0,49 0,26,17,41,1]"
100, 2,60, combine, 83,0.17,   0.001,"[1 0,20,0 1,17,1 0,0 52,16,1 0,28,59 7,43,1 1,26,0 50,1,45,47,54,1,55,0 0,1,22,0,31,25,8,1 0,0,42,0,11,19,48,15,24,57,0,33,12,1,6 0,38,41,23,1 9,40,2,0,30,51,27,44,37,0,18,1 0 1,3 0,53,0,35,60,0,46,10,29,49 21,39,13,58,1 0,0,1,1,5,61,14,56,0,32,34,4,36]","[0,36,1,1 0,1 9,1 0,16,53,38,4,2,40,19,0,0 50,25,0,3 0,24,5,48,49 21,34,0 1,11,58,15,35,1,31,54,29,46,42,1,12,20,17,8,60,0 0,45,51,26,6 0,43,0,44,33,22,30,55,1,1 0 1,59 7,0 52,0,39,1 0,18,0,10,47,1 1,32,23,0,0,61,1 0,56,14,1,13,1,27,1 0,57,37,41,28,0,0]"
100, 2,60, combine, 84,0.16,   0.001,"[16,7,15,0 47,1 0,39,24,0 0,27 0,0 0,51,1 0,4,8,1,30,31,1 1,0 20,44,43,0 1,58,0,9,10,56,0 0,6,35,1,32,53,19,2,17,0,45,41,0,5,34,50,29,25,14,28,11,1 0,1 1,42,36,37,33,49,1,55,61,59 0,52,38,23,18,26,0,1 1,12,21 0,1,3,48,0,0,0 57,1,1,46,1,13,40,22,0,54,60]","[34,0 0,1,1 0,28,16,6,3,0,4,9,1 1,1,59 0,39,1 1,0 47,22,50,43,32,15,48,13,1 0,8,0 57,37,0 0,23,19,49,38,1 0,17,25,1,56,1 1,18,36,24,1,5,45,0 20,1,0,42,60,0,46,0 0,0,0 1,0,40,58,10,14,11,21 0,41,27 0,33,29,26,2,1,0,55,1,61,44,7,0,51,31,52,54,53,35,12,30]"
100, 2,60, combine, 85,0.15,   0.001,"[43,0 1,56,24,47 1,1 1,1,5,35,0 1,25,54 0,13 0,28,61,8,1 30,55,16,45,39,0 0,21,41,1,34,48,37,52,1 0,0,4,29,22,15,0,40,42,0 0,0,27,0,0 1 0,31,3,1 18,23,1,50,26,20,11,0,51,19,36,17,1,1,14,1,44,7,33,6,49,1,46,1 0,10,57,0,0,53,58,12,1 32,2,0,9,0,59,60,38,1]","[23,4,1 32,0,47 1,48,35,1,28,0 1,15,1,38,1 0,36,3,61,14,0,60,52,0 0,0 1 0,5,8,9,57,6,53,0,10,1,54 0,49,51,1,7,50,13 0,0,20,16,0 1,0,56,42,41,2,1 18,1,21,0,31,33,46,29,55,27,25,0,1 1,37,45,1,12,0,1,39,1 0,11,58,34,0 0,1 30,19,24,44,59,0,43,1,17,40,22,26]"
100, 2,60, combine, 86,0.14,   0.001,"[49,0,14,1 0,0,21,53,1 1,0 0,1,28,22,39,1 0 0,38,30,23,1,45,59,1 0,10,13,1,33,4 0,8,0 7,1,0,37,27,6,35,42,0,40,19,0,52,0 20,1 36,0 0,3,1,9,1,46,24,1,0,54,34,0 1,32,55,1,41,60 57,26,0,2,56,61,17,44,0,0,11,50,0,12,0 29,16,25,58,51,18,31,47,0,43,1,5,48,15]","[11,19,15,0,1 0,60 57,17,1 1,1,14,58,0 7,61,9,56,1,0 0,8,44,0 1,3,51,55,48,12,1,23,0,0 20,27,0 29,0,30,0,38,37,41,0,53,0,50,33,34,35,16,0,10,1,1 0 0,0 0,0,1,1 36,45,21,4 0,28,25,22,32,1,1,42,43,1 0,40,24,52,18,1,2,0,5,31,0,46,54,59,13,49,47,6,0,26,1,39]"
100, 2,60, combine, 85,0.15,   0.002,"[46,1 0,38,56,25,11,13,33,27,1,50 0,49,22,31,0 1,16,1,30,10 0,7,29,45 0 0,0,60,1,24,12,1 1,9,44,0,15,34,57,54,1 1,55,58,0,5,19,8,14,0,39,42,0,40,1,59,0,20,6,3,0 0,43,0,32,0,61,1,51,41 1,4,26,0 0,48,0,2,35 0 0 0,1,1,1,37,52,1,47,36,28,53,17,1,23,1 21,18]","[32,1,16,0 0,17,43,0 1,1,8,39,29,1 1,54,11,51,19,1 0,14,1,42,9,33,0,50 0,24,27,53,22,48,1,35 0 0 0,56,4,37,55,26,1 21,0,28,1,40,0,1,6,0,1 1,5,0,36,52,18,0,1,46,10 0,38,30,0 0,1,58,57,20,34,1,45 0 0,13,49,2,12,0,23,0,1,31,59,44,3,25,60,61,7,0,47,15,41 1]"
100, 2,60, combine, 87,0.13,   0.001,"[2 0,17,1,5,9,3,22,27,28,1 0,42,1 1,54,61,1 1,35,0,32 0,1,46,40,1,13,7,0,45,39 0,18,1 0,1,12,1,48,44,38,14,37 26,0,55,0 0,59,25,56,21,30 0,58,29,1,57,16,0,47,1,4,0,24,36,19,0,10,1,0,34,0,49,20,53,1,0,52,0 0,1,8 41,15,6,60,31,11,23,50,51,1 1,33,1,0,43,0]","[53,1 1,40,0 0,60,1,23,55,56,0,5,29,0,39 0,58,20,1,33,8 41,11,1,3,44,0 0,18,12,21,0,1 1,24,57,0,1,2 0,28,51,13,22,38,42,0,48,1,31,6,0,7,27,37 26,17,34,1 1,10,0,4,47,54,43,1,19,61,25,52,50,0,1,49,16,1,30 0,15,1,14,46,35,45,0,0,1 0,9,0,1,1,1 0,59,32 0,36]"
100, 2,60, combine, 85,0.15,   0.001,"[1 0,39,0,31,0,8,55,52,1 0,0 0,3,1,33,1,46,59,1 0,23,47 0,1 1,0,58,1,17,1,11,1 1,13,38,1 1,25 0,0,1 0,35,22,37,1 1 1,10,7,56,1,40,16,42,32,6,1,24,57,61,41,27,4,60,20,18,29,9,30,5,0,2,15,1 0,36,14,53 1,28,21,34,48,0,45,49,1,50,44,19,1,43 1,26,54,0,51,12]","[1 0,5,13,0,61,1 1 1,53 1,6,33,47 0,42,9,0 0,0,39,59,12,48,1,49,16,0,38,31,1 1,1,30,1 1,51,17,40,60,11,50,1,36,54,2,1 0,1,21,57,19,20,43 1,15,3,25 0,1,22,0,46,45,35,23,0,55,1,4,27,1 0,34,1,56,18,26,0,41,24,1 1,28,1,1 0,37,7,10,58,44,1 0,29,32,8,14,0,52]"
100, 2,60, combine, 81,0.19,   0.001,"[0 41,37,34,51,55,35,10 1,1 1,0,59,1,12,1 1,24,0 1,46,36,0 1,1 0,0 1,1 19,57,0 0,28,53,1,58,8,1,38,1 0,21,15,26,22,52,45,7,0,61,54,6,3 0,32 1,0 0,11,27,60,31,0 20 1,39,1 23,0,2,14,5,48,42,0,0,9,33,29,47,1,1,40,30,25,18,4 0,1,49,0,50,56 0,13,16,17,43,44]","[46,15,10 1,0,29,1,30,31,18,22,25,35,38,61,58,28,0,40,47,60,56 0,11,24,1,48,0 20 1,26,1,0 1,36,1 0,5,33,7,53,43,16,21,8,54,44,0,1 1,45,1 0,9,32 1,34,1,0 0,42,3 0,2,55,0 1,59,0 1,49,1,0 41,0,39,0,27,6,13,4 0,37,1 19,1 23,14,57,51,1 1,17,12,50,0 0,52,0,1]"
100, 2,60, combine, 83,0.17,   0.001,"[46,48,43,58,28,1,34 1,8,1 1,38,61,14,16,6,1 1,19,21,40,36,0 0,1 0,15,47,11,56,22,49,0,20,32,33,0 37,0 23,51,4 0,17,1,27,54,0 0,2,31 0,18,1 0,41,0 1,10,42,0,1 1,1,52,3,60,1,45,12,1 0,53,13,30,35,57,29,1,0,0,44,0,5,25,1 1,0 26,7,0 24,39,50,55,9,1,0,59,0]","[42,1,60,17,5,0 24,38,36,55,10,27,0,14,0 0,0 23,1,31 0,43,56,58,25,15,57,1 0,47,22,0 26,1,30,3,7,0 1,29,0,21,4 0,12,52,19,0,1 0,1 1,1 1,46,1 0,40,0,41,34 1,0 0,0,51,20,0 37,8,59,1,2,1 1,16,50,61,28,0,9,48,44,1 1,54,33,1,6,11,18,0,13,53,35,32,49,45,1,39]"
100, 2,60, combine, 86,0.14,   0.001,"[1,39,9,0,17,1,52,28,10,8,42,27,3,26,1 1,50,19,1,49,44,0 1,38,40,0 23,12,0,61,21,60,31,1,55,43,16,1,58,1 48,7 0,0,54,0,37,0 14,33,6,0,5,30,1 0 1,46,13,0,24,57,59,0 1,51,0,18,11,47,45,41,0 0,1,56,1,20,29,1 0,53 1,15,35,0,1 1,0,34,0,1 1,1,36,32,22,25,2,4]","[0,60,0 23,56,37,45,39,49,57,0,30,1 1,40,24,11,44,1,8,15,0 1,20,1,34,33,5,7 0,1,35,50,18,1 1,6,2,28,51,38,1,21,1,4,1 0 1,19,32,0,1 48,29,61,16,0,42,1 0,22,43,0 0,0,0,46,1 1,0 14,53 1,0,0,36,58,0,25,1,31,0,9,3,41,54,12,55,52,13,47,1,17,27,59,1,10,26,0 1]"
100, 2,60, combine, 84,0.16,   0.001,"[35,32,0 28 0,0 1,8,1,55 0,56,2,18,30,19,54,1 1,23,14,12,0 1,1,50,1,60,44,1 1,21,24,47,10,20,0,46,1,22,45,0,31,0 26,0,3,1 0,33,1 17,5,38,7,58,48,27,42,51,0,4,25,0,53,36,16,13,0,11,49,61,0 0,0 0,6,41,1 39,29 0,1,43,1 37,0,40,52,1 0,1,1,15,57,9,34,59,0,0]","[0 28 0,54,0 1,40,49,22,1,6,1,34,0 1,0 0,1 17,16,1 1,0,1 39,1 1,57,32,41,15,18,53,7,33,0 0,1,44,55 0,0,42,2,45,31,52,3,46,50,0,23,47,13,4,59,56,43,0,38,20,1,9,35,21,58,24,48,1 0,0,60,5,1 0,8,0,10,25,51,61,14,0,29 0,19,30,0 26,12,1,0,1 37,1,36,11,1,27,0]"
100, 2,60, combine, 82,0.18,   0.001,"[4,37 0,32,1 0,54 20 1,0 1,6,59,0 31,12,0,9,19,25,24,13,0,34,21,1,16,8 2 14,0,47,7,0 1,61,0 0,57,48,44,49,0,46 0,17,10,1,51,0 0,56,0,1,0 0,41,36,29,3,26,39,45,1,0,53,42,11,15 1,1 1,1,0,60,33,5,18,38,23,0,52,0,0,30,1 1,1 1,50 0,40,35,58,0,43,27,28,22,55]","[37 0,0,36,0 0,0,39,59,1,58,19,13,41,5,54 20 1,1 1,23,42,6,12,1 1,18,0 0,0,33,8 2 14,1,27,44,0,50 0,26,17,60,48,0,0 31,0 0,4,47,1,52,21,0,29,49,11,43,51,1,56,34,1 1,38,0,28,32,10,15 1,30,57,7,53,16,45,25,1 0,0,22,35,9,0,3,46 0,0,40,1,61,55,0 1,24,0 1,0]"
100, 2,60, combine, 83,0.17,   0.001,"[1 1,0 0,4,34,22,1 0,28,29,42,48,27,0,54,51,32,44,43,8,52,47,0 1,33,0,10,61,3,0,31,14,41,1 1 1,25,35,5,57,0,39,1,59,0 16,0,60,13,7,1 0,17,38,0 30,12,1,1 11,0 1,0 55,6,53,26,0 0,15,37,1,1,56,1,50,36 1,2,0,18,1,45,49,9,19,0,0,24 1,0,46 58 0,40,23,1,20,21]","[12,1 0,3,48,0 0,46 58 0,32,45,60,1,23,0 30,0 1,31,1 11,0 16,34,24 1,20,2,33,27,50,43,26,29,0,28,0,9,1 0,0,25,41,13,0 0,57,10,0 1,61,39,40,1,0,4,36 1,5,59,17,54,7,56,38,53,19,52,0,1,21,1 1,15,18,0,1,37,35,51,42,6,49,0,44,1 1 1,0 55,1,14,0,47,22,8,1,0,1]"
100, 2,60, combine, 88,0.12,   0.001,"[22,34,9,1 1,0,35,56,46,61,15,48,38,7,12,3,24 0,0 1,1 1,37,1,29,60,4,44,0 1,1,58,6,2,0,43,53,21,52,0 0,1 0 1,0,32,41,20,0 0 0,18,16,30,42,1,47,49,14,1,1,57,19,0,39,11,1,17,13,27,26,28,1,1,5,31,0,1,0,25,50,33,10,51 1,1,0,0,54,59,40 1,1,55,23,36,8,45,0,0]","[0,0 1,3,1 1,1,59,1,39,12,28,38,0 1,0,58,1,10,17,0,49,9,27,56,6,26,41,25,52,1,43,20,7,55,0,46,0,57,47,1,48,0,40 1,36,0,33,1 0 1,34,19,2,54,0,22,37,0 0 0,1,4,1,53,24 0,1 1,11,60,1,32,51 1,13,8,0,21,1,18,61,0,29,45,5,1,15,44,42,0 0,16,31,30,50,35,1,23,14]"
100, 2,60, combine, 90,0.10,   0.001,"[42,23,41,36,26,27,0 0,0,58,8,1,61,18,0 1,1,43,14,17,40,29,0 2,38,0 0,53,1,34,45,1,59,20,9,10,0,33 1,1,6,47,0,46,1,3,39,0,52 0,1,12,35,31,32,21,25 1,44,0,4,37,0,22,0,1,16,1,24,0 5,0,50,1 55,1,11,0,1 1,28,49,0,7,30,1,19,0,57,51,60,0,1,54,0,13,1,48,56,15]","[14,0 0,19,22,48,35,44,24,33 1,52 0,3,1,9,50,26,1 1,0,0 1,36,7,13,12,0 2,15,11,20,58,25 1,4,46,47,45,43,0,61,0 0,30,6,32,41,0,0,60,16,0,42,18,1,37,53,0,0,27,38,28,34,0,10,21,0,0,54,1,0,0,29,1,0,56,59,17,1,57,1,1 55,51,1,1,1,1,1,1,31,1,8,0 5,40,49,23,39]"
100, 2,60, combine, 81,0.19,   0.001,"[0,21,1,56,1 28,0 1,26,20,9,1 1,1 0,29,1 11,24,44,23,51,22,27 1 1,53,40,1,8,31,39,5,49,59,14,48,37,42,0,45,10,7,50,0 1,4,15,0 0 57 0,46,1 0,1 1,36,61,60,35,1,3,1 0,34,1,16,54,6,1,41,30,0 0,1,0,38 0,13,0,32,47 0,43,1,0,17,2 1,55,58,52,33,18,19,12,25,0 0]","[31,0 0 57 0,6,1 1,0,4,19,47 0,3,59,24,1 0,58,2 1,53,1,43,1 28,13,1 11,34,18,1,54,9,21,37,1,42,0 1,22,1,51,32,16,29,40,0,0 1,1,1 0,27 1 1,39,52,7,0,1 0,33,50,35,61,12,36,56,0 0,0 0,25,45,1,55,1,46,49,38 0,14,20,0,23,48,17,41,0,8,60,30,10,5,26,1 1,15,44]"
100, 2,60, combine, 84,0.16,   0.001,"[7,1 0,23,41,28,56,19,44,26,35,0,32,15,0,27,59 0,9 1,30,37,1 33,8,6,13,38,4,10,58 1,21,49,1 0,12,0 0,1 1,1,54 0,57,0,43,36,29,2,51 0,45,18,0,48,5,0,20,50,61,0,34,25,1,31,0 1,22,0 0,60,0 0,3,1,1,17,0,46,11,0 1,39,53,1,42,14,1 0,55,24,1,16,0 1,0,47,52,40]","[20,1,15,12,30,0 0,31,34,1,18,45,0,1 0,9 1,1,47,4,52,48,0 1,32,29,0,51 0,0,49,44,0,58 1,0 1,42,0 1,19,0 0,11,1,1 0,17,10,59 0,1,13,22,26,40,54 0,41,50,3,8,61,23,0 0,53,27,0,24,38,5,43,2,0,37,28,7,46,1 0,1 33,57,14,55,1,25,35,6,0,1 1,21,0,60,16,39,36,56]"
100, 2,60, combine, 82,0.18,   0.001,"[11,0 1,0,38,47 1,15,1,13,42,22,0,4,28,29,54,24,58,21,43,1,53,20,0,6,8,19,61 18,46,10,55 0,48,17,1 1,16,1,26,0 0,37,52,0 0,0,32,1,30 1,31,57,0 3,49,36,41,0 1,0 25,9,1 0,0 1,1,5,40,1 14 0,60,1,2 0,1 0,1,56,33,59,51,35,34,7,1,23,12 0,44,1,1,27,50,45,1,39]","[44,54,1,43,41,1 14 0,35,52,1,10,57,45,6,11,7,1 1,0 25,1,28,0,12 0,15,24,55 0,29,17,30 1,0 1,59,4,26,33,0 0,1,47 1,9,39,13,5,34,1,16,0 0,1,42,8,58,60,32,51,1,36,0 3,40,23,1 0,31,37,1,50,2 0,53,0,27,0 1,38,1 0,56,1,22,1,61 18,0,0,46,20,49,1,0 1,48,21,19]"
100, 2,60, combine, 87,0.13,   0.001,"[32 1,18,0,54,0 34,41,40,35,1,55,1 1,45,23,0 1,37,0 21,1 1,28,1 0,0,26,0 0,5,14,13,1,1,31,38 1,2,59,43,15,4,0,33,6,0 1,1,24,0,27,12,61,1,1,50,60,1,1 53,36,47,20,1 0,29,17,11,1,0,42,16,1,0,51,52,58,9,49,56,0,3,10,30,57,7,0,22,25,48,0 0,8,46,44,0,1,39,19]","[55,33,56,31,43,22,60,12,57,37,39,1 1,9,0,8,54,1,30,14,26,1 0,46,18,1,19,32 1,1,38 1,15,1 1,48,4,6,23,3,49,1,51,61,0,24,28,2,1 53,27,45,0,50,29,0 1,59,0 1,0 0,1,44,42,36,1,17,1,10,1,35,47,0,0 34,0,52,5,41,1 0,0 0,1,0 21,0,58,1,20,13,11,25,0,0,16,40,0,7]"
100, 2,60, combine, 84,0.16,   0.001,"[1,49,1,24,0 0,12,45,1 51,26,27,44,0 1,32,1,48,60,35,58,1,5,1 0,20,1,55,56,37,6,0,41,57,0,39,1 0,0,0 1,53,3,25,43,1 40,31,16,17,9,38,8,1,21,46,11,0,59,4,29,1 1 1,22,47,61,23,33,1,14 15,18,7,0,50 1,0,2,42,1 0 1,34,54 1,19,0 1,28,36,52,13,1 1,10,1,30,1,1]","[1 1 1,1,2,4,0 1,0,14 15,57,28,19,8,18,53,0 1,1,25,24,35,38,13,52,5,21,6,1,27,56,11,1,44,47,0,46,1,59,50 1,37,1,29,0,43,0 0,1 40,1 1,33,55,3,20,31,1,22,45,42,36,48,1 0,16,0,26,30,1 51,9,0,17,7,10,32,49,58,54 1,34,39,0 1,12,61,1 0,23,1,1 0 1,60,1,0,1,41]"
100, 2,60, combine, 82,0.18,   0.001,"[1 0,6,32,23,1 0 1 1,0,5,20,30,0 56,0 1,0 61 0,14,46,7,49,11,3,1,0 1,41,25 1,19,24,44,37,1,0,42,53,58,31 0,52 0,0 22,1,0 0,13,0 27,29,0 0,45,0,0,39,0,10,21,9,1,15,36,1,59,1 1,33 0,0,55,0,17,18,1,38,51,28,2,26,47,4,16,12,48,50,35,0,43,40,0,57,34,60,54,8]","[30,1,32,13,1 0 1 1,1 0,0,0 1,52 0,31 0,8,15,0 1,7,0 0,0 61 0,51,0,21,14,1,54,34,0,0 27,33 0,26,40,36,42,46,58,48,18,44,17,43,0,1,50,11,9,4,1,19,0 56,1,60,29,23,0,53,39,25 1,47,28,0,41,3,57,0,16,0,35,2,12,1,10,1 1,37,49,38,59,24,0 22,0 0,6,55,5,45,20,0]"
